id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00214876,11.6216,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|cc|2|1|162,1,0.00214876,10.4728,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|cc|3|1|162,1,0.00214876,10.7134,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|cc|4|1|162,1,0.00214876,11.6988,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|cc|5|1|162,1,0.00214876,10.4702,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|cc|6|1|162,1,0.00214876,11.2565,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|cc|7|1|162,1,0.00214876,10.491,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|cc|8|1|162,1,0.00214876,10.0378,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|sample|10|162,1,0.00214887,2.08424,10.6302,0.425592,0.260134,0.269158,1,0.00211181,2.0984,10.5167,0.426956,0.247255,0.266863,True,32.0|162,84
8|84|sample|11|162,1,0.00214887,1.61164,10.6302,0.425592,0.260134,0.269158,1,0.00211181,1.67151,10.5167,0.426956,0.247255,0.266863,True,22.0|162,84
8|84|sample|12|162,1,0.00214887,1.85174,10.6302,0.425592,0.260134,0.269158,1,0.00211181,1.92706,10.5167,0.426956,0.247255,0.266863,True,22.0|162,84
8|84|sample|3|162,1,0.00214887,0.943954,10.6302,0.425592,0.260134,0.269158,1,0.00211181,0.873803,10.5167,0.426956,0.247255,0.266863,True,55.0|162,84
8|84|sample|4|162,1,0.00214887,0.96949,10.6302,0.425592,0.260134,0.269158,1,0.00211181,0.932281,10.5167,0.426956,0.247255,0.266863,True,55.0|162,84
8|84|sample|5|162,1,0.00214887,0.974313,10.6302,0.425592,0.260134,0.269158,1,0.00211181,1.08049,10.5167,0.426956,0.247255,0.266863,True,55.0|162,84
8|84|sample|6|162,1,0.00214887,1.03542,10.6302,0.425592,0.260134,0.269158,1,0.00211181,1.00551,10.5167,0.426956,0.247255,0.266863,True,55.0|162,84
8|84|sample|7|162,1,0.00214887,1.63578,10.6302,0.425592,0.260134,0.269158,1,0.00211181,1.73565,10.5167,0.426956,0.247255,0.266863,True,32.0|162,84
8|84|sample|8|162,1,0.00214887,1.8899,10.6302,0.425592,0.260134,0.269158,1,0.00211181,1.84127,10.5167,0.426956,0.247255,0.266863,True,32.0|162,84
8|84|sample|9|162,1,0.00214887,1.96867,10.6302,0.425592,0.260134,0.269158,1,0.00211181,2.09497,10.5167,0.426956,0.247255,0.266863,True,32.0|162,84
8|84|vc|1|2|162,1,0.00214876,11.3053,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|vc|2|2|162,1,0.00214876,10.7734,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|vc|3|2|162,1,0.00214876,10.6848,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|vc|4|2|162,1,0.00214876,10.9703,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|vc|5|2|162,1,0.00214876,10.6992,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|vc|6|2|162,1,0.00214876,10.6937,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|vc|7|2|162,1,0.00214876,10.9134,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|84|vc|8|2|162,1,0.00214876,11.2127,10.6302,0.425561,0.260134,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.247255,0.266863,False,69.0|162,84
8|719|cc|1|1|274,1,0.00214876,11.0503,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|cc|2|1|274,1,0.00214876,11.1893,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|cc|3|1|274,1,0.00214876,11.0015,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|cc|4|1|274,1,0.00214876,10.9802,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|cc|5|1|274,1,0.00214876,10.9921,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|cc|6|1|274,1,0.00214876,11.0714,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|cc|7|1|274,1,0.00214876,11.9495,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|cc|8|1|274,1,0.00214876,11.0153,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|sample|10|274,1,0.00214887,3.36509,10.6302,0.425592,0.364871,0.269158,1,0.00211181,3.2202,10.5167,0.426956,0.365262,0.266863,True,32.0|274,719
8|719|sample|11|274,1,0.00214887,3.73347,10.6302,0.425592,0.364871,0.269158,1,0.00211181,3.74652,10.5167,0.426956,0.365262,0.266863,True,22.0|274,719
8|719|sample|12|274,1,0.00214887,4.03534,10.6302,0.425592,0.364871,0.269158,1,0.00211181,4.00954,10.5167,0.426956,0.365262,0.266863,True,22.0|274,719
8|719|sample|3|274,1,0.00214887,0.638107,10.6302,0.425592,0.364871,0.269158,1,0.00211181,0.799947,10.5167,0.426956,0.365262,0.266863,True,55.0|274,719
8|719|sample|4|274,1,0.00214887,0.741295,10.6302,0.425592,0.364871,0.269158,1,0.00211181,0.789805,10.5167,0.426956,0.365262,0.266863,True,55.0|274,719
8|719|sample|5|274,1,0.00214887,1.10512,10.6302,0.425592,0.364871,0.269158,1,0.00211181,1.19063,10.5167,0.426956,0.365262,0.266863,True,55.0|274,719
8|719|sample|6|274,1,0.00214887,1.15256,10.6302,0.425592,0.364871,0.269158,1,0.00211181,1.1959,10.5167,0.426956,0.365262,0.266863,True,55.0|274,719
8|719|sample|7|274,1,0.00214887,3.0333,10.6302,0.425592,0.364871,0.269158,1,0.00211181,3.09803,10.5167,0.426956,0.365262,0.266863,True,32.0|274,719
8|719|sample|8|274,1,0.00214887,3.0758,10.6302,0.425592,0.364871,0.269158,1,0.00211181,3.11728,10.5167,0.426956,0.365262,0.266863,True,32.0|274,719
8|719|sample|9|274,1,0.00214887,3.21592,10.6302,0.425592,0.364871,0.269158,1,0.00211181,3.26857,10.5167,0.426956,0.365262,0.266863,True,32.0|274,719
8|719|vc|1|2|274,1,0.00214876,11.319,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|vc|2|2|274,1,0.00214876,10.5153,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|vc|3|2|274,1,0.00214876,11.3066,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|vc|4|2|274,1,0.00214876,11.3372,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|vc|5|2|274,1,0.00214876,10.9503,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|vc|6|2|274,1,0.00214876,11.1297,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|vc|7|2|274,1,0.00214876,10.793,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|719|vc|8|2|274,1,0.00214876,11.3156,10.6302,0.425561,0.364871,0.269158,1,0.00211172,10.8788,10.5167,0.426924,0.365262,0.266863,False,69.0|274,719
8|488|cc|1|1|322,1,0.00214876,11.7374,10.6302,0.425561,0.364868,0.269137,1,0.00211172,10.8788,10.5167,0.426924,0.365259,0.266843,False,69.0|322,488
8|488|cc|2|1|322,1,0.00214876,11.0032,10.6302,0.425561,0.364868,0.269137,1,0.00211172,10.8788,10.5167,0.426924,0.365259,0.266843,False,69.0|322,488
8|488|cc|3|1|322,1,0.00214876,10.6986,10.6302,0.425561,0.364868,0.269137,1,0.00211172,10.8788,10.5167,0.426924,0.365259,0.266843,False,69.0|322,488
8|488|cc|4|1|322,1,0.00214876,10.8859,10.6302,0.425561,0.364868,0.269137,1,0.00211172,10.8788,10.5167,0.426924,0.365259,0.266843,False,69.0|322,488
8|488|cc|5|1|322,1,0.00214876,11.1918,10.6302,0.425561,0.364868,0.269137,1,0.00211172,10.8788,10.5167,0.426924,0.365259,0.266843,False,69.0|322,488
