id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0.716198,0,0,0,0,0,0,1.76227e-07,0,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-0.432594,0,0,0,0,0,0,-4.04578e-07,0,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,-0.191967,0,0,0,0,0,0,-1.16946e-07,0,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0.793363,0,0,0,0,0,0,2.39913e-07,0,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,-0.435168,0,0,0,0,0,0,-2.74475e-07,0,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0.351131,0,0,0,0,0,0,2.43667e-07,0,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,-0.414428,0,0,0,0,0,0,1.76856e-07,0,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-0.867599,0,0,0,0,0,0,-2.86288e-08,0,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,-2.7561,0,0,0,0,0,0,-2.75058,0,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,-3.2287,0,0,0,0,0,0,-3.17747,0,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,-2.9886,0,0,0,0,0,0,-2.92192,0,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,-3.89639,0,0,0,0,0,0,-3.97517,0,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-3.87085,0,0,0,0,0,0,-3.9167,0,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,-3.86603,0,0,0,0,0,0,-3.76849,0,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,-3.80493,0,0,0,0,0,0,-3.84347,0,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-3.20456,0,0,0,0,0,0,-3.11332,0,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-2.95045,0,0,0,0,0,0,-3.00771,0,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,-2.87168,0,0,0,0,0,0,-2.754,0,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0.399927,0,0,0,0,0,0,1.63347e-07,0,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,-0.132024,0,0,0,0,0,0,-7.88349e-08,0,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,-0.220552,0,0,0,0,0,0,-1.58962e-07,0,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0.0648831,0,0,0,0,0,0,-2.39612e-07,0,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,-0.206202,0,0,0,0,0,0,2.27362e-07,0,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,-0.211727,0,0,0,0,0,0,2.24021e-07,0,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0.00798587,0,0,0,0,0,0,-3.66218e-08,0,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0.307278,0,0,0,0,0,0,-1.44144e-07,0,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0.144947,0,0,0,0,0,0,-5.01035e-08,0,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0.283875,0,0,0,0,0,0,2.60194e-07,0,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0.0961395,0,0,0,0,0,0,-2.27049e-07,0,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0.0748118,0,0,0,0,0,0,-2.16787e-07,0,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0.0866807,0,0,0,0,0,0,-1.51698e-07,0,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0.165975,0,0,0,0,0,0,2.24033e-07,0,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,1.04415,0,0,0,0,0,0,2.7228e-07,0,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0.109922,0,0,0,0,0,0,1.09597e-08,0,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,-1.47526,0,0,0,0,0,0,-1.62878,0,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,-1.10688,0,0,0,0,0,0,-1.10246,0,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,-0.805002,0,0,0,0,0,0,-0.839438,0,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,-4.20224,0,0,0,0,0,0,-4.04903,0,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,-4.09905,0,0,0,0,0,0,-4.05917,0,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,-3.73523,0,0,0,0,0,0,-3.65835,0,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,-3.68778,0,0,0,0,0,0,-3.65308,0,0,0,0,True,55.0|274,719
