id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0.000144968,773.914,1.32378,1.97434,27740.6,12.8884,0.000141494,773.914,1.32378,1.94389,27768.1,12.8888,True,70.0|274,411
9|411|sample|3|274,0.000144968,773.914,1.32378,3.43587,27740.6,12.8884,0.000141494,773.914,1.32378,3.3921,27768.1,12.8888,True,70.0|274,411
9|411|sample|5|274,0.000144968,773.914,1.32378,1.79319,27740.6,12.8884,0.000141494,773.914,1.32378,1.75183,27768.1,12.8888,True,70.0|274,411
9|411|sample|6|274,0.000144968,773.914,1.32378,1.65505,27740.6,12.8884,0.000141494,773.914,1.32378,1.71747,27768.1,12.8888,True,70.0|274,411
9|411|sample|8|274,0.000144968,773.914,1.32378,2.48572,27740.6,12.8884,0.000141494,773.914,1.32378,2.53228,27768.1,12.8888,True,70.0|274,411
9|411|sample|7|274,0.000144968,773.914,1.32378,2.65888,27740.6,12.8884,0.000141494,773.914,1.32378,2.68373,27768.1,12.8888,True,70.0|274,411
9|411|sample|9|274,0.000144968,773.914,1.32378,1.92122,27740.6,12.8884,0.000141494,773.914,1.32378,1.95448,27768.1,12.8888,True,70.0|274,411
9|411|sample|10|274,0.000144968,773.914,1.32378,1.69882,27740.6,12.8884,0.000141494,773.914,1.32378,1.66196,27768.1,12.8888,True,70.0|274,411
9|411|sample|12|274,0.000144968,773.914,1.32378,2.66492,27740.6,12.8884,0.000141494,773.914,1.32378,2.64503,27768.1,12.8888,True,70.0|274,411
9|411|sample|11|274,0.000144968,773.914,1.32378,2.54474,27740.6,12.8884,0.000141494,773.914,1.32378,2.58138,27768.1,12.8888,True,70.0|274,411
9|411|cc|1|1|274,0.000144965,770.104,2.53852,4.17762,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|cc|2|1|274,0.000144965,770.104,2.53852,7.60705,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|cc|3|1|274,0.000144965,770.104,2.53852,4.70691,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|cc|4|1|274,0.000144965,770.104,2.53852,3.05935,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|cc|5|1|274,0.000144965,770.104,2.53852,2.45493,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|cc|6|1|274,0.000144965,770.104,2.53852,5.98194,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|cc|7|1|274,0.000144965,770.104,2.53852,2.14616,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|cc|8|1|274,0.000144965,770.104,2.53852,2.27936,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|1|2|274,0.000144965,770.104,2.53852,2.62888,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|2|2|274,0.000144965,770.104,2.53852,1.82955,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|3|2|274,0.000144965,770.104,2.53852,3.03115,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|4|2|274,0.000144965,770.104,2.53852,1.515,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|5|2|274,0.000144965,770.104,2.53852,1.60406,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|6|2|274,0.000144965,770.104,2.53852,1.58193,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|7|2|274,0.000144965,770.104,2.53852,8.66589,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
9|411|vc|8|2|274,0.000144965,770.104,2.53852,10.0317,27740.6,12.8884,0.000141492,770.104,2.53852,0.157933,27768.1,12.8888,False,69.0|274,411
14|783|sample|3|71,0.000144965,769.09,1.13887,0.0548102,27740.6,43.5738,0.000141491,769.09,1.13887,0.0528136,27768.1,43.9426,True,6.0|71,783
14|783|sample|4|71,0.000144965,769.09,1.13887,0.0534552,27740.6,43.5738,0.000141491,769.09,1.13887,0.052565,27768.1,43.9426,True,6.0|71,783
14|783|sample|5|71,0.000144965,769.09,1.13887,0.118473,27740.6,43.5738,0.000141491,769.09,1.13887,0.115165,27768.1,43.9426,True,6.0|71,783
14|783|sample|6|71,0.000144965,769.09,1.13887,0.116699,27740.6,43.5738,0.000141491,769.09,1.13887,0.115137,27768.1,43.9426,True,6.0|71,783
14|783|sample|7|71,0.000144965,769.09,1.13887,22.4528,27740.6,43.5738,0.000141491,769.09,1.13887,23.588,27768.1,43.9426,True,6.0|71,783
14|783|sample|8|71,0.000144965,769.09,1.13887,20.6497,27740.6,43.5738,0.000141491,769.09,1.13887,20.4322,27768.1,43.9426,True,6.0|71,783
14|783|sample|10|71,0.000144965,769.09,1.13887,0.0502998,27740.6,43.5738,0.000141491,769.09,1.13887,0.0534078,27768.1,43.9426,True,6.0|71,783
14|783|sample|9|71,0.000144965,769.09,1.13887,0.0486622,27740.6,43.5738,0.000141491,769.09,1.13887,0.0506323,27768.1,43.9426,True,6.0|71,783
14|783|sample|12|71,0.000144965,769.09,1.13887,74.5125,27740.6,43.5738,0.000141491,769.09,1.13887,73.0622,27768.1,43.9426,True,6.0|71,783
14|783|sample|11|71,0.000144965,769.09,1.13887,66.0242,27740.6,43.5738,0.000141491,769.09,1.13887,68.1692,27768.1,43.9426,True,6.0|71,783
14|783|cc|1|1|71,0.000144964,770.33,2.4268,2.04896,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|cc|2|1|71,0.000144964,770.33,2.4268,3.47226,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|cc|3|1|71,0.000144964,770.33,2.4268,3.23416,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|cc|4|1|71,0.000144964,770.33,2.4268,1.43931,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|cc|5|1|71,0.000144964,770.33,2.4268,18.2112,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|cc|6|1|71,0.000144964,770.33,2.4268,2.78016,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|cc|7|1|71,0.000144964,770.33,2.4268,7.52614,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|cc|8|1|71,0.000144964,770.33,2.4268,5.80286,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|1|2|71,0.000144964,770.33,2.4268,2.00728,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|2|2|71,0.000144964,770.33,2.4268,2.51522,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|3|2|71,0.000144964,770.33,2.4268,2.91147,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|4|2|71,0.000144964,770.33,2.4268,3.44145,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|5|2|71,0.000144964,770.33,2.4268,4.23922,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|6|2|71,0.000144964,770.33,2.4268,2.89039,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|7|2|71,0.000144964,770.33,2.4268,5.11027,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|783|vc|8|2|71,0.000144964,770.33,2.4268,2.11124,27740.6,43.5738,0.00014149,770.33,2.4268,0.188608,27768.1,43.9426,False,69.0|71,783
14|491|sample|10|99,0.000144964,769.455,1.14978,187.999,27740.6,12.8884,0.000141491,769.455,1.14977,188.624,27768.1,12.8888,True,6.0|99,491
14|491|sample|9|99,0.000144964,769.455,1.14978,180.336,27740.6,12.8884,0.000141491,769.455,1.14977,182.389,27768.1,12.8888,True,6.0|99,491
14|491|sample|12|99,0.000144964,769.455,1.14978,44.6155,27740.6,12.8884,0.000141491,769.455,1.14977,45.9481,27768.1,12.8888,True,6.0|99,491
14|491|sample|11|99,0.000144964,769.455,1.14978,39.6539,27740.6,12.8884,0.000141491,769.455,1.14977,40.3657,27768.1,12.8888,True,6.0|99,491
14|491|sample|4|99,0.000144992,771.638,1.29601,14.1052,27740.6,12.8884,0.000141517,771.638,1.29601,13.9987,27768.1,12.8888,True,44.0|99,491
14|491|sample|3|99,0.000144992,771.638,1.29601,12.4688,27740.6,12.8884,0.000141517,771.638,1.29601,12.4062,27768.1,12.8888,True,44.0|99,491
14|491|sample|6|99,0.000144992,771.638,1.29601,9.39241,27740.6,12.8884,0.000141517,771.638,1.29601,9.28633,27768.1,12.8888,True,44.0|99,491
14|491|sample|5|99,0.000144992,771.638,1.29601,10.6942,27740.6,12.8884,0.000141517,771.638,1.29601,10.549,27768.1,12.8888,True,44.0|99,491
14|491|sample|7|99,0.000144981,771.095,1.60694,332.689,27740.6,12.8884,0.000141507,771.095,1.60694,340.029,27768.1,12.8888,True,63.0|99,491
14|491|sample|8|99,0.000144981,771.095,1.60694,308.435,27740.6,12.8884,0.000141507,771.095,1.60694,319.623,27768.1,12.8888,True,63.0|99,491
14|491|cc|1|1|99,0.000144966,770.703,3.05818,4.94922,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|cc|2|1|99,0.000144966,770.703,3.05818,4.73956,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|cc|3|1|99,0.000144966,770.703,3.05818,2.81079,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|cc|4|1|99,0.000144966,770.703,3.05818,6.16152,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|cc|5|1|99,0.000144966,770.703,3.05818,7.11208,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|cc|6|1|99,0.000144966,770.703,3.05818,9.55627,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|cc|7|1|99,0.000144966,770.703,3.05818,11.8318,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|cc|8|1|99,0.000144966,770.703,3.05818,5.37767,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|1|2|99,0.000144966,770.703,3.05818,6.58784,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|2|2|99,0.000144966,770.703,3.05818,8.19857,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|3|2|99,0.000144966,770.703,3.05818,3.89453,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|4|2|99,0.000144966,770.703,3.05818,10.081,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|5|2|99,0.000144966,770.703,3.05818,4.14617,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|6|2|99,0.000144966,770.703,3.05818,4.08945,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|7|2|99,0.000144966,770.703,3.05818,5.6297,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|491|vc|8|2|99,0.000144966,770.703,3.05818,8.29423,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,491
14|433|sample|4|99,0.000144964,769.455,1.14978,69.3881,27740.6,12.8884,0.000141491,769.455,1.14977,68.686,27768.1,12.8888,True,6.0|99,433
14|433|sample|3|99,0.000144964,769.455,1.14977,58.514,27740.6,12.8884,0.000141491,769.455,1.14977,59.6838,27768.1,12.8888,True,6.0|99,433
14|433|sample|6|99,0.000144964,769.455,1.14978,1.64769,27740.6,12.8884,0.000141491,769.455,1.14977,1.66989,27768.1,12.8888,True,6.0|99,433
14|433|sample|5|99,0.000144964,769.455,1.14978,1.82498,27740.6,12.8884,0.000141491,769.455,1.14977,1.89117,27768.1,12.8888,True,6.0|99,433
14|433|sample|8|99,0.000144964,769.455,1.14977,128.0,27740.6,12.8884,0.000141491,769.455,1.14977,132.423,27768.1,12.8888,True,6.0|99,433
14|433|sample|7|99,0.000144964,769.455,1.14978,128.888,27740.6,12.8884,0.000141491,769.455,1.14977,126.751,27768.1,12.8888,True,6.0|99,433
14|433|sample|10|99,0.000144964,769.455,1.14977,13.8386,27740.6,12.8884,0.000141491,769.455,1.14977,14.189,27768.1,12.8888,True,6.0|99,433
14|433|sample|9|99,0.000144964,769.455,1.14977,15.1869,27740.6,12.8884,0.000141491,769.455,1.14977,15.1537,27768.1,12.8888,True,6.0|99,433
14|433|sample|11|99,0.000144964,769.455,1.14977,3.79889,27740.6,12.8884,0.000141491,769.455,1.14977,3.74188,27768.1,12.8888,True,6.0|99,433
14|433|sample|12|99,0.000144964,769.455,1.14977,4.30122,27740.6,12.8884,0.000141491,769.455,1.14977,4.12584,27768.1,12.8888,True,6.0|99,433
14|433|cc|1|1|99,0.000144966,770.703,3.05818,4.92303,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|cc|2|1|99,0.000144966,770.703,3.05818,6.98379,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|cc|3|1|99,0.000144966,770.703,3.05818,12.2412,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|cc|4|1|99,0.000144966,770.703,3.05818,8.59728,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|cc|5|1|99,0.000144966,770.703,3.05818,3.50478,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|cc|6|1|99,0.000144966,770.703,3.05818,2.37816,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|cc|7|1|99,0.000144966,770.703,3.05818,7.19002,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|cc|8|1|99,0.000144966,770.703,3.05818,16.3106,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|1|2|99,0.000144966,770.703,3.05818,6.75494,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|2|2|99,0.000144966,770.703,3.05818,4.03705,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|3|2|99,0.000144966,770.703,3.05818,25.6654,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|4|2|99,0.000144966,770.703,3.05818,7.73942,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|5|2|99,0.000144966,770.703,3.05818,6.59168,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|6|2|99,0.000144966,770.703,3.05818,4.91406,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|7|2|99,0.000144966,770.703,3.05818,4.24286,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|433|vc|8|2|99,0.000144966,770.703,3.05818,4.40854,27740.6,12.8884,0.000141493,770.703,3.05818,0.188608,27768.1,12.8888,False,69.0|99,433
14|297|sample|3|71,0.000144965,769.09,1.13887,2.99014,27740.6,12.8884,0.000141491,769.09,1.13887,3.04796,27768.1,12.8888,True,6.0|71,297
14|297|sample|4|71,0.000144965,769.09,1.13887,2.87845,27740.6,12.8884,0.000141491,769.09,1.13887,2.94374,27768.1,12.8888,True,6.0|71,297
14|297|sample|5|71,0.000144965,769.09,1.13887,54.7391,27740.6,12.8884,0.000141491,769.09,1.13887,55.5722,27768.1,12.8888,True,6.0|71,297
14|297|sample|6|71,0.000144965,769.09,1.13887,52.5222,27740.6,12.8884,0.000141491,769.09,1.13887,51.5314,27768.1,12.8888,True,6.0|71,297
14|297|sample|8|71,0.000144965,769.09,1.13887,18.2617,27740.6,12.8884,0.000141491,769.09,1.13887,19.3092,27768.1,12.8888,True,6.0|71,297
14|297|sample|7|71,0.000144965,769.09,1.13887,20.3153,27740.6,12.8884,0.000141491,769.09,1.13887,20.4866,27768.1,12.8888,True,6.0|71,297
14|297|sample|9|71,0.000144965,769.09,1.13887,35.781,27740.6,12.8884,0.000141491,769.09,1.13887,36.1359,27768.1,12.8888,True,6.0|71,297
14|297|sample|10|71,0.000144965,769.09,1.13887,41.7475,27740.6,12.8884,0.000141491,769.09,1.13887,41.4949,27768.1,12.8888,True,6.0|71,297
14|297|sample|12|71,0.000144965,769.09,1.13887,0.686228,27740.6,12.8884,0.000141491,769.09,1.13887,0.680759,27768.1,12.8888,True,6.0|71,297
14|297|sample|11|71,0.000144965,769.09,1.13887,0.612773,27740.6,12.8884,0.000141491,769.09,1.13887,0.592857,27768.1,12.8888,True,6.0|71,297
14|297|cc|1|1|71,0.000144964,770.33,2.4268,3.50392,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|cc|2|1|71,0.000144964,770.33,2.4268,2.28545,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|cc|3|1|71,0.000144964,770.33,2.4268,2.04481,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|cc|4|1|71,0.000144964,770.33,2.4268,1.79088,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|cc|5|1|71,0.000144964,770.33,2.4268,8.27434,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|cc|6|1|71,0.000144964,770.33,2.4268,5.41169,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|cc|7|1|71,0.000144964,770.33,2.4268,100.015,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|cc|8|1|71,0.000144964,770.33,2.4268,4.09471,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|1|2|71,0.000144964,770.33,2.4268,5.62279,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|2|2|71,0.000144964,770.33,2.4268,3.33404,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|3|2|71,0.000144964,770.33,2.4268,3.81824,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|4|2|71,0.000144964,770.33,2.4268,3.35019,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|5|2|71,0.000144964,770.33,2.4268,3.51356,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|6|2|71,0.000144964,770.33,2.4268,5.97084,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|7|2|71,0.000144964,770.33,2.4268,5.78673,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|297|vc|8|2|71,0.000144964,770.33,2.4268,1.7475,27740.6,12.8884,0.00014149,770.33,2.4268,0.188608,27768.1,12.8888,False,69.0|71,297
14|183|sample|4|233,0.000144965,771.18,1.31086,3.52904,27740.6,12.8883,0.000141491,771.18,1.31086,3.48306,27768.1,12.8887,True,6.0|233,183
14|183|sample|3|233,0.000144965,771.18,1.31086,3.609,27740.6,12.8883,0.000141491,771.18,1.31086,3.76428,27768.1,12.8887,True,6.0|233,183
14|183|sample|6|233,0.000144965,771.18,1.31086,7.20277,27740.6,12.8883,0.000141491,771.18,1.31086,7.47108,27768.1,12.8887,True,6.0|233,183
14|183|sample|5|233,0.000144965,771.18,1.31086,7.89486,27740.6,12.8883,0.000141491,771.18,1.31086,7.49812,27768.1,12.8887,True,6.0|233,183
14|183|sample|7|233,0.000144965,771.18,1.31086,2.44724,27740.6,12.8883,0.000141491,771.18,1.31086,2.5141,27768.1,12.8887,True,6.0|233,183
14|183|sample|8|233,0.000144965,771.18,1.31086,2.4651,27740.6,12.8883,0.000141491,771.18,1.31086,2.51747,27768.1,12.8887,True,6.0|233,183
14|183|sample|10|233,0.000144965,771.18,1.31086,11.5512,27740.6,12.8883,0.000141491,771.18,1.31086,11.7441,27768.1,12.8887,True,6.0|233,183
14|183|sample|9|233,0.000144965,771.18,1.31086,8.50003,27740.6,12.8883,0.000141491,771.18,1.31086,8.40619,27768.1,12.8887,True,6.0|233,183
14|183|sample|12|233,0.000144965,771.18,1.31086,1.97209,27740.6,12.8883,0.000141491,771.18,1.31086,2.06707,27768.1,12.8887,True,6.0|233,183
14|183|sample|11|233,0.000144965,771.18,1.31086,1.18261,27740.6,12.8883,0.000141491,771.18,1.31086,1.07829,27768.1,12.8887,True,6.0|233,183
14|183|cc|1|1|233,0.000144965,769.771,2.225,2.23187,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|cc|2|1|233,0.000144965,769.771,2.22501,2.33995,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|cc|3|1|233,0.000144965,769.771,2.22501,3.2334,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|cc|4|1|233,0.000144965,769.771,2.22501,25.5246,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|cc|5|1|233,0.000144965,769.771,2.22501,3.52376,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|cc|6|1|233,0.000144965,769.771,2.22501,2.74725,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|cc|7|1|233,0.000144965,769.771,2.22501,2.65992,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|cc|8|1|233,0.000144965,769.771,2.225,2.28844,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|1|2|233,0.000144965,769.771,2.225,2.82524,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|2|2|233,0.000144965,769.771,2.225,2.14882,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|3|2|233,0.000144965,769.771,2.22501,3.54575,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|4|2|233,0.000144965,769.771,2.22501,1.40628,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|5|2|233,0.000144965,769.771,2.225,2.26256,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|6|2|233,0.000144965,769.771,2.225,1.70033,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|7|2|233,0.000144965,769.771,2.225,3.85878,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|183|vc|8|2|233,0.000144965,769.771,2.22501,1.15961,27740.6,12.8883,0.000141491,769.771,2.22501,0.157956,27768.1,12.8887,False,69.0|233,183
14|705|sample|3|233,0.000144964,767.753,1.78058,0.0100627,27740.6,12.1243,0.000141491,767.753,1.78058,0.0135655,27768.1,12.1296,False,6.0|233,705
14|705|sample|4|233,0.000144964,767.753,1.78058,0.0065076,27740.6,12.1243,0.000141491,767.753,1.78058,0.00892911,27768.1,12.1296,False,6.0|233,705
14|705|sample|5|233,0.000144964,767.753,1.78058,0.00705495,27740.6,12.1243,0.000141491,767.753,1.78058,0.00937289,27768.1,12.1296,False,6.0|233,705
14|705|sample|6|233,0.000144964,767.753,1.78058,0.00705764,27740.6,12.1243,0.000141491,767.753,1.78058,0.00915681,27768.1,12.1296,False,6.0|233,705
14|705|sample|7|233,0.000144964,767.753,1.78058,0.00968934,27740.6,12.1243,0.000141491,767.753,1.78058,0.0156019,27768.1,12.1296,False,6.0|233,705
14|705|sample|8|233,0.000144964,767.753,1.78058,0.00594208,27740.6,12.1243,0.000141491,767.753,1.78058,0.00957075,27768.1,12.1296,False,6.0|233,705
