id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.01861,0.777236,3.55297,-5.46045,3.01615,0.776638,3.61154,-5.44492,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.01861,0.777236,4.97279,-5.44793,3.01615,0.776638,5.00108,-5.44492,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.01861,0.777236,3.39351,-5.48405,3.01615,0.776638,3.41384,-5.44492,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.01861,0.777236,3.18787,-5.45007,3.01615,0.776638,3.24935,-5.44492,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.01861,0.777236,4.2317,-5.44147,3.01615,0.776638,4.20519,-5.44492,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.01861,0.777236,4.47019,-5.43184,3.01615,0.776638,4.39256,-5.44492,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.01861,0.777236,3.51255,-5.44204,3.01615,0.776638,3.5477,-5.44492,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.01861,0.777236,3.24459,-5.46334,3.01615,0.776638,3.28472,-5.44492,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.01861,0.777236,4.45819,-5.46764,3.01615,0.776638,4.41387,-5.44492,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.01861,0.777236,4.07302,-5.44709,3.01615,0.776638,4.12124,-5.44492,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.01861,0.777236,11.2524,-5.42929,3.01615,0.776638,6.79296,-5.44492,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,3.01861,0.777236,10.7352,-5.44826,3.01615,0.776638,6.79295,-5.44492,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.01861,0.777236,12.1629,-5.4522,3.01615,0.776638,6.79296,-5.44492,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.01861,0.777236,11.7417,-5.4349,3.01615,0.776638,6.79296,-5.44492,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,3.01861,0.777236,12.9334,-5.45869,3.01615,0.776638,6.79296,-5.44492,69.0|274,411
