id,importanceSampling
411,325.066390
783,276.209499
491,322.382140
433,297.310591
297,293.223046
183,317.177624
705,292.387934
555,277.308826
394,271.313596
1099,332.709773
611,271.472063
84,280.795238
1042,284.523515
719,285.423517
863,281.938223
488,284.752869
152,285.808430
847,302.879725
1241,307.514592
474,293.361693
1056,298.725249
462,298.162889
1159,299.697843
75,299.840068
1017,279.694248
291,281.594506
1197,283.292276
77,272.153650
745,279.927170
322,277.663947
1043,276.734105
963,269.488546
1260,275.518630
