id,importanceSampling
411|4,155.551444
411|3,148.277945
411|5,174.921796
411|6,174.576000
411|8,118.135633
411|7,149.277223
411|9,171.338017
411|10,146.652111
411|12,146.165674
411|11,147.791030
411|1,82.965902
411|2,147.188152
152|8,148.831622
152|7,149.330894
152|6,156.334713
152|5,155.460960
152|12,117.363982
152|11,146.860848
152|10,154.947471
152|9,154.597679
152|3,150.392430
152|4,150.107684
152|1,77.801656
152|2,151.469520
1056|8,145.265966
1056|7,146.181667
1056|6,152.578021
1056|5,152.663267
1056|12,152.430461
1056|11,151.452395
1056|10,150.608609
1056|9,151.001481
1056|4,148.008679
1056|3,146.962420
1056|1,77.057311
1056|2,163.745875
462|6,140.728973
462|5,173.323431
462|4,146.885519
462|3,178.051638
462|9,154.574910
462|10,155.547462
462|7,133.244358
462|8,163.980891
462|11,162.602563
462|12,160.178358
462|1,59.431803
462|2,161.610645
1159|8,153.765876
1159|7,155.963131
1159|5,161.506570
1159|6,161.391301
1159|11,150.387183
1159|12,154.298766
1159|9,154.896287
1159|10,160.120955
1159|4,161.759919
1159|3,159.619577
1159|1,81.460016
1159|2,158.592927
1197|7,145.878059
1197|8,145.730543
1197|6,150.431541
1197|5,150.060997
1197|12,153.762019
1197|10,152.879839
1197|9,150.872373
1197|3,152.643586
1197|4,152.949614
1197|11,154.855245
1197|1,81.373686
1197|2,159.184450
