id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-1.17374e-08,0,0.189749,3.83172e-09,-0.359228,0,0,0,0.00759385,-3.59712e-13,-0.477948,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,9.97641e-09,0,-0.105342,-8.021e-09,-1.00699,0,7.27596e-12,0,0.0179712,1.04361e-14,-1.05541,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.86085e-10,0,-0.00914107,-7.52282e-09,-0.402959,0,0,0,-0.00539105,3.08864e-13,-0.538655,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,4.45419e-09,0,-0.149694,2.91056e-09,-0.415631,0,7.27596e-12,0,0.000315523,-1.42109e-14,-0.481609,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,6.8718e-09,0,-0.0497909,-1.11667e-08,-0.653942,0,7.27596e-12,0,0.00539054,-9.32587e-15,-0.742238,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,8.41016e-09,0,-0.116627,1.48456e-08,-0.747821,0,7.27596e-12,0,0.0107124,6.66134e-16,-0.812366,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,6.61453e-09,0,0.00274185,-7.76563e-09,-0.594999,0,0,0,0.00261328,-1.56009e-12,-0.626258,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-4.97162e-09,0,-0.110287,-4.73919e-09,-0.393297,0,0,0,-0.000428061,1.79345e-12,-0.49276,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-1.96068e-11,0,-0.044074,7.19394e-09,-1.09568,0,0,0,0.00168554,-2.31903e-12,-1.13551,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.02491e-09,0,0.0446052,-6.54912e-09,-0.685165,0,7.27596e-12,0,0.00829107,-1.46549e-14,-0.788585,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-1.52565e-09,0,-0.0560957,7.70424e-09,-0.178703,0,0,0,-1.61879e-05,1.61865e-12,-0.000399861,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-7.04964e-09,0,-0.135216,-1.16904e-09,-0.436832,0,0,0,3.07357e-05,-6.57641e-13,0.000362921,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,6.81734e-09,0,-0.035278,-3.21371e-09,0.0565834,0,7.27596e-12,0,-9.69461e-08,-9.4369e-15,6.86044e-07,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-1.75573e-09,0,-0.101806,1.56541e-09,-0.665254,0,0,0,-0.000123006,-2.47691e-12,0.000126797,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,4.82641e-09,0,-0.0817367,-5.44644e-10,0.396179,0,0,0,-9.52904e-05,3.33289e-13,0.000208709,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-1.52029e-09,0,-0.0163187,6.72511e-09,0.497535,0,0,0,-0.020666,-1.80855e-13,0.00230012,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,5.30609e-09,0,-0.0550803,-2.84222e-09,0.189801,0,0,0,1.64344e-05,-1.82077e-12,-8.71929e-05,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-2.43936e-09,0,-0.00512646,6.44332e-09,-0.0572729,0,0,0,-0.00837837,2.50255e-12,-0.00861464,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,6.73853e-09,0,-0.0616755,-3.98679e-09,0.136164,0,0,0,-1.38876e-05,8.28004e-13,-3.94614e-05,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-4.67653e-10,0,-0.0230549,3.11162e-09,-0.232734,0,7.27596e-12,0,1.18252e-07,-2.27596e-15,-8.12035e-08,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-1.79609e-09,0,0.0911629,-1.24697e-09,-0.663457,0,7.27596e-12,0,-1.04724e-07,-2.27596e-15,2.48751e-07,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-6.7046e-10,0,-0.0129839,1.13056e-09,0.232727,0,0,0,3.54723e-08,7.89924e-14,1.92319e-05,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-5.83072e-10,0,-0.0450457,-4.31545e-09,-0.119408,0,0,0,-0.00245767,-1.63749e-10,-0.156754,0,False,69.0|274,411
