id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.164301,1.59636,0.665242,0.0871957,0.0833607,0.716153,1.6086,0.654872,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.745831,1.63542,0.392145,0.0871957,0.0833607,0.843787,1.62103,0.374513,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.467386,1.58686,0.720025,0.0871957,0.0833607,0.789289,1.57026,0.697652,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.246356,1.41726,0.66887,0.0871957,0.0833607,0.807726,1.3903,0.646413,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.122243,1.66485,0.537462,0.0871957,0.0833607,0.601649,1.63062,0.515323,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.0741561,1.72472,0.514589,0.0871957,0.0833607,0.724799,1.66107,0.489585,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0460185,1.43611,0.572496,0.0871957,0.0833607,0.805311,1.49298,0.602578,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.707178,1.59884,0.752698,0.0871957,0.0833607,0.792058,1.56746,0.733052,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.130583,1.66946,0.474071,0.0871957,0.0833607,0.559641,1.51432,0.39859,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.508037,1.56366,0.510721,0.0871957,0.0833607,0.641673,1.53753,0.485322,0.0882217,0.0813329,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.37262,1.85332,9.61958,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.33919,1.83044,9.25533,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.69824,1.91773,10.935,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.93351,1.84219,10.4804,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.32951,1.87297,11.0357,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.99919,1.89658,10.8371,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.60326,1.80871,10.7369,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,2.37108,1.85711,9.79841,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,2.63151,1.82978,9.72078,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,2.41951,1.81706,11.3261,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.27889,1.89648,11.1894,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.50441,1.83633,10.4181,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.54113,1.85367,9.71386,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,2.87721,1.89473,10.2632,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,2.63929,1.90875,11.1759,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,2.56885,1.87141,10.9407,0.0871957,0.0833607,2.56367,1.86603,6.97468,0.0882217,0.0813329,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,1.17334,0.848392,13.5473,0.0530066,0.0827432,0.809845,0.744633,11.124,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0.0596335,0.703346,10.3704,0.0530066,0.0827432,0.81063,0.687335,9.5993,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0.761884,0.705977,4.22303,0.0530066,0.0827432,0.807145,0.683126,3.76338,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,1.15135,0.723142,4.42789,0.0530066,0.0827432,0.806926,0.66867,3.54672,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,1.21793,1.42015,0.0589472,0.0530066,0.0827432,4.30772,1.52616,0.0645822,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0.185489,1.39559,0.0688254,0.0530066,0.0827432,0.762612,1.41693,0.0690738,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0.655597,0.734327,11.0885,0.0530066,0.0827432,0.810255,0.735748,10.6999,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0.585268,0.699824,11.3301,0.0530066,0.0827432,0.809916,0.734646,11.4393,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-0.824317,1.94012,0.0283975,0.0530066,0.0827432,0.18109,1.72083,0.0230449,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-0.372534,1.73852,0.0233513,0.0530066,0.0827432,0.332311,1.80236,0.0241765,0.0533399,0.0807043,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,2.37968,1.88299,1.51569,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,2.89827,1.94681,1.43551,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,2.6579,1.83417,1.8537,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,2.04334,1.87633,1.52295,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,2.15285,1.80833,1.56463,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,2.5354,1.85515,1.54351,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,2.52759,1.77501,1.66715,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,2.38662,1.84995,1.3383,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,2.50488,1.85567,1.54021,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,2.21846,1.88365,1.37301,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,2.57827,1.86829,1.52108,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,2.66017,1.84801,1.30823,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,2.17685,1.88828,1.33127,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,2.87217,1.9026,1.36069,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,2.55922,1.85558,1.49975,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,2.3555,1.83692,1.60025,0.0530066,0.0827432,2.56367,1.86603,0.951849,0.0533399,0.0807043,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,4.69119,1.74208,0.00844478,0.0530345,0.0833641,4.73052,1.74863,0.00827366,0.0533675,0.0813362,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,4.42556,1.64954,0.00835746,0.0530345,0.0833641,4.7228,1.65289,0.00809534,0.0533675,0.0813362,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,-0.112055,0.985817,0.0176311,0.0530345,0.0833641,0.901504,0.987317,0.017427,0.0533675,0.0813362,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,1.31531,1.06994,0.0299819,0.0530345,0.0833641,0.912797,1.00177,0.0253435,0.0533675,0.0813362,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,2.29334,1.51772,0.0874979,0.0530345,0.0833641,1.21109,1.37213,0.0800043,0.0533675,0.0813362,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,2.75101,1.60583,0.102771,0.0530345,0.0833641,1.08933,1.46492,0.0943672,0.0533675,0.0813362,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0.840531,0.982015,0.0919022,0.0530345,0.0833641,0.825806,0.970789,0.0890016,0.0533675,0.0813362,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0.887186,0.955905,0.0798002,0.0530345,0.0833641,0.822636,0.934129,0.0737593,0.0533675,0.0813362,True,44.0|99,491
