id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0,0,0,-0.120832,0,0,0,0,0,-0.130832,0,0,True,70.0|274,411
9|411|sample|3|274,0,0,0,0.444601,0,0,0,0,0,0.423122,0,0,True,70.0|274,411
9|411|sample|5|274,0,0,0,-0.255019,0,0,0,0,0,-0.224381,0,0,True,70.0|274,411
9|411|sample|6|274,0,0,0,-0.291673,0,0,0,0,0,-0.259919,0,0,True,70.0|274,411
9|411|sample|8|274,0,0,0,0.138093,0,0,0,0,0,0.1286,0,0,True,70.0|274,411
9|411|sample|7|274,0,0,0,0.180152,0,0,0,0,0,0.189226,0,0,True,70.0|274,411
9|411|sample|9|274,0,0,0,-0.160177,0,0,0,0,0,-0.122503,0,0,True,70.0|274,411
9|411|sample|10|274,0,0,0,-0.265981,0,0,0,0,0,-0.275939,0,0,True,70.0|274,411
9|411|sample|12|274,0,0,0,0.197222,0,0,0,0,0,0.202165,0,0,True,70.0|274,411
9|411|sample|11|274,0,0,0,0.130919,0,0,0,0,0,0.139354,0,0,True,70.0|274,411
9|411|cc|1|1|274,0,0,0,0.0853135,0,0,0,0,0,3.56092e-07,0,0,False,69.0|274,411
9|411|cc|2|1|274,0,0,0,-0.00561068,0,0,0,0,0,8.48235e-08,0,0,False,69.0|274,411
9|411|cc|3|1|274,0,0,0,0.111074,0,0,0,0,0,1.50865e-07,0,0,False,69.0|274,411
9|411|cc|4|1|274,0,0,0,0.0678404,0,0,0,0,0,-1.63276e-07,0,0,False,69.0|274,411
9|411|cc|5|1|274,0,0,0,0.0960109,0,0,0,0,0,3.37228e-08,0,0,False,69.0|274,411
9|411|cc|6|1|274,0,0,0,-0.111625,0,0,0,0,0,-2.04625e-07,0,0,False,69.0|274,411
9|411|cc|7|1|274,0,0,0,0.164496,0,0,0,0,0,-1.24649e-07,0,0,False,69.0|274,411
9|411|cc|8|1|274,0,0,0,0.0406457,0,0,0,0,0,-3.20705e-07,0,0,False,69.0|274,411
9|411|vc|1|2|274,0,0,0,-0.0404044,0,0,0,0,0,-8.22814e-08,0,0,False,69.0|274,411
9|411|vc|2|2|274,0,0,0,-0.013542,0,0,0,0,0,-2.01492e-07,0,0,False,69.0|274,411
9|411|vc|3|2|274,0,0,0,-0.0564097,0,0,0,0,0,1.44132e-07,0,0,False,69.0|274,411
9|411|vc|4|2|274,0,0,0,-0.0857547,0,0,0,0,0,-4.81494e-08,0,0,False,69.0|274,411
9|411|vc|5|2|274,0,0,0,-0.0108415,0,0,0,0,0,2.41096e-07,0,0,False,69.0|274,411
9|411|vc|6|2|274,0,0,0,0.0293166,0,0,0,0,0,3.55517e-07,0,0,False,69.0|274,411
9|411|vc|7|2|274,0,0,0,0.0182447,0,0,0,0,0,1.69836e-07,0,0,False,69.0|274,411
9|411|vc|8|2|274,0,0,0,-0.0627226,0,0,0,0,0,2.04336e-07,0,0,False,69.0|274,411
14|783|sample|3|71,0,0,0,-3.92955,0,0,0,0,0,-3.98256,0,0,True,6.0|71,783
