rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,4.19225e-05,0.655107,0.955749,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,4.19225e-05,0.655107,1.34767,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,4.19225e-05,0.655107,1.06053,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,4.19225e-05,0.655107,0.994115,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,4.19225e-05,0.655107,1.87248,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,4.19225e-05,0.655107,1.29088,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,4.19225e-05,0.655107,0.714596,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,4.19225e-05,0.655107,1.10295,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,4.19225e-05,0.655107,1.70414,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,4.19225e-05,0.655107,1.48209,0.427345,7.29182e-05,3.13835e-09,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,4.19225e-05,5.95875,-0.0415921,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,4.19225e-05,5.95875,0.862944,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,4.19225e-05,5.95875,0.840362,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,4.19225e-05,5.95875,0.566683,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,4.19225e-05,5.95875,-0.0504261,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,4.19225e-05,5.95875,0.806306,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,4.19225e-05,5.95875,-0.781147,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,4.19225e-05,5.95875,-1.98116,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,4.19225e-05,5.95875,2.02481,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,4.19225e-05,5.95875,1.70121,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,4.19225e-05,5.95875,2.60571,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1,4.19225e-05,5.95875,-0.408243,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1,4.19225e-05,5.95875,1.62382,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1,4.19225e-05,5.95875,-1.89257,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1,4.19225e-05,5.95875,0.563537,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1,4.19225e-05,5.95875,-1.19517,1.85235,7.29182e-05,3.13835e-09,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1,6.2769e-06,0.961499,0.236125,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1,6.2769e-06,0.961499,-0.0868468,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1,6.2769e-06,0.961499,0.0655667,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1,6.2769e-06,0.961499,-0.0587675,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1,6.2769e-06,0.961499,1.12646,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1,6.2769e-06,0.961499,1.47221,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1,6.2769e-06,0.961499,0.272359,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,1,6.2769e-06,0.961499,0.231273,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,1,6.2769e-06,0.961499,1.91205,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1,6.2769e-06,0.961499,2.13458,0.0334607,9.10374e-05,3.14275e-09,True,6.0|71,783
