id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.0258,0.849792,3.64656,-2.21303,3.0258,0.849405,3.64348,-2.21303,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.0258,0.849792,5.207,-2.21303,3.0258,0.849405,5.21784,-2.21303,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.0258,0.849792,3.44331,-2.21303,3.0258,0.849405,3.45741,-2.21303,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.0258,0.849792,3.2687,-2.21303,3.0258,0.849405,3.26625,-2.21303,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.0258,0.849792,4.29042,-2.21303,3.0258,0.849405,4.29082,-2.21303,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.0258,0.849792,4.54495,-2.21303,3.0258,0.849405,4.51325,-2.21303,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.0258,0.849792,3.54065,-2.21303,3.0258,0.849405,3.59046,-2.21303,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.0258,0.849792,3.33519,-2.21303,3.0258,0.849405,3.32487,-2.21303,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.0258,0.849792,4.50948,-2.21303,3.0258,0.849405,4.52027,-2.21303,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.0258,0.849792,4.215,-2.21303,3.0258,0.849405,4.22587,-2.21303,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.23406,0.849792,4.78539,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.23406,0.849792,4.78867,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.23406,0.849792,5.94455,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.23406,0.849792,5.65937,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.23406,0.849792,4.62772,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.23406,0.849792,5.79193,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.23406,0.849792,5.52168,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.23406,0.849792,5.24385,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.23406,0.849792,7.37106,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.23406,0.849792,5.1189,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.23406,0.849792,6.52682,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.23406,0.849792,4.26885,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.23406,0.849792,3.01017,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.23406,0.849792,5.90491,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.23406,0.849792,5.54286,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.23406,0.849792,5.71396,-3.44989,1.23406,0.849405,1,-3.44989,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.574006,0.784431,2.0688,-4.38927,0.574006,0.784123,2.07895,-4.38927,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.574006,0.784431,1.97393,-4.38927,0.574006,0.784123,1.97873,-4.38927,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.574006,0.784431,1.93229,-4.38927,0.574006,0.784123,1.95265,-4.38927,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.574006,0.784431,2.04527,-4.38927,0.574006,0.784123,2.04686,-4.38927,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.72513,0.604831,3.92432,-4.38078,0.72513,0.605281,3.93253,-4.38078,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.72513,0.604831,3.64859,-4.38078,0.72513,0.605281,3.67538,-4.38078,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.72513,0.604831,3.68168,-4.38078,0.72513,0.605281,3.7159,-4.38078,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.72513,0.604831,3.44659,-4.38078,0.72513,0.605281,3.43121,-4.38078,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.282126,0.810069,1.644,-0.976984,0.282126,0.809237,1.64988,-0.976984,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.282126,0.810069,1.58692,-0.976984,0.282126,0.809237,1.58214,-0.976984,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,1.89955,0.784429,5.43016,-3.06733,1.89955,0.784122,0.999999,-3.06733,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,1.89955,0.784429,3.25195,-3.06733,1.89955,0.784122,1,-3.06733,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,1.89955,0.784429,4.79371,-3.06733,1.89955,0.784122,1,-3.06733,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,1.89955,0.784429,4.54705,-3.06733,1.89955,0.784122,1,-3.06733,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,1.89955,0.784429,4.562,-3.06733,1.89955,0.784122,1,-3.06733,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,1.89955,0.784429,3.74619,-3.06733,1.89955,0.784122,1,-3.06733,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,1.89955,0.784429,4.57547,-3.06733,1.89955,0.784122,1,-3.06733,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,1.89955,0.784429,4.64457,-3.06733,1.89955,0.784122,1,-3.06733,69.0|322,152
