rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0,0.307004,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0,-0.521009,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,0,-0.42794,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-0.467328,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0,0.419277,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0,0.703092,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,0,0.435915,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,0,0.250669,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0,-0.276645,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0,0.177177,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,-0.0655679,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-0.299955,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,0.349825,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,0.310327,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,-0.31368,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,0.552122,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,-0.401126,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,0.640151,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,0.282557,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,-0.733777,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,0.169342,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,0.499048,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,0.3466,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,0.44445,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,0.0312442,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,0.403283,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,0,-0.283386,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,0,0.398839,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,0,-0.397094,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,0,0.555849,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,0,0.145475,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,0,0.429363,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,0,-0.743919,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,0,-0.233528,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,0,-0.14572,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,0,0.421252,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,0,0.433755,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,0,0.393311,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,0,-0.241601,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,0,-0.0839654,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,0,0.227026,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,0,0.855592,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,0,-0.244848,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,0,0.479949,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,0,-0.213926,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,0,0.338211,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,0,-0.816471,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,0,0.169349,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,0,0,0.423791,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,0,0,-0.0166041,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,0,0,0.339222,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,0,0,0.603728,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,0,0,-0.207586,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,0,0,0.283743,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,0,0,0.294133,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0,0,0,-0.0706615,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0,0,0,-0.108331,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0,0,0,-0.211149,28.0|276,1056
