id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.29416,0.768127,0.133279,0.176565,0.66183,3.29682,0.797768,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.29416,1.04498,0.133279,0.176565,0.66183,3.29682,1.05396,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.29416,0.529836,0.133279,0.176565,0.66183,3.29682,0.600748,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.29416,0.622592,0.133279,0.176565,0.66183,3.29682,0.64008,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.29416,0.925378,0.133279,0.176565,0.66183,3.29682,0.908106,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.29416,0.970527,0.133279,0.176565,0.66183,3.29682,0.93624,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.29416,0.67548,0.133279,0.176565,0.66183,3.29682,0.678596,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.29416,0.600546,0.133279,0.176565,0.66183,3.29682,0.592523,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.29416,0.976343,0.133279,0.176565,0.66183,3.29682,0.960479,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.29416,0.919556,0.133279,0.176565,0.66183,3.29682,0.902946,0.13345,0.171792,0.652896,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.29416,2.60646,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,3.29416,2.49508,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.29416,2.46287,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.29416,2.53528,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,3.29416,2.56538,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,3.29416,2.56151,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.29416,2.29956,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,3.29416,2.67574,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,3.29416,2.15687,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,3.29416,2.33807,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,3.29416,2.18469,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,3.29416,2.45908,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,3.29416,2.31066,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,3.29416,2.55324,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,3.29416,2.84498,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,3.29416,2.55437,0.133279,0.176565,0.66183,3.29682,2.47507,0.13345,0.171792,0.652896,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,3.29416,0.15799,0.133279,0.176552,0.66183,3.29682,0.148849,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,3.29416,0.154995,0.133279,0.176552,0.66183,3.29682,0.1623,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,3.29416,0.234682,0.133279,0.176552,0.66183,3.29682,0.249701,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,3.29416,0.264178,0.133279,0.176552,0.66183,3.29682,0.264975,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,3.29416,2.34554,0.133279,0.176552,0.66183,3.29682,2.31536,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,3.29416,2.04387,0.133279,0.176552,0.66183,3.29682,2.10287,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,3.29416,0.152369,0.133279,0.176552,0.66183,3.29682,0.163279,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,3.29416,0.155162,0.133279,0.176552,0.66183,3.29682,0.154246,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,3.29416,4.88229,0.133279,0.176552,0.66183,3.29682,4.07382,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,3.29416,5.07154,0.133279,0.176552,0.66183,3.29682,4.11674,0.13345,0.171778,0.652896,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,3.29416,2.76205,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,3.29416,2.65467,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,3.29416,2.47608,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,3.29416,2.61744,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,3.29416,2.61643,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,3.29416,2.40642,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,3.29416,2.43855,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,3.29416,2.4523,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,3.29416,2.37981,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,3.29416,2.46764,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,3.29416,2.42872,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,3.29416,2.75715,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,3.29416,2.73581,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,3.29416,2.40688,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,3.29416,2.50303,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,3.29416,2.50882,0.133279,0.176552,0.66183,3.29682,2.47507,0.13345,0.171778,0.652896,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,3.29416,4.30912,0.133279,0.176557,0.661827,3.29682,3.70297,0.13345,0.171783,0.652894,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,3.29416,4.33314,0.133279,0.176557,0.661827,3.29682,3.68765,0.13345,0.171783,0.652894,True,6.0|99,491
