id,importanceSampling
411|4,134.132899
411|3,143.440656
411|5,159.629585
411|6,162.870088
411|8,135.942578
411|7,105.071638
411|9,155.810240
411|10,161.911336
411|12,103.895809
411|11,133.768449
411|1,51.013164
411|2,147.604292
152|8,144.274929
152|7,144.443067
152|6,151.529246
152|5,150.484857
152|12,154.225303
152|11,149.301181
152|10,155.591994
152|9,153.002492
152|3,146.287186
152|4,145.979204
152|1,77.846059
152|2,153.031145
1056|8,115.484352
1056|7,116.291327
1056|6,152.798386
1056|5,149.981670
1056|12,150.273024
1056|11,143.921320
1056|10,146.669527
1056|9,150.766390
1056|4,144.693973
1056|3,141.162883
1056|1,77.194998
1056|2,163.308251
462|6,167.323570
462|5,168.132099
462|4,173.322695
462|3,172.565099
462|9,139.224832
462|10,141.739060
462|7,151.562702
462|8,117.985413
462|11,156.396685
462|12,163.821067
462|1,90.884604
462|2,162.404481
1159|8,151.564782
1159|7,121.107876
1159|5,126.786906
1159|6,125.498456
1159|11,148.634168
1159|12,158.212400
1159|9,153.651093
1159|10,154.866638
1159|4,149.673934
1159|3,147.849227
1159|1,81.572336
1159|2,158.815845
1197|7,99.324734
1197|8,131.187332
1197|6,138.819480
1197|5,138.522903
1197|12,134.119331
1197|10,141.513972
1197|9,139.214134
1197|3,177.134524
1197|4,181.088231
1197|11,134.348019
1197|1,81.361861
1197|2,159.142096
