id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,471.04,1.33017,1.10654,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|cc|2|1|162,471.04,1.33017,1.58377,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|cc|3|1|162,471.04,1.33017,2.57192,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|cc|4|1|162,471.04,1.33017,1.09252,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|cc|5|1|162,471.04,1.33017,1.25424,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|cc|6|1|162,471.04,1.33017,0.948219,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|cc|7|1|162,471.04,1.33017,1.17201,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|cc|8|1|162,471.04,1.33017,1.87819,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|sample|10|162,471.04,1.33027,3.21401,18257.4,13.0842,470.165,1.32728,3.17501,18270,13.0953,True,32.0|162,84
8|84|sample|11|162,471.04,1.33025,2.21557,18257.4,13.0842,470.165,1.32725,2.18769,18270,13.0953,True,22.0|162,84
8|84|sample|12|162,471.04,1.33025,2.76335,18257.4,13.0842,470.165,1.32725,2.77211,18270,13.0953,True,22.0|162,84
8|84|sample|3|162,471.04,1.30864,0.673691,18257.4,13.0842,470.165,1.29564,0.714559,18270,13.0953,True,55.0|162,84
8|84|sample|4|162,471.04,1.30864,0.802238,18257.4,13.0842,470.165,1.29564,0.777994,18270,13.0953,True,55.0|162,84
8|84|sample|5|162,471.04,1.30864,0.420667,18257.4,13.0842,470.165,1.29564,0.437481,18270,13.0953,True,55.0|162,84
8|84|sample|6|162,471.04,1.30864,0.411967,18257.4,13.0842,470.165,1.29564,0.370908,18270,13.0953,True,55.0|162,84
8|84|sample|7|162,471.04,1.33027,2.44768,18257.4,13.0842,470.165,1.32728,2.58858,18270,13.0953,True,32.0|162,84
8|84|sample|8|162,471.04,1.33027,2.81773,18257.4,13.0842,470.165,1.32728,2.7962,18270,13.0953,True,32.0|162,84
8|84|sample|9|162,471.04,1.33027,3.2043,18257.4,13.0842,470.165,1.32728,3.13364,18270,13.0953,True,32.0|162,84
8|84|vc|1|2|162,471.04,1.33017,1.50183,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|vc|2|2|162,471.04,1.33017,1.13961,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|vc|3|2|162,471.04,1.33017,1.30516,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|vc|4|2|162,471.04,1.33017,1.12457,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|vc|5|2|162,471.04,1.33017,0.72498,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|vc|6|2|162,471.04,1.33017,1.3383,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|vc|7|2|162,471.04,1.33017,1.17622,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|84|vc|8|2|162,471.04,1.33017,3.4724,18257.4,13.0842,470.165,1.32717,0.198862,18270,13.0953,False,69.0|162,84
8|719|cc|1|1|274,471.04,1.33011,1.76569,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|cc|2|1|274,471.04,1.33011,1.17512,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|cc|3|1|274,471.04,1.33011,1.25483,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|cc|4|1|274,471.04,1.33011,1.34666,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|cc|5|1|274,471.04,1.33011,1.76554,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|cc|6|1|274,471.04,1.33011,1.04727,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|cc|7|1|274,471.04,1.33011,1.26927,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|cc|8|1|274,471.04,1.33011,1.07995,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|sample|10|274,471.04,1.33026,7.3304,18257.4,13.0842,470.165,1.32727,7.44029,18270,13.0953,True,32.0|274,719
8|719|sample|11|274,471.04,1.60671,7.78576,18257.4,13.0842,470.165,1.63078,7.92609,18270,13.0953,True,22.0|274,719
8|719|sample|12|274,471.04,1.60671,7.90424,18257.4,13.0842,470.165,1.63078,8.13244,18270,13.0953,True,22.0|274,719
8|719|sample|3|274,471.04,1.33026,0.870699,18257.4,13.0842,470.165,1.32726,0.878601,18270,13.0953,True,55.0|274,719
8|719|sample|4|274,471.04,1.33026,0.749397,18257.4,13.0842,470.165,1.32726,0.854217,18270,13.0953,True,55.0|274,719
8|719|sample|5|274,471.04,1.33026,0.939702,18257.4,13.0842,470.165,1.32726,0.932335,18270,13.0953,True,55.0|274,719
8|719|sample|6|274,471.04,1.33026,0.980164,18257.4,13.0842,470.165,1.32726,1.01579,18270,13.0953,True,55.0|274,719
8|719|sample|7|274,471.04,1.33026,7.48308,18257.4,13.0842,470.165,1.32727,7.45681,18270,13.0953,True,32.0|274,719
8|719|sample|8|274,471.04,1.33026,7.66619,18257.4,13.0842,470.165,1.32727,7.58774,18270,13.0953,True,32.0|274,719
8|719|sample|9|274,471.04,1.33026,7.21003,18257.4,13.0842,470.165,1.32727,7.55428,18270,13.0953,True,32.0|274,719
8|719|vc|1|2|274,471.04,1.33011,1.28385,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|vc|2|2|274,471.04,1.33011,1.01256,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|vc|3|2|274,471.04,1.33011,1.12598,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|vc|4|2|274,471.04,1.33011,1.38123,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|vc|5|2|274,471.04,1.33011,1.00062,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|vc|6|2|274,471.04,1.33011,1.81167,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|vc|7|2|274,471.04,1.33011,0.64762,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|719|vc|8|2|274,471.04,1.33011,2.68415,18257.4,13.0842,470.165,1.32711,0.198862,18270,13.0953,False,69.0|274,719
8|488|cc|1|1|322,471.04,1.33054,1.3415,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|cc|2|1|322,471.04,1.33054,1.13885,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|cc|3|1|322,471.04,1.33054,1.37748,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|cc|4|1|322,471.04,1.33054,0.997728,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|cc|5|1|322,471.04,1.33054,1.62799,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|cc|6|1|322,471.04,1.33054,1.15493,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|cc|7|1|322,471.04,1.33054,1.29451,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|cc|8|1|322,471.04,1.33054,1.4445,18257.4,13.0842,470.165,1.32754,0.198862,18270,13.0953,False,69.0|322,488
8|488|sample|10|322,471.04,0.507107,18.0558,18257.4,13.0842,470.165,0.505475,18.2643,18270,13.0953,True,32.0|322,488
