id,importanceSampling
411|4,166.923399
411|3,165.471059
411|5,184.989324
411|6,185.654235
411|8,169.142398
411|7,132.441530
411|9,192.258031
411|10,190.113332
411|12,163.229437
411|11,170.551990
411|1,89.095550
411|2,147.419481
152|8,181.467142
152|7,181.480312
152|6,156.402476
152|5,187.105862
152|12,177.388750
152|11,180.626398
152|10,188.317358
152|9,194.152758
152|3,188.497042
152|4,193.161988
152|1,46.136672
152|2,118.718857
1056|8,180.174647
1056|7,180.436426
1056|6,196.563414
1056|5,191.505374
1056|12,148.751220
1056|11,179.033675
1056|10,195.412610
1056|9,202.820146
1056|4,199.598514
1056|3,189.431656
1056|1,79.077012
1056|2,164.194134
462|6,197.923430
462|5,190.959015
462|4,199.585760
462|3,194.307767
462|9,195.451161
462|10,201.372614
462|7,203.788998
462|8,205.103632
462|11,188.989198
462|12,190.077131
462|1,90.321544
462|2,159.987322
1159|8,177.209143
1159|7,181.019520
1159|5,200.580374
1159|6,189.625676
1159|11,179.857278
1159|12,178.463633
1159|9,189.193774
1159|10,188.022289
1159|4,190.579831
1159|3,188.465426
1159|1,81.538141
1159|2,158.566172
1197|7,181.332720
1197|8,178.413795
1197|6,194.268107
1197|5,188.733343
1197|12,186.377666
1197|10,187.787571
1197|9,157.479412
1197|3,194.380780
1197|4,192.039726
1197|11,176.632877
1197|1,80.864408
1197|2,160.016836
