rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.916198,8.19708e-08,0,1.73248e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.345024,-1.091e-07,0,-8.70063e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.02182,7.32767e-08,0,-1.25297e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.05797,3.04672e-08,0,5.62512e-09,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.593221,-2.32346e-08,0,2.37927e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.591126,3.06755e-08,0,-1.12239e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.11647,-2.62358e-08,0,3.84789e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.06879,-9.4118e-08,0,-2.14692e-09,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.688082,-3.94556e-08,0,-2.22667e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.599552,7.16614e-08,0,-9.85015e-09,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.622616,3.67837e-08,0,-2.18862e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.54328,-1.27858e-07,0,-1.9332e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-1.37432,-2.55817e-08,0,4.81059e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,5.30044,3.01306e-08,0,3.66266e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.24596,1.75122e-08,0,-1.99856e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-3.4782,6.52687e-10,0,1.00005e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-2.70117,-4.38576e-08,0,-1.83532e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.103263,-1.83167e-08,0,7.07068e-09,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,2.16913,-1.12859e-07,0,3.90741e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-0.514414,-5.98349e-08,0,3.40839e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.297722,-7.01914e-10,0,1.55127e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.766567,-2.64717e-08,0,-1.92619e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.402399,-4.26774e-08,0,-5.38372e-08,69.0|274,411
