rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0,-2.25632e-05,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0,4.3116e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0,7.59463e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0,2.08903e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0,-9.74915e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0,8.92926e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0,1.22914e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0,-5.63865e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0,7.82908e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0,2.73176e-07,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0,2.53016e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0,-8.32459e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0,-4.51631e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0,-5.50426e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0,-5.95193e-07,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0,-1.43663e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0,1.34887e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0,1.16467e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0,-8.07364e-09,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0,-1.30198e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0,1.69362e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0,-6.89575e-07,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0,-3.72361e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0,2.48847e-06,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0,-1.34153e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0,-1.50246e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0,8.68269e-06,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0,5.26799e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,0,1.04406e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,0,1.67531e-06,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,0,1.67333e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0,6.18261e-06,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0,-8.3737e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,0,-1.92033e-05,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0,-2.2764e-05,0,0,True,32.0|274,719
