id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.119786,-4.24594e-09,-1.01393e-08,-2.03635e-08,0.121886,-1.08802e-13,1.93845e-13,-2.90434e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.45762,1.31692e-09,2.05059e-09,-7.13992e-09,-0.437088,3.32623e-13,3.09974e-13,-2.30926e-14,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.21369,1.37921e-08,1.10633e-08,-1.24069e-08,0.215711,-1.62981e-13,7.63944e-13,-2.85993e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.292274,-5.2072e-10,1.5247e-08,-2.20866e-09,0.282537,-2.0115e-12,-1.82721e-12,-2.57572e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.14315,5.90504e-09,-2.0524e-09,1.34526e-08,-0.138917,-6.81677e-13,1.2409e-12,1.76392e-12,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.212469,-1.03078e-08,-1.03349e-08,-5.29317e-09,-0.207689,1.27565e-12,7.68607e-13,-4.75175e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.13696,-9.86948e-09,7.98097e-09,-1.29202e-09,0.132772,-4.41647e-13,-7.12652e-13,-3.01092e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.275728,7.09466e-09,-3.34665e-09,1.28848e-09,0.277437,-9.60565e-13,4.0945e-13,-6.11955e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.23672,-5.70058e-10,-1.96124e-08,2.55116e-09,-0.248552,-6.28386e-14,1.8846e-12,-8.99725e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.117506,9.37395e-09,-7.38221e-09,-1.07141e-09,-0.117861,-5.03153e-13,-9.63563e-13,-4.57412e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0958607,4.38061e-09,2.33689e-09,8.86904e-09,7.18558e-07,-9.10383e-15,2.39808e-14,-1.10134e-13,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.00490566,1.09181e-08,-4.25886e-09,-8.94868e-09,-0.00503444,-6.92069e-12,2.33973e-11,3.51275e-12,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.137999,-1.14729e-09,4.63981e-09,-3.20225e-09,-2.17555e-07,-2.06501e-14,-1.15463e-14,7.10543e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.0488891,-2.71635e-10,4.34976e-09,8.15634e-09,-6.491e-08,-2.68674e-14,-3.68594e-14,-3.4639e-14,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.00403063,-5.32998e-09,1.54344e-09,-3.72072e-09,0.00406144,1.07776e-11,-2.45208e-11,6.14309e-12,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.0286899,2.53899e-09,8.32111e-10,-5.7731e-09,-0.0293287,1.31228e-11,-4.00924e-12,3.08509e-12,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0284347,-3.60069e-10,-4.93812e-09,5.68124e-10,0.0287719,1.04232e-11,9.05498e-13,-9.57456e-12,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0849683,-7.6392e-09,-7.08574e-09,-4.1613e-09,-8.62055e-08,1.26565e-14,4.61853e-14,-1.77636e-15,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.0468397,-2.5723e-09,2.94748e-09,-5.49783e-09,-3.2485e-07,-1.22125e-14,1.5099e-14,-1.46549e-14,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.0237963,2.02811e-09,-7.84756e-09,-9.26955e-09,0.024322,-1.76303e-12,-9.84546e-12,5.54934e-12,69.0|274,411
