id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,5.97602e-09,8.86628e-10,-1.16135,0,0,0,0,-1.77636e-14,-3.06422e-14,-1.40453,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,-5.45193e-09,1.48022e-09,-1.64643,0,0,0,0,-9.05942e-14,5.44009e-15,-1.8477,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,2.54141e-09,-9.1632e-10,-0.647753,0,0,0,0,-2.22045e-14,-1.88738e-15,-1.21907,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,1.6026e-09,-2.08996e-09,-0.580504,0,0,0,0,2.66454e-14,5.77316e-15,-1.17686,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-4.61209e-09,4.54216e-10,-1.52609,0,0,0,0,4.17444e-14,-8.43769e-15,-1.69872,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,1.58182e-08,3.20088e-09,-1.69452,0,0,0,0,2.39808e-14,-2.13163e-14,-1.73572,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-1.40075e-09,1.87612e-09,-0.922356,0,0,0,0,-5.77316e-14,2.88658e-14,-1.28923,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,4.27926e-09,-1.74724e-10,-0.46377,0,0,0,0,1.77636e-14,-7.66054e-15,-1.07726,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-2.31077e-09,-1.99196e-09,-1.24987,0,0,0,0,-7.99361e-15,1.93179e-14,-1.58186,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,1.111e-08,-2.14505e-09,-1.45029,0,0,0,0,3.81917e-14,-3.10862e-15,-1.54907,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,1.16196e-09,-1.70136e-10,0.359604,0,0,0,0,9.76996e-15,-3.55271e-15,7.94625e-08,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,4.27068e-09,2.67638e-09,-0.652934,0,0,0,0,3.55271e-15,3.9968e-15,-2.37149e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-4.5507e-09,2.10959e-09,-0.0505627,0,0,0,0,1.77636e-15,2.22045e-15,-2.15962e-07,0,0,False,69.0|274,411
