id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1,878797,0.000336765,-0.439336,0.436697,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.259972,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1,878797,0.000336765,-0.439336,1.1978,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.264888,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1,878797,0.000336765,-0.439336,0.61863,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.175258,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1,878797,0.000336765,-0.439336,1.05853,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.20166,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1,878797,0.000336765,-0.439336,0.258955,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.152197,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1,878797,0.000336765,-0.439336,0.320682,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.134348,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1,878797,0.000336765,-0.439336,15.4784,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.318098,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1,878797,0.000336765,-0.439336,406.382,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.742334,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1,878797,0.000336765,-0.439336,28.5259,0.383495,0.0981728,1,881169,0.000336765,-0.439336,1.10003,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1,878797,0.000336765,-0.439336,227.236,0.383495,0.0981728,1,881169,0.000336765,-0.439336,0.606681,0.383383,0.0980843,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1,878797,0.000249867,1.48327,364.723,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1,878797,0.000249867,1.48327,572.357,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1,878797,0.000249867,1.48327,72.9407,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1,878797,0.000249867,1.48327,692.216,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1,878797,0.000249867,1.48327,151.572,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1,878797,0.000249867,1.48327,7715.9,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1,878797,0.000249867,1.48327,124.307,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1,878797,0.000249867,1.48327,317.719,0.383495,0.0981728,1,881169,0.000249867,1.48327,0.999999,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1,878797,0.000249867,1.48327,336.545,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1,878797,0.000249867,1.48327,1655.42,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1,878797,0.000249867,1.48327,838.335,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1,878797,0.000249867,1.48327,159036,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1,878797,0.000249867,1.48327,147.049,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1,878797,0.000249867,1.48327,596.968,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1,878797,0.000249867,1.48327,176.822,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1,878797,0.000249867,1.48327,191.77,0.383495,0.0981728,1,881169,0.000249867,1.48327,1,0.383383,0.0980843,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,1,878797,0.000160428,-1.14484,589.893,0.383534,0.0981746,1,881169,0.000160428,-1.14484,9.48883,0.38342,0.0980863,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,1,878797,0.000160428,-1.14484,17.6021,0.383534,0.0981746,1,881169,0.000160428,-1.14484,4.73548,0.38342,0.0980863,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,1,878797,0.000160428,-1.14484,3.06488,0.383534,0.0981746,1,881169,0.000160428,-1.14484,1.0613,0.38342,0.0980863,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,1,878797,0.000160428,-1.14484,3.15325,0.383534,0.0981746,1,881169,0.000160428,-1.14484,0.834154,0.38342,0.0980863,True,6.0|71,783
