rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1,881169,0.000336765,-0.439336,0.055094,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1,881169,0.000336765,-0.439336,0.0413313,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1,881169,0.000336765,-0.439336,0.629765,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1,881169,0.000336765,-0.439336,0.0434313,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1,881169,0.000336765,-0.439336,0.239678,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1,881169,0.000336765,-0.439336,0.0141782,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1,881169,0.000336765,-0.439336,0.179985,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1,881169,0.000336765,-0.439336,1.04963,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1,881169,0.000336765,-0.439336,0.00383373,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1,881169,0.000336765,-0.439336,0.335127,0.383383,0.0980843,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1,881169,0.000249867,1.48327,0.0118178,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1,881169,0.000249867,1.48327,3722.78,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1,881169,0.000249867,1.48327,39.4729,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1,881169,0.000249867,1.48327,0.018364,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1,881169,0.000249867,1.48327,0.285862,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1,881169,0.000249867,1.48327,313.927,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1,881169,0.000249867,1.48327,0.002647,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1,881169,0.000249867,1.48327,0.000366461,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1,881169,0.000249867,1.48327,0.0295383,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1,881169,0.000249867,1.48327,0.0162363,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1,881169,0.000249867,1.48327,3.83585,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1,881169,0.000249867,1.48327,2.6935,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1,881169,0.000249867,1.48327,0.0143767,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1,881169,0.000249867,1.48327,36.9688,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1,881169,0.000249867,1.48327,7.35522,0.383383,0.0980843,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1,881169,0.000249867,1.48327,0.000691439,0.383383,0.0980843,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1,881169,0.000160428,-1.14484,27.6582,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1,881169,0.000160428,-1.14484,375.279,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1,881169,0.000160428,-1.14484,0.278389,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,1,881169,0.000160428,-1.14484,0.290846,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,1,881169,0.000160428,-1.14484,0.056474,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,1,881169,0.000160428,-1.14484,0.123073,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,1,881169,0.000160428,-1.14484,218.656,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,1,881169,0.000160428,-1.14484,41.5697,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,1,881169,0.000160428,-1.14484,0.0318248,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1,881169,0.000160428,-1.14484,0.030664,0.38342,0.0980863,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,1,881169,4.84027e-05,1.30218,47.8319,0.38342,0.0980863,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,1,881169,4.84027e-05,1.30218,0.839088,0.38342,0.0980863,False,69.0|71,783
