rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,-3.67244e-08,-1.3226e-09,-2.89871,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,-1.99323e-08,3.66709e-08,-3.18613,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,-9.69687e-08,-1.04022e-08,-0.462409,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,-2.39666e-08,4.8949e-08,-3.13658,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,4.34484e-08,4.6239e-08,-1.42846,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,-1.32718e-07,4.27475e-08,-4.25605,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,-1.20123e-08,-5.87497e-08,-1.71488,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,4.041e-08,1.68279e-09,0.0484364,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,1.41556e-08,-8.80758e-08,-5.56392,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,5.78315e-08,3.98193e-08,-1.09325,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,4.47584e-08,-2.29128e-08,-4.43815,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,1.1913e-08,3.44864e-08,8.22223,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,1.99583e-08,-1.02448e-08,3.67561,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-2.70149e-08,4.16614e-08,-3.99737,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,5.50059e-08,6.11213e-08,-1.25225,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,1.18628e-08,-3.64602e-08,5.74916,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,6.1469e-08,-2.76352e-08,-5.93433,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,6.85577e-08,-2.89044e-08,-7.91162,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,7.86073e-08,1.82379e-08,-3.52207,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,1.29223e-07,1.11882e-09,-4.12051,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-4.6509e-08,-1.75527e-08,1.34439,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-4.09575e-09,1.46371e-08,0.990842,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-8.60791e-09,-2.48819e-09,-4.24215,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,6.71442e-08,-1.0333e-08,3.61007,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,7.27671e-08,3.63034e-08,1.99541,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-4.3988e-08,-3.00741e-08,-7.27674,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,0,-3.92722e-08,1.62663e-08,3.31992,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,0,-8.08389e-09,4.30788e-09,5.92767,0,0,True,6.0|71,783
