id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,671.16,1.2297,0.00989987,12.4822,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|cc|2|1|162,671.16,1.21697,0.00989988,12.2708,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|cc|3|1|162,671.16,1.23779,0.00989987,12.321,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|cc|4|1|162,671.16,1.2165,0.00989988,12.8465,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|cc|5|1|162,671.16,1.20521,0.00989988,12.4512,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|cc|6|1|162,671.16,1.19795,0.00989988,11.8301,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|cc|7|1|162,671.16,1.21565,0.00989988,12.7437,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|cc|8|1|162,671.16,1.20608,0.00989989,12.7417,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|sample|10|162,671.16,0.761271,0.0791671,11.7895,5.64628e-08,-0.00036203,668.735,0.738367,0.0791671,11.2231,5.7595e-08,-0.000378259,True,32.0|162,84
8|84|sample|11|162,671.16,0.74305,0.0395287,13.8713,5.64628e-08,-0.00036203,668.735,0.728991,0.0395288,13.5521,5.7595e-08,-0.000378259,True,22.0|162,84
8|84|sample|12|162,671.16,0.605941,0.0395289,12.2084,5.64628e-08,-0.00036203,668.735,0.605947,0.0395288,12.1887,5.7595e-08,-0.000378259,True,22.0|162,84
8|84|sample|3|162,671.16,0.563494,0.00334547,17.0739,5.64628e-08,-0.00036203,668.735,0.562006,0.00334546,16.8865,5.7595e-08,-0.000378259,True,55.0|162,84
8|84|sample|4|162,671.16,0.558767,0.00334546,17.3742,5.64628e-08,-0.00036203,668.735,0.545786,0.00334546,16.7486,5.7595e-08,-0.000378259,True,55.0|162,84
8|84|sample|5|162,671.16,0.448987,0.00334546,9.41119,5.64628e-08,-0.00036203,668.735,0.454554,0.00334546,9.69638,5.7595e-08,-0.000378259,True,55.0|162,84
8|84|sample|6|162,671.16,0.492982,0.00334546,10.499,5.64628e-08,-0.00036203,668.735,0.486494,0.00334546,10.1834,5.7595e-08,-0.000378259,True,55.0|162,84
8|84|sample|7|162,671.16,0.789126,0.0791671,10.9753,5.64628e-08,-0.00036203,668.735,0.779704,0.0791671,10.8554,5.7595e-08,-0.000378259,True,32.0|162,84
8|84|sample|8|162,671.16,0.770777,0.0791671,10.9476,5.64628e-08,-0.00036203,668.735,0.766665,0.0791671,11.0466,5.7595e-08,-0.000378259,True,32.0|162,84
8|84|sample|9|162,671.16,0.78421,0.0791672,12.3058,5.64628e-08,-0.00036203,668.735,0.776191,0.0791671,12.0758,5.7595e-08,-0.000378259,True,32.0|162,84
8|84|vc|1|2|162,671.16,1.21431,0.00989987,11.9409,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|vc|2|2|162,671.16,1.2448,0.00989988,12.5346,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|vc|3|2|162,671.16,1.21141,0.00989988,12.5585,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|vc|4|2|162,671.16,1.22766,0.00989988,12.3632,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|vc|5|2|162,671.16,1.24652,0.00989988,12.5986,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|vc|6|2|162,671.16,1.21851,0.00989988,12.1631,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|vc|7|2|162,671.16,1.24113,0.00989989,12.9707,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|84|vc|8|2|162,671.16,1.21742,0.00989988,12.1365,5.64628e-08,-0.00036203,668.735,1.21322,0.00989988,12.3255,5.7595e-08,-0.000378259,False,69.0|162,84
8|719|cc|1|1|274,671.16,1.21651,0.0314975,12.2724,5.64812e-08,-5.63944e-06,668.735,1.21322,0.0314975,12.3255,5.76137e-08,-5.65837e-06,False,69.0|274,719
8|719|cc|2|1|274,671.16,1.2166,0.0314975,12.4306,5.64812e-08,-5.63944e-06,668.735,1.21322,0.0314975,12.3255,5.76137e-08,-5.65837e-06,False,69.0|274,719
8|719|cc|3|1|274,671.16,1.19971,0.0314975,12.2302,5.64812e-08,-5.63944e-06,668.735,1.21322,0.0314975,12.3255,5.76137e-08,-5.65837e-06,False,69.0|274,719
8|719|cc|4|1|274,671.16,1.2154,0.0314975,12.7374,5.64812e-08,-5.63944e-06,668.735,1.21322,0.0314975,12.3255,5.76137e-08,-5.65837e-06,False,69.0|274,719
8|719|cc|5|1|274,671.16,1.24984,0.0314975,12.5628,5.64812e-08,-5.63944e-06,668.735,1.21322,0.0314975,12.3255,5.76137e-08,-5.65837e-06,False,69.0|274,719
