id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0,0,7.87355e-08,-1.33222,0,0,0,0,8.14149e-12,-1.36281,0,0,True,70.0|274,411
9|411|sample|3|274,0,0,1.11606e-07,-0.796327,0,0,0,0,3.89293e-11,-0.79914,0,0,True,70.0|274,411
9|411|sample|5|274,0,0,1.09648e-07,-1.44053,0,0,0,0,-3.78231e-12,-1.45022,0,0,True,70.0|274,411
9|411|sample|6|274,0,0,7.81165e-08,-1.45421,0,0,0,0,-4.16864e-11,-1.47605,0,0,True,70.0|274,411
9|411|sample|8|274,0,0,1.59894e-07,-1.08594,0,0,0,0,-1.78701e-12,-1.09977,0,0,True,70.0|274,411
9|411|sample|7|274,0,0,6.45975e-07,-1.06785,0,0,0,0,1.91003e-12,-1.03866,0,0,True,70.0|274,411
9|411|sample|9|274,0,0,8.83972e-08,-1.28584,0,0,0,0,-4.28479e-12,-1.3437,0,0,True,70.0|274,411
9|411|sample|10|274,0,0,2.4183e-07,-1.48114,0,0,0,0,-1.07652e-11,-1.50164,0,0,True,70.0|274,411
9|411|sample|12|274,0,0,-1.49648e-08,-0.989865,0,0,0,0,-1.16895e-11,-0.977193,0,0,True,70.0|274,411
9|411|sample|11|274,0,0,-4.67557e-07,-1.0517,0,0,0,0,-2.77582e-11,-1.08521,0,0,True,70.0|274,411
9|411|cc|1|1|274,0,0,-1.92091e-07,0.107246,0,0,0,0,1.73195e-13,-1.6076e-08,0,0,False,69.0|274,411
9|411|cc|2|1|274,0,0,2.45277e-07,0.247798,0,0,0,0,4.74287e-13,1.62646e-07,0,0,False,69.0|274,411
9|411|cc|3|1|274,0,0,1.62878e-07,-0.132081,0,0,0,0,2.66009e-13,2.52046e-09,0,0,False,69.0|274,411
9|411|cc|4|1|274,0,0,-2.38918e-07,-0.0546847,0,0,0,0,-3.68594e-13,-1.8732e-07,0,0,False,69.0|274,411
9|411|cc|5|1|274,0,0,5.68323e-08,-0.0531501,0,0,0,0,8.87734e-13,4.5697e-07,0,0,False,69.0|274,411
9|411|cc|6|1|274,0,0,-8.00094e-08,0.0763012,0,0,0,0,-6.26166e-13,-9.9779e-08,0,0,False,69.0|274,411
9|411|cc|7|1|274,0,0,2.27166e-07,0.0557338,0,0,0,0,4.37872e-13,-8.40624e-08,0,0,False,69.0|274,411
9|411|cc|8|1|274,0,0,3.76706e-08,-0.118393,0,0,0,0,-3.37064e-13,-6.45073e-08,0,0,False,69.0|274,411
9|411|vc|1|2|274,0,0,-6.38705e-08,0.13455,0,0,0,0,2.60236e-13,1.65849e-07,0,0,False,69.0|274,411
9|411|vc|2|2|274,0,0,5.21186e-07,-0.0214547,0,0,0,0,-6.40821e-13,7.39642e-08,0,0,False,69.0|274,411
9|411|vc|3|2|274,0,0,5.36041e-09,0.106818,0,0,0,0,3.07754e-13,-3.47569e-07,0,0,False,69.0|274,411
9|411|vc|4|2|274,0,0,-4.45008e-09,-0.185779,0,0,0,0,-1.05249e-13,-2.28287e-07,0,0,False,69.0|274,411
9|411|vc|5|2|274,0,0,1.61544e-07,-0.211031,0,0,0,0,6.51923e-13,-3.34279e-07,0,0,False,69.0|274,411
9|411|vc|6|2|274,0,0,-3.299e-07,-0.214023,0,0,0,0,2.80664e-13,-2.35613e-07,0,0,False,69.0|274,411
9|411|vc|7|2|274,0,0,4.30779e-11,-0.135135,0,0,0,0,7.61169e-13,2.69047e-07,0,0,False,69.0|274,411
9|411|vc|8|2|274,0,0,3.36031e-08,0.34376,0,0,0,0,-2.82441e-13,2.07706e-07,0,0,False,69.0|274,411
14|783|sample|3|71,0,0,-3.34852e-07,-4.92294,0,0,0,0,-6.29665e-11,-4.99813,0,0,True,6.0|71,783
14|783|sample|4|71,0,0,2.36354e-07,-5.01561,0,0,0,0,-7.34803e-11,-5.00979,0,0,True,6.0|71,783
14|783|sample|5|71,0,0,-1.64107e-07,-4.22491,0,0,0,0,-1.34824e-10,-4.23303,0,0,True,6.0|71,783
14|783|sample|6|71,0,0,2.21977e-07,-4.24303,0,0,0,0,-1.27439e-10,-4.23085,0,0,True,6.0|71,783
14|783|sample|7|71,0,0,1.77395e-07,1.16554,0,0,0,0,2.62101e-11,1.17416,0,0,True,6.0|71,783
14|783|sample|8|71,0,0,-6.34396e-08,1.08903,0,0,0,0,2.14919e-11,1.03073,0,0,True,6.0|71,783
