id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-1.69706,0.87501,0.148976,0.347932,0.87094,-0.0949117,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-2.38714,0.87501,0.148976,0.347932,0.87094,-0.158339,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,7.40916,0.87501,0.148976,0.347932,0.87094,8.88357,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,6.84646,0.87501,0.148976,0.347932,0.87094,8.80149,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-2.68277,0.87501,0.148976,0.347932,0.87094,-0.15586,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-2.42865,0.87501,0.148976,0.347932,0.87094,-0.149336,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.32839,0.87501,0.148976,0.347932,0.87094,0.0726334,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,7.72599,0.87501,0.148976,0.347932,0.87094,9.03352,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-1.68169,0.87501,0.148976,0.347932,0.87094,-0.158959,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-2.39429,0.87501,0.148976,0.347932,0.87094,-0.148484,0.87501,0.148942,0.348136,0.873458,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.796978,3.02921,0.148976,0.347932,0.87094,2.16823e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.319239,3.02921,0.148976,0.347932,0.87094,-2.41127e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.570677,3.02921,0.148976,0.347932,0.87094,-3.07632e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.420651,3.02921,0.148976,0.347932,0.87094,-2.44255e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0716523,3.02921,0.148976,0.347932,0.87094,-4.03552e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.0937577,3.02921,0.148976,0.347932,0.87094,-1.72757e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0273189,3.02921,0.148976,0.347932,0.87094,5.72539e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0147146,3.02921,0.148976,0.347932,0.87094,-2.92595e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.531175,3.02921,0.148976,0.347932,0.87094,-7.68484e-08,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.343362,3.02921,0.148976,0.347932,0.87094,-2.80459e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0441063,3.02921,0.148976,0.347932,0.87094,-2.93877e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.218542,3.02921,0.148976,0.347932,0.87094,-1.47947e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.175762,3.02921,0.148976,0.347932,0.87094,-3.19261e-09,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.33883,3.02921,0.148976,0.347932,0.87094,1.55284e-08,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.652297,3.02921,0.148976,0.347932,0.87094,-6.81724e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.0956084,3.02921,0.148976,0.347932,0.87094,-3.48309e-07,3.02921,0.148942,0.348136,0.873458,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,10.7617,2.05931,0.148976,0.347921,0.871066,10.5707,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,10.5431,2.05931,0.148976,0.347921,0.871066,10.5295,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,10.3633,2.05931,0.148976,0.347921,0.871066,10.2716,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,10.3312,2.05931,0.148976,0.347921,0.871066,10.2446,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,-1.77564,2.05931,0.148976,0.347921,0.871066,0.410864,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-1.89047,2.05931,0.148976,0.347921,0.871066,0.0486978,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,10.5131,2.05931,0.148976,0.347921,0.871066,10.5791,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,10.5315,2.05931,0.148976,0.347921,0.871066,10.5613,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-2.6076,2.05931,0.148976,0.347921,0.871066,-0.307165,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-2.76301,2.05931,0.148976,0.347921,0.871066,-0.272376,2.05931,0.148942,0.348125,0.873587,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,-1.01368,1.01673,0.148976,0.347921,0.871066,-2.40355e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,-0.545167,1.01673,0.148976,0.347921,0.871066,7.64499e-08,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0.478274,1.01673,0.148976,0.347921,0.871066,3.75971e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0.200769,1.01673,0.148976,0.347921,0.871066,-3.01088e-08,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,-0.262632,1.01673,0.148976,0.347921,0.871066,4.31635e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,-0.903681,1.01673,0.148976,0.347921,0.871066,-4.62338e-08,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,-0.667136,1.01673,0.148976,0.347921,0.871066,-2.44165e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,-0.0990683,1.01673,0.148976,0.347921,0.871066,4.33474e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,-0.603462,1.01673,0.148976,0.347921,0.871066,2.90927e-09,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0.618553,1.01673,0.148976,0.347921,0.871066,-4.18145e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0.0891241,1.01673,0.148976,0.347921,0.871066,2.9839e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0.0567131,1.01673,0.148976,0.347921,0.871066,3.18113e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0.708162,1.01673,0.148976,0.347921,0.871066,-4.11062e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,-0.174399,1.01673,0.148976,0.347921,0.871066,-1.40734e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,-0.092665,1.01673,0.148976,0.347921,0.871066,1.75519e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0.191902,1.01673,0.148976,0.347921,0.871066,2.58068e-07,1.01673,0.148942,0.348125,0.873587,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,-1.50541,1.3385,0.148976,0.347922,0.870961,-0.102611,1.3385,0.148942,0.348126,0.873479,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,-1.82272,1.3385,0.148976,0.347922,0.870961,-0.102808,1.3385,0.148942,0.348126,0.873479,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,-1.53368,1.3385,0.148976,0.347922,0.870961,-0.107868,1.3385,0.148942,0.348126,0.873479,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,-1.64641,1.3385,0.148976,0.347922,0.870961,-0.0983545,1.3385,0.148942,0.348126,0.873479,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,-2.26442,1.44152,0.148976,0.347922,0.870961,-0.0912431,1.44152,0.148942,0.348126,0.873479,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,-1.48504,1.44152,0.148976,0.347922,0.870961,-0.107822,1.44152,0.148942,0.348126,0.873479,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,6.72022,1.44152,0.148976,0.347922,0.870961,6.82032,1.44152,0.148942,0.348126,0.873479,True,44.0|99,491
