rep,id,eta_L_gap,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-4.64011,3.44501e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.985211,-3.64647e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,7.43535,5.72493e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,9.07276,-4.17589e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-1.8456,-2.93249e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-5.07418,3.79479e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-2.82559,-3.08059e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.90346,3.47011e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,3.40159,-2.02703e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-4.12454,-3.05416e-08,0,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,4.44891,2.16093e-09,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.26832,1.00988e-07,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.87063,-7.51409e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.66412,8.91431e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,8.86649,9.79897e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,10.5404,-1.63991e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-6.37883,4.42315e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-5.1169,1.54473e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,3.98172,-3.52468e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,7.03974,4.13928e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-6.3298,-5.07715e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-11.0472,8.77627e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-7.98816,7.24658e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,6.52694,4.94612e-08,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-4.27734,-1.96331e-10,0,0,0,False,69.0|274,411
