rep,id,eta_L_gap,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,3.84819e-09,1.47858,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,3.41939e-09,2.07214,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-3.22594e-08,1.27431,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-3.68077e-08,1.01344,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-6.24262e-08,1.79694,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,4.08111e-09,1.43251,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-2.37258e-08,1.16128,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-1.00875e-07,0.800801,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,5.09771e-08,1.62572,0,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-3.69477e-08,1.42018,0,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.38561e-08,-3.77915,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.55322e-08,5.40772,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-1.20908e-08,-0.97242,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,7.70829e-08,-1.56095,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,6.51519e-09,1.24997,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.57154e-08,4.134,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.31473e-08,-5.70601,0,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.42211e-09,-0.11996,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-2.39446e-08,0.454851,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,5.66854e-08,-2.08337,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,8.37427e-09,-4.04207,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-5.07969e-08,-1.21699,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-1.3382e-08,-1.69622,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.81441e-09,1.88674,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-4.71381e-08,-1.93912,0,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-2.49995e-08,-0.0410865,0,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,-3.96218e-08,0.145745,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,1.4784e-08,0.209572,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,-3.96477e-09,0.260488,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,-2.42637e-08,0.268921,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,-7.12938e-08,2.03426,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,-1.90771e-08,1.86543,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,-1.31978e-08,0.153867,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,-5.4978e-08,0.0947547,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,-3.206e-08,7.08528,0,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1.70113e-08,9.07103,0,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,-4.57971e-08,-5.09183,0,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,-2.7196e-08,0.973467,0,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,-2.13662e-09,1.36862,0,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,5.28555e-08,3.00839,0,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,2.07227e-08,0.612142,0,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,-2.55756e-08,1.12357,0,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,3.20101e-08,-0.545804,0,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,-2.40145e-08,-4.78701,0,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,-4.47495e-08,-0.711956,0,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,-1.32791e-08,-6.05244,0,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,-2.71169e-08,0.847543,0,0,0,False,69.0|71,783
