id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,125886,10896.4,1.33433,1.48764,0.127556,1.14986,125886,10896.4,1.33433,1.48764,0.118574,1.15021,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,125886,10896.4,1.33433,1.48764,0.0904715,1.14986,125886,10896.4,1.33433,1.48764,0.089495,1.15021,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,125886,10896.4,1.33433,1.48764,0.0984667,1.14986,125886,10896.4,1.33433,1.48764,0.0881097,1.15021,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,125886,10896.4,1.33433,1.48764,0.109157,1.14986,125886,10896.4,1.33433,1.48764,0.0961249,1.15021,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,125886,10896.4,1.33433,1.48764,0.104329,1.14986,125886,10896.4,1.33433,1.48764,0.0925286,1.15021,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,125886,10896.4,1.33433,1.48764,0.0996822,1.14986,125886,10896.4,1.33433,1.48764,0.091619,1.15021,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,125886,10896.4,1.33433,1.48764,0.112732,1.14986,125886,10896.4,1.33433,1.48764,0.096793,1.15021,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,125886,10896.4,1.33433,1.48764,0.122376,1.14986,125886,10896.4,1.33433,1.48764,0.107757,1.15021,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,125886,10896.4,1.33433,1.48764,0.262524,1.14986,125886,10896.4,1.33433,1.48764,0.230302,1.15021,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,125886,10896.4,1.33433,1.48764,0.132592,1.14986,125886,10896.4,1.33433,1.48764,0.12365,1.15021,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,6.94129e+17,1.14986,125886,10893.6,35.6488,-0.46168,1,1.15021,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,1.18116e+19,1.14986,125886,10893.6,35.6488,-0.46168,0.999999,1.15021,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,3.07973e+23,1.14986,125886,10893.6,35.6488,-0.46168,1.9356,1.15021,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,7.14455e+18,1.14986,125886,10893.6,35.6488,-0.46168,1.20013,1.15021,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,9.38819e+18,1.14986,125886,10893.6,35.6488,-0.46168,1,1.15021,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,5.32848e+17,1.14986,125886,10893.6,35.6488,-0.46168,1.35388,1.15021,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,2.57145e+21,1.14986,125886,10893.6,35.6488,-0.46168,1.07842,1.15021,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,125886,10893.6,35.6488,-0.46168,4.37385e+23,1.14986,125886,10893.6,35.6488,-0.46168,0.999999,1.15021,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,8.09473e+19,1.14986,125886,10893.6,35.6488,-0.46168,1,1.15021,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,2.68994e+18,1.14986,125886,10893.6,35.6488,-0.46168,0.765605,1.15021,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,2.79578e+25,1.14986,125886,10893.6,35.6488,-0.46168,1,1.15021,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,7.43742e+21,1.14986,125886,10893.6,35.6488,-0.46168,1.00397,1.15021,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,2.91615e+20,1.14986,125886,10893.6,35.6488,-0.46168,1,1.15021,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,2.84217e+19,1.14986,125886,10893.6,35.6488,-0.46168,0.953561,1.15021,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,3.76635e+17,1.14986,125886,10893.6,35.6488,-0.46168,0.999999,1.15021,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,125886,10893.6,35.6488,-0.46168,1.29881e+24,1.14986,125886,10893.6,35.6488,-0.46168,0.98413,1.15021,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,125885,10895.1,8.26254,0.0656479,1.181e-14,1.98347,125885,10895.1,8.26254,0.0656479,0,1.98271,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,125885,10895.1,8.26254,0.0656479,1.3325e-15,1.98347,125885,10895.1,8.26254,0.0656479,0,1.98271,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,125885,10895.1,8.26254,0.0656479,0,1.98347,125885,10895.1,8.26254,0.0656479,0,1.98271,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,125885,10895.1,8.26254,0.0656479,2.87995e-16,1.98347,125885,10895.1,8.26254,0.0656479,0,1.98271,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,125885,10895.1,8.26254,0.065648,3.81649e-15,1.98347,125885,10895.1,8.26254,0.0656479,0,1.98271,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,125885,10895.1,8.26254,0.065648,1.51217e-15,1.98347,125885,10895.1,8.26254,0.0656479,0,1.98271,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,125884,10895.1,5.70498,2.16929,5.53844e-05,1.98347,125884,10895.1,5.70498,2.16929,0.000219182,1.98271,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,125884,10895.1,5.70498,2.16929,4.026e-05,1.98347,125884,10895.1,5.70498,2.16929,0.000187619,1.98271,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,125884,10895.1,5.70498,2.16929,1.56212e-05,1.98347,125884,10895.1,5.70498,2.16929,1.99764e-05,1.98271,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,125884,10895.1,5.70498,2.16929,0.000218969,1.98347,125884,10895.1,5.70498,2.16929,0.00071799,1.98271,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,125884,10893.3,3.92642,1.2287,2.32006e+18,1.98347,125884,10893.3,3.92642,1.2287,1.3954,1.98271,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,125884,10893.3,3.92642,1.2287,8.29589e+25,1.98347,125884,10893.3,3.92642,1.2287,1.6047,1.98271,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,125884,10893.3,3.92642,1.2287,5.53053e+19,1.98347,125884,10893.3,3.92642,1.2287,0.939224,1.98271,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,125884,10893.3,3.92642,1.2287,2.52771e+21,1.98347,125884,10893.3,3.92642,1.2287,1.00183,1.98271,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,125884,10893.3,3.92642,1.2287,1.36576e+17,1.98347,125884,10893.3,3.92642,1.2287,0.999972,1.98271,False,69.0|233,705
