rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-3.52302e-08,3.11502e-08,-1.92272e-08,2.69374e-09,-1.99034,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,6.91507e-08,-6.12272e-09,2.66461e-08,-4.8271e-08,-2.91083,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-4.31901e-08,3.05699e-08,1.20782e-08,1.85949e-08,-1.74773,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,9.40199e-08,2.1093e-08,1.72673e-09,1.42715e-08,-2.45528,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-1.13185e-07,-2.02926e-08,2.92544e-08,3.78123e-09,-2.57491,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.46655e-08,-1.51376e-08,-1.34156e-08,-1.88063e-08,-2.61227,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-5.88625e-08,-6.19493e-08,2.9686e-08,3.32176e-09,-1.25948,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,5.37402e-08,-8.33097e-10,1.1024e-08,-1.26793e-08,-2.55555,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.93395e-08,1.02555e-08,5.96345e-09,2.65628e-08,-1.38682,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-4.91418e-08,5.9541e-08,-2.67509e-09,-1.44187e-08,-1.79434,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-3.09228e-08,4.32428e-08,3.38146e-09,4.73552e-08,-14.479,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-5.64469e-08,-2.45036e-08,1.31415e-08,2.54971e-09,19.4871,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-8.83301e-09,-2.04345e-08,3.88642e-08,1.21868e-08,-6.11423,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-5.4526e-08,3.38969e-08,6.9387e-09,2.69725e-08,1.55965,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-3.26108e-08,-1.37261e-08,-9.97816e-10,2.83135e-09,6.45792,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,8.3397e-08,6.58656e-09,7.9668e-09,1.32978e-08,-19.5409,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.37051e-08,-3.17596e-08,2.39295e-08,5.21699e-08,8.63482,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,6.54691e-08,4.61896e-08,1.52594e-08,-1.26853e-08,-22.3107,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-6.20639e-08,2.96368e-08,3.31825e-08,2.54181e-09,-17.5855,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-7.09115e-08,-1.14524e-08,3.14504e-08,5.96124e-08,20.3028,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-6.51926e-09,-6.10253e-08,1.80297e-08,2.07688e-08,-15.2177,0,False,69.0|274,411
