rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.50047,0.783971,2.99803,-3.72983,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.50047,0.783971,4.64639,-3.72983,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.50047,0.783971,3.00189,-3.72983,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,2.50047,0.783971,2.92819,-3.72983,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.50047,0.783971,3.80163,-3.72983,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.50047,0.783971,4.07176,-3.72983,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.50047,0.783971,2.99905,-3.72983,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.50047,0.783971,2.89398,-3.72983,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.50047,0.783971,3.99876,-3.72983,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.50047,0.783971,3.94079,-3.72983,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,2.50047,0.783972,0.519807,-3.20166,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.50047,0.783972,1.18763,-3.20166,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.50047,0.783972,0.14832,-3.20166,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.50047,0.783972,27.4908,-3.20166,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,2.50047,0.783972,13.9167,-3.20166,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.50047,0.783972,0.121318,-3.20166,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.50047,0.783972,0.353721,-3.20166,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,2.50047,0.783972,7.08727,-3.20166,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,2.50047,0.783972,0.145375,-3.20166,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.50047,0.783972,4.02365,-3.20166,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.50047,0.783972,7.73737,-3.20166,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,2.50047,0.783972,3.26816,-3.20166,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,2.50047,0.783972,0.717062,-3.20166,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,2.50047,0.783972,19.0938,-3.20166,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.50047,0.783972,1.97428,-3.20166,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.50047,0.783972,1.3275,-3.20166,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,2.50047,0.610225,4.01462,-3.87654,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,2.50047,0.610225,4.06837,-3.87654,65.0|322,152
