id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,0,-1.75945e-09,0,0,0,2.74185e-11,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0,3.47469e-09,0,0,0,-1.59237e-11,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,0,2.84636e-09,0,0,0,3.23475e-11,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-3.18268e-09,0,0,0,2.50444e-11,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0,-4.67275e-10,0,0,0,-3.36096e-11,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,0,2.9865e-09,0,0,0,-3.04845e-11,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,0,-4.42454e-09,0,0,0,-6.65965e-11,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,0,-6.11833e-10,0,0,0,2.48144e-11,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,0,3.24072e-09,0,0,0,-1.30806e-11,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,0,-8.08906e-10,0,0,0,3.07199e-11,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,-1.85381e-10,0,0,0,-1.74896e-11,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-9.85547e-10,0,0,0,1.94702e-11,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,-1.13186e-09,0,0,0,-3.87272e-11,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,2.84886e-09,0,0,0,2.07288e-11,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,1.24857e-09,0,0,0,-3.74896e-11,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,1.23727e-09,0,0,0,3.93294e-11,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,2.7885e-09,0,0,0,-8.36908e-11,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,-2.63251e-09,0,0,0,-4.13585e-11,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,1.67998e-09,0,0,0,4.14455e-11,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,-1.24449e-09,0,0,0,-1.91736e-11,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,1.97636e-09,0,0,0,-1.46536e-11,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,-8.41073e-10,0,0,0,-1.22928e-11,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,7.05197e-11,0,0,0,1.81157e-11,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,2.39695e-10,0,0,0,1.10529e-11,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,4.69647e-09,0,0,0,1.78484e-11,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,-2.21515e-09,0,0,0,-2.05387e-11,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,0,0,2.60817e-10,0,0,0,1.90916e-11,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,0,0,7.03332e-10,0,0,0,-1.34721e-11,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,0,0,-1.52857e-09,0,0,0,-1.25102e-11,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,0,0,-1.38999e-09,0,0,0,-1.64524e-11,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,0,0,-4.47454e-09,0,0,0,-4.94493e-11,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,0,0,1.35596e-09,0,0,0,-8.99458e-12,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,0,0,2.86742e-09,0,0,0,-4.84501e-11,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,0,0,-1.28793e-09,0,0,0,-1.63451e-11,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,0,0,-1.05892e-09,0,0,0,-3.38658e-11,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,0,0,-2.66263e-09,0,0,0,1.22795e-11,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,0,0,2.54229e-09,0,0,0,1.48175e-11,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,0,0,2.8039e-09,0,0,0,-1.04152e-11,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,0,0,2.12046e-09,0,0,0,-3.8221e-11,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,0,0,-6.588e-10,0,0,0,9.93872e-12,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,0,0,-7.12817e-10,0,0,0,7.88534e-11,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0,0,0,6.58215e-10,0,0,0,1.56861e-11,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0,0,0,3.3534e-09,0,0,0,-3.45923e-11,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0,0,0,1.18557e-10,0,0,0,8.72902e-12,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0,0,0,-3.4259e-09,0,0,0,-1.16955e-11,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0,0,0,-2.24766e-09,0,0,0,1.91882e-11,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0,0,0,-3.66595e-10,0,0,0,1.5306e-11,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0,0,0,-1.22763e-09,0,0,0,1.47899e-11,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0,0,0,7.38577e-10,0,0,0,1.40945e-11,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0,0,0,-9.08014e-10,0,0,0,-3.43885e-11,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0,0,0,1.9424e-09,0,0,0,-1.13971e-11,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0,0,0,-9.89585e-10,0,0,0,-3.40061e-11,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0,0,0,-9.13289e-10,0,0,0,-1.66223e-11,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0,0,0,1.99985e-09,0,0,0,1.56435e-11,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0,0,0,-2.87551e-10,0,0,0,-1.56501e-11,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0,0,0,1.90575e-09,0,0,0,2.5679e-11,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0,0,0,-1.34112e-09,0,0,0,2.4925e-11,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0,0,0,2.2239e-09,0,0,0,3.17124e-11,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0,0,0,-2.42872e-10,0,0,0,1.5417e-11,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0,0,0,-2.11673e-09,0,0,0,-1.2192e-11,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0,0,0,-1.50312e-09,0,0,0,2.13374e-11,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0,0,0,1.71648e-09,0,0,0,6.44899e-11,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0,0,0,-4.81079e-10,0,0,0,-5.96101e-11,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0,0,0,3.79833e-09,0,0,0,1.58722e-11,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0,0,0,4.21926e-09,0,0,0,1.3153e-11,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0,0,0,-1.04197e-09,0,0,0,3.12665e-11,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,0,0,0,-4.63317e-09,0,0,0,2.48068e-11,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,0,0,0,-3.30027e-10,0,0,0,2.62652e-11,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,0,0,0,-5.09793e-09,0,0,0,1.6291e-11,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,0,0,0,-1.21494e-10,0,0,0,-2.59099e-11,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,0,0,0,4.13794e-09,0,0,0,1.27363e-10,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,0,0,0,-2.51994e-09,0,0,0,-1.28022e-11,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,0,0,0,1.71898e-09,0,0,0,-1.03926e-11,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,0,0,0,1.21102e-09,0,0,0,-6.21165e-11,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,0,0,0,1.57477e-09,0,0,0,-2.42544e-11,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,0,0,0,2.50043e-09,0,0,0,-1.10694e-11,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,0,0,0,-7.73823e-10,0,0,0,-2.64686e-11,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,0,0,0,-5.92863e-10,0,0,0,2.41371e-11,69.0|276,1056
8|462|8|462|sample|6|292|6|292|55.0,0,0,0,-1.48408e-09,0,0,0,2.65039e-11,55.0|292,462
8|462|8|462|sample|5|292|5|292|55.0,0,0,0,2.29671e-10,0,0,0,-1.64254e-11,55.0|292,462
8|462|8|462|sample|4|292|4|292|55.0,0,0,0,-1.71067e-09,0,0,0,-1.71004e-11,55.0|292,462
8|462|8|462|sample|3|292|3|292|55.0,0,0,0,4.3617e-09,0,0,0,1.66932e-11,55.0|292,462
8|462|8|462|sample|9|292|9|292|32.0,0,0,0,1.0981e-09,0,0,0,-1.05462e-11,32.0|292,462
