rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0,0.288295,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0,-0.903337,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,0,0.663562,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,0,0.1265,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0,-0.524883,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0,0.594325,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,0,0.239037,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,0,1.28674,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0,0.27024,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0,-0.0102917,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,-0.222264,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,-0.105949,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,0.40092,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,-0.10777,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,-0.107664,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,-0.0729708,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,0.195527,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,-0.43532,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,-0.269734,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,0.0947231,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,0.584997,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,-0.703912,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,0.16134,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,-0.789914,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,-0.11158,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,0.135883,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,0,0.460146,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,0,-0.0131315,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,0,0.289566,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,0,-0.075691,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,0,-0.181635,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,0,-0.984347,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,0,0.0692348,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,0,-0.0410499,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,0,-0.0548767,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,0,0.0583696,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,0,-0.14469,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,0,-0.199305,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,0,0.263763,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,0,0.381682,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,0,-0.255716,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,0,-0.8601,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,0,-0.397849,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,0,-0.256727,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,0,-0.306804,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,0,-0.310808,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,0,0.489883,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,0,-0.114238,69.0|322,152
