id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,5.39529,465.605,1.31932,1.98075,10701.3,12.0156,5.38598,465.783,1.31657,1.93595,10717.1,12.0226,True,70.0|274,411
9|411|sample|3|274,5.39529,465.605,1.31932,3.39371,10701.3,12.0156,5.38598,465.783,1.31657,3.38808,10717.1,12.0226,True,70.0|274,411
9|411|sample|5|274,5.39529,465.605,1.31932,1.68409,10701.3,12.0156,5.38598,465.783,1.31657,1.75499,10717.1,12.0226,True,70.0|274,411
9|411|sample|6|274,5.39529,465.605,1.31932,1.6954,10701.3,12.0156,5.38598,465.783,1.31657,1.69343,10717.1,12.0226,True,70.0|274,411
9|411|sample|8|274,5.39529,465.605,1.31932,2.49124,10701.3,12.0156,5.38598,465.783,1.31657,2.51816,10717.1,12.0226,True,70.0|274,411
9|411|sample|7|274,5.39529,465.605,1.31932,2.62944,10701.3,12.0156,5.38598,465.783,1.31657,2.67609,10717.1,12.0226,True,70.0|274,411
9|411|sample|9|274,5.39529,465.605,1.31932,1.89665,10701.3,12.0156,5.38598,465.783,1.31657,1.94649,10717.1,12.0226,True,70.0|274,411
9|411|sample|10|274,5.39529,465.605,1.31932,1.65946,10701.3,12.0156,5.38598,465.783,1.31657,1.66511,10717.1,12.0226,True,70.0|274,411
9|411|sample|12|274,5.39529,465.605,1.31932,2.66728,10701.3,12.0156,5.38598,465.783,1.31657,2.6602,10717.1,12.0226,True,70.0|274,411
9|411|sample|11|274,5.39529,465.605,1.31932,2.62743,10701.3,12.0156,5.38598,465.783,1.31657,2.54807,10717.1,12.0226,True,70.0|274,411
9|411|cc|1|1|274,5.39543,465.605,1.31932,0.0164275,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|cc|2|1|274,5.39543,465.605,1.31932,0.00820447,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|cc|3|1|274,5.39543,465.605,1.31932,0.0290497,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
9|411|cc|4|1|274,5.39543,465.605,1.31932,0.0157936,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|cc|5|1|274,5.39543,465.605,1.31932,0.00727642,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|cc|6|1|274,5.39543,465.605,1.31932,0.0120092,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|cc|7|1|274,5.39543,465.605,1.31932,0.00986403,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
9|411|cc|8|1|274,5.39543,465.605,1.31932,0.0244994,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|vc|1|2|274,5.39543,465.605,1.31932,0.00520934,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
9|411|vc|2|2|274,5.39543,465.605,1.31932,0.0248181,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
9|411|vc|3|2|274,5.39543,465.605,1.31932,0.0199725,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
9|411|vc|4|2|274,5.39543,465.605,1.31932,0.0725024,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|vc|5|2|274,5.39543,465.605,1.31932,0.00869555,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
9|411|vc|6|2|274,5.39543,465.605,1.31932,0.00854807,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
9|411|vc|7|2|274,5.39543,465.605,1.31932,0.0184973,10701.3,12.0156,5.38612,465.783,1.31657,0.000903085,10717.1,12.0226,False,69.0|274,411
9|411|vc|8|2|274,5.39543,465.605,1.31932,0.0121515,10701.3,12.0156,5.38612,465.783,1.31657,0.000903084,10717.1,12.0226,False,69.0|274,411
14|783|sample|3|71,5.39529,465.605,1.31932,0.0378596,10701.3,31.2849,5.38598,465.783,1.31657,0.0418757,10717.1,31.2635,True,6.0|71,783
14|783|sample|4|71,5.39529,465.605,1.31932,0.0369119,10701.3,31.2849,5.38598,465.783,1.31657,0.0409728,10717.1,31.2635,True,6.0|71,783
14|783|sample|5|71,5.39529,465.605,1.31932,0.0766146,10701.3,31.2849,5.38598,465.783,1.31657,0.0790011,10717.1,31.2635,True,6.0|71,783
14|783|sample|6|71,5.39529,465.605,1.31932,0.0800622,10701.3,31.2849,5.38598,465.783,1.31657,0.0792659,10717.1,31.2635,True,6.0|71,783
14|783|sample|7|71,5.39529,465.605,1.31932,17.9267,10701.3,31.2849,5.38598,465.783,1.31657,19.3659,10717.1,31.2635,True,6.0|71,783
14|783|sample|8|71,5.39529,465.605,1.31932,17.103,10701.3,31.2849,5.38598,465.783,1.31657,16.7939,10717.1,31.2635,True,6.0|71,783
14|783|sample|10|71,5.39529,465.605,1.31932,0.0428989,10701.3,31.2849,5.38598,465.783,1.31657,0.0420881,10717.1,31.2635,True,6.0|71,783
14|783|sample|9|71,5.39529,465.605,1.31932,0.0430917,10701.3,31.2849,5.38598,465.783,1.31657,0.0403796,10717.1,31.2635,True,6.0|71,783
14|783|sample|12|71,5.39529,465.605,1.31932,61.297,10701.3,31.2849,5.38598,465.783,1.31657,62.4512,10717.1,31.2635,True,6.0|71,783
