rep,id,f,h,L_gap,eta_alpha,mab_virus,run_id
1,411|4,0.761364,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|3,0.367914,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|5,0.666924,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|6,0.854169,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|8,0.628105,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|7,0.466467,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|9,0.64752,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|10,0.74412,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|12,0.517925,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|11,0.603973,1.74053,-10.4505,0.0396376,70.0|274,411
1,411|1,0.250302,1.74053,-10.4505,0.0396376,69.0|274,411
1,411|2,1.78059,1.74053,-10.4505,0.0396376,69.0|274,411
1,152|8,0.188512,1.1324,-10.4505,0.0482268,65.0|322,152
1,152|7,0.229154,1.1324,-10.4505,0.0482268,65.0|322,152
1,152|6,0.223704,1.1324,-10.4505,0.0482268,65.0|322,152
1,152|5,0.198519,1.1324,-10.4505,0.0482268,65.0|322,152
1,152|12,0.0606963,1.1324,-10.4505,0.0482268,28.0|322,152
1,152|11,0.0759843,1.1324,-10.4505,0.0482268,28.0|322,152
1,152|10,0.0791777,1.1324,-10.4505,0.0482268,28.0|322,152
1,152|9,0.0817699,1.1324,-10.4505,0.0482268,28.0|322,152
1,152|3,0.1538,1.1324,-10.4505,0.0482268,22.0|322,152
1,152|4,0.165078,1.1324,-10.4505,0.0482268,22.0|322,152
1,152|1,0.437894,1.1324,-10.4505,0.0482268,69.0|322,152
1,152|2,0.0554194,1.1324,-10.4505,0.0482268,69.0|322,152
1,1056|8,0.132321,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1,1056|7,0.146916,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1,1056|6,0.13653,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1,1056|5,0.136601,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1,1056|12,0.0404764,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1,1056|11,0.0382609,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1,1056|10,0.0596384,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1,1056|9,0.0617686,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1,1056|4,0.149069,1.74053,-10.4505,3.08327e-08,22.0|276,1056
1,1056|3,0.110665,1.74053,-10.4505,3.08327e-08,22.0|276,1056
1,1056|1,0.442514,1.74053,-10.4505,3.08327e-08,69.0|276,1056
1,1056|2,0.0509735,1.74053,-10.4505,3.08327e-08,69.0|276,1056
1,462|6,11.9213,1.74058,-10.4505,3.08327e-08,55.0|292,462
1,462|5,13.0274,1.74058,-10.4505,3.08327e-08,55.0|292,462
1,462|4,2.24015,1.74058,-10.4505,3.08327e-08,55.0|292,462
1,462|3,2.90529,1.74058,-10.4505,3.08327e-08,55.0|292,462
1,462|9,0.0162855,1.74058,-10.4505,3.08327e-08,32.0|292,462
1,462|10,0.0199763,1.74058,-10.4505,3.08327e-08,32.0|292,462
1,462|7,0.0199564,1.74058,-10.4505,3.08327e-08,32.0|292,462
1,462|8,0.0168675,1.74058,-10.4505,3.08327e-08,32.0|292,462
1,462|11,0.263769,1.74058,-10.4505,3.08327e-08,22.0|292,462
1,462|12,0.259005,1.74058,-10.4505,3.08327e-08,22.0|292,462
1,462|1,3.14135,1.74058,-10.4505,3.08327e-08,69.0|292,462
1,462|2,0.146115,1.74058,-10.4505,3.08327e-08,69.0|292,462
1,1159|8,0.26634,1.92211,-10.4505,0.0121434,65.0|292,1159
1,1159|7,0.311454,1.92211,-10.4505,0.0121434,65.0|292,1159
1,1159|5,0.276092,1.92211,-10.4505,0.0121434,65.0|292,1159
1,1159|6,0.266896,1.92211,-10.4505,0.0121434,65.0|292,1159
1,1159|11,0.059405,1.92211,-10.4505,0.0121434,28.0|292,1159
1,1159|12,0.0428783,1.92211,-10.4505,0.0121434,28.0|292,1159
1,1159|9,0.0952747,1.92211,-10.4505,0.0121434,28.0|292,1159
1,1159|10,0.100575,1.92211,-10.4505,0.0121434,28.0|292,1159
1,1159|4,0.363986,1.92211,-10.4505,0.0121434,22.0|292,1159
1,1159|3,0.286834,1.92211,-10.4505,0.0121434,22.0|292,1159
1,1159|1,0.24112,1.92211,-10.4505,0.0121434,69.0|292,1159
1,1159|2,0.0470204,1.92211,-10.4505,0.0121434,69.0|292,1159
1,1197|7,0.0367579,1.74021,-10.4505,3.08327e-08,65.0|103,1197
1,1197|8,0.0292224,1.74021,-10.4505,3.08327e-08,65.0|103,1197
1,1197|6,0.0293266,1.74021,-10.4505,3.08327e-08,65.0|103,1197
1,1197|5,0.030844,1.74021,-10.4505,3.08327e-08,65.0|103,1197
1,1197|12,0.0196205,1.74021,-10.4505,3.08327e-08,28.0|103,1197
1,1197|10,0.0245935,1.74021,-10.4505,3.08327e-08,28.0|103,1197
1,1197|9,0.0227195,1.74021,-10.4505,3.08327e-08,28.0|103,1197
1,1197|3,0.0282599,1.74021,-10.4505,3.08327e-08,22.0|103,1197
1,1197|4,0.0267901,1.74021,-10.4505,3.08327e-08,22.0|103,1197
1,1197|11,0.0200505,1.74021,-10.4505,3.08327e-08,28.0|103,1197
1,1197|1,0.0534964,1.74021,-10.4505,3.08327e-08,69.0|103,1197
1,1197|2,0.0396977,1.74021,-10.4505,3.08327e-08,69.0|103,1197
