rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,3.09768e-07,-7.16721e-07,0,-0.95898,0,0,True,70.0|274,411
1,9|411|sample|3|274,-8.75049e-07,-2.57889e-06,0,-0.390875,0,0,True,70.0|274,411
1,9|411|sample|5|274,9.20893e-07,-2.14691e-06,0,-1.10296,0,0,True,70.0|274,411
1,9|411|sample|6|274,-2.66759e-06,6.02207e-07,0,-1.21814,0,0,True,70.0|274,411
1,9|411|sample|8|274,5.51936e-07,-2.03803e-06,0,-0.796844,0,0,True,70.0|274,411
1,9|411|sample|7|274,-3.51907e-06,-2.1725e-06,0,-0.81412,0,0,True,70.0|274,411
1,9|411|sample|9|274,-5.01815e-06,7.30048e-07,0,-1.22686,0,0,True,70.0|274,411
1,9|411|sample|10|274,-2.69586e-06,-3.30026e-06,0,-1.22242,0,0,True,70.0|274,411
1,9|411|sample|12|274,1.20422e-07,-2.4651e-06,0,-0.872272,0,0,True,70.0|274,411
1,9|411|sample|11|274,6.84798e-07,1.14409e-06,0,-1.13303,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,-7.51751e-07,1.80553e-06,0,-1.2489,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,3.88996e-07,3.69612e-06,0,-1.33891,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,-3.51874e-08,-2.78679e-06,0,-0.811529,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-6.10601e-07,-5.18112e-07,0,-0.209795,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,-1.24813e-06,1.51044e-09,0,-0.677329,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-4.56603e-07,1.48394e-06,0,0.67439,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,-3.45194e-06,-1.87801e-06,0,1.11012,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,3.20614e-06,2.75546e-06,0,-0.358472,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,-2.08865e-06,-1.67205e-06,0,2.58695,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,3.57438e-06,-4.2817e-06,0,1.80774,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,-4.06094e-06,-6.97196e-07,0,1.21084,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,3.40712e-06,-1.86044e-06,0,-1.57986,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,2.29241e-06,-1.73792e-06,0,2.49039,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,-5.54666e-07,5.42852e-06,0,-0.713753,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,-1.4608e-06,-1.04854e-06,0,1.93894,0,0,False,69.0|274,411
