id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.14601e-09,0,1.38557,-0.41329,-3.77476e-15,0,1.3859,-0.0145304,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-3.32981e-09,0,1.74876,-0.215212,4.66294e-15,0,1.74072,0.141145,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,6.99808e-10,0,1.32538,-0.422662,0,0,1.33417,-0.0211179,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,8.21685e-10,0,1.28181,-0.560252,-2.88658e-15,0,1.27783,0.015942,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-1.47614e-09,0,1.54836,-1.31688,-5.10703e-15,0,1.54878,-0.0834302,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-9.99376e-10,0,1.59123,-1.17606,-8.88178e-16,0,1.59826,-0.00767984,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-2.58959e-09,0,1.39722,0.722445,6.66134e-16,0,1.3714,0.0113237,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-1.51952e-09,0,1.30338,-0.226126,-2.66454e-15,0,1.295,-0.0229283,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.61511e-09,0,1.59674,-0.871136,-1.33227e-15,0,1.60082,0.0196705,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,8.29516e-09,0,1.53961,-0.0543396,-1.55431e-15,0,1.53341,0.076899,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.47823e-09,0,0.128373,0.141921,-3.10862e-15,0,4.62352e-07,-2.73524e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-1.53615e-09,0,-0.00366698,0.00651849,-4.4964e-15,0,1.31902e-07,5.33098e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-1.90073e-09,0,0.0907798,0.151977,-1.36002e-15,0,8.10845e-08,-5.49145e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.0139e-09,0,0.146116,-0.272567,6.66134e-16,0,3.87845e-07,-2.79113e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-3.9708e-09,0,0.261871,-0.592877,2.41474e-15,0,-7.57773e-08,-3.49423e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-3.16847e-09,0,0.272154,0.0844959,2.77556e-15,0,1.36635e-07,1.63937e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.80698e-09,0,-0.0641515,-0.317182,-2.44249e-15,0,-7.41108e-08,2.78234e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,3.64389e-10,0,0.141736,0.354163,-6.93889e-16,0,-9.29551e-08,-1.61425e-07,69.0|274,411
