id,importanceSampling
411|4,141.691531
411|3,137.426751
411|5,162.860430
411|6,161.807516
411|8,140.446359
411|7,139.597996
411|9,161.040257
411|10,162.668782
411|12,138.461365
411|11,139.398445
411|1,83.994493
411|2,143.828777
783|3,188.187306
783|4,189.546977
783|5,187.443881
783|6,187.694190
783|7,142.984339
783|8,142.679872
783|10,188.593194
783|9,188.941216
783|12,144.808170
783|11,144.190352
783|1,81.767646
783|2,147.129363
491|10,144.971731
491|9,145.076019
491|12,154.621567
491|11,158.373061
491|4,156.190979
491|3,154.879759
491|6,169.180207
491|5,169.543757
491|7,135.675952
491|8,134.830848
491|1,64.215213
491|2,155.799939
433|4,173.963983
433|3,153.578354
433|6,176.454767
433|5,184.660415
433|8,135.428175
433|7,137.752413
433|10,153.506880
433|9,153.755010
433|11,169.144246
433|12,186.932492
433|1,64.685208
433|2,149.446613
297|3,170.550539
297|4,172.902232
297|5,149.748940
297|6,149.185014
297|8,154.977681
297|7,155.406082
297|9,154.427030
297|10,150.882308
297|12,179.223200
297|11,170.941749
297|1,67.948677
297|2,146.589846
183|4,134.972063
183|3,141.527394
183|6,130.512623
183|5,131.130171
183|7,133.870084
183|8,135.277878
183|10,132.131190
183|9,132.469213
183|12,132.961568
183|11,134.247507
183|1,88.136383
183|2,121.000137
705|3,142.294356
705|4,142.530766
705|5,142.888117
705|6,142.697169
705|7,144.583692
705|8,143.139405
705|10,130.212597
705|9,133.760390
705|12,128.827079
705|11,129.239849
705|1,67.300423
705|2,125.838749
555|4,162.426124
555|3,164.294897
555|5,164.143758
555|6,166.553970
555|7,137.071869
555|8,137.277023
555|9,162.832415
555|10,163.471826
555|12,133.727894
555|11,132.608130
555|1,80.114936
555|2,132.360707
394|5,179.396626
394|6,181.479662
394|7,167.093613
394|8,165.802284
394|10,199.317662
394|9,195.304097
394|12,179.617441
394|11,178.778609
394|3,193.826598
394|4,191.417663
394|1,63.418072
394|2,137.572816
1099|3,154.990545
1099|4,156.321781
1099|5,165.695047
1099|6,166.078783
1099|8,142.650190
1099|7,149.106320
1099|9,154.234890
1099|10,157.145985
1099|11,139.982172
