rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,3.3318,1.55879,0.645612,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,3.3318,1.55879,0.342146,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,3.3318,1.55879,0.698562,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,3.3318,1.55879,0.718116,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,3.3318,1.55879,0.535101,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,3.3318,1.55879,0.403624,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,3.3318,1.55879,0.610677,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.3318,1.55879,0.712315,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,3.3318,1.55879,0.408039,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,3.3318,1.55879,0.53349,0.0701815,2.38036e-06,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.33162,0.58857,9.04968,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,3.33162,0.58857,0.222949,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.33162,0.58857,2.14434,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,3.33162,0.58857,1.35363,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,3.33162,0.58857,0.231801,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,3.33162,0.58857,0.0452854,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.33162,0.58857,461.062,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,3.33162,0.58857,1.1044,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,3.33162,0.58857,0.336216,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,3.33162,0.58857,0.36545,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,3.33162,0.58857,0.654059,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,3.33162,0.58857,30.0476,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,3.33162,0.58857,17.7721,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,3.33162,0.58857,184.518,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,3.33162,0.58857,0.39483,0.0701815,2.38036e-06,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,3.33162,0.58857,0.641612,0.0701815,2.38036e-06,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,3.3318,1.43748,31.5011,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,3.3318,1.43748,34.9579,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,3.3318,1.43748,18.0997,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,3.3318,1.43748,20.4482,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,3.3318,1.43748,0.06986,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,3.3318,1.43748,0.0879741,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,3.3318,1.43748,29.0276,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,3.3318,1.43748,34.3528,0.0701518,2.75962e-07,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,3.3318,1.43748,0.0194192,0.0701518,2.75962e-07,True,6.0|71,783
