id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.33087,1.55879,0.64328,0.0693573,2.35428e-06,3.3318,1.55879,0.623742,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.33087,1.55879,0.367371,0.0693573,2.35428e-06,3.3318,1.55879,0.350617,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.33087,1.55879,0.695102,0.0693573,2.35428e-06,3.3318,1.55879,0.682751,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.33087,1.55879,0.731033,0.0693573,2.35428e-06,3.3318,1.55879,0.735603,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.33087,1.55879,0.499545,0.0693573,2.35428e-06,3.3318,1.55879,0.481271,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.33087,1.55879,0.466026,0.0693573,2.35428e-06,3.3318,1.55879,0.447517,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.33087,1.55879,0.678812,0.0693573,2.35428e-06,3.3318,1.55879,0.625152,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.33087,1.55879,0.728303,0.0693573,2.35428e-06,3.3318,1.55879,0.718717,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.33087,1.55879,0.42909,0.0693573,2.35428e-06,3.3318,1.55879,0.404389,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.33087,1.55879,0.522383,0.0693573,2.35428e-06,3.3318,1.55879,0.48462,0.0701815,2.38036e-06,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,3.3307,0.58857,69.7129,0.0693573,2.35428e-06,3.33162,0.58857,1,0.0701815,2.38036e-06,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,3.3307,0.58857,15.7376,0.0693573,2.35428e-06,3.33162,0.58857,1,0.0701815,2.38036e-06,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,3.3307,0.58857,277.642,0.0693573,2.35428e-06,3.33162,0.58857,1,0.0701815,2.38036e-06,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.3307,0.58857,60.3122,0.0693573,2.35428e-06,3.33162,0.58857,1,0.0701815,2.38036e-06,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,3.3307,0.58857,38.4857,0.0693573,2.35428e-06,3.33162,0.58857,1,0.0701815,2.38036e-06,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,3.3307,0.58857,27.2424,0.0693573,2.35428e-06,3.33162,0.58857,0.999999,0.0701815,2.38036e-06,False,69.0|274,411
