id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.09716,6.03628e-09,0,1.60077e-09,1.12435,-3.84137e-13,0,1.38556e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.567168,-2.26818e-09,0,-5.06439e-09,0.568461,9.37028e-14,0,-2.93987e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.20787,-3.39454e-10,0,-3.21112e-09,1.20454,-4.13336e-13,0,7.81597e-14,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.31121,-4.0983e-09,0,-2.13245e-09,1.299,6.06404e-13,0,1.06581e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.868902,5.17734e-09,0,3.9842e-09,0.866799,-2.32925e-13,0,3.68594e-14,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.799253,3.51335e-09,0,-4.15372e-09,0.791761,3.6926e-13,0,-2.94875e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.16003,-5.19157e-09,0,-1.61936e-09,1.14545,-5.06928e-13,0,2.54907e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.28316,1.36515e-10,0,-4.63246e-09,1.26541,2.64899e-13,0,-6.75016e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.782373,-7.15805e-09,0,2.83932e-09,0.775697,2.82441e-13,0,-6.92779e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.882242,5.17888e-10,0,-4.45968e-09,0.887017,-4.01901e-14,0,-3.59712e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0242407,3.05706e-09,0,-1.10775e-09,-4.9652e-07,-1.9984e-14,0,6.66134e-16,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0302356,3.13874e-09,0,2.21619e-09,7.03769e-07,1.11022e-14,0,-4.21885e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.0832363,5.17536e-09,0,5.79225e-10,1.25665e-07,-5.32907e-15,0,-2.9754e-14,69.0|274,411
