id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|3|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|5|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|6|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|8|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|7|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|9|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|10|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|12|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|sample|11|274,8.35827,770.22,1.30193,3.87983,3068.14,13.0243,8.35827,770.22,1.30069,3.87818,3079.2,13.0238,True,70.0|274,411
9|411|cc|1|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|cc|2|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|cc|3|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|cc|4|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|cc|5|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|cc|6|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|cc|7|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|cc|8|1|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|1|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|2|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|3|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|4|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|5|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|6|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|7|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
9|411|vc|8|2|274,8.63903,769.876,1.30193,3.87984,3068.14,13.0243,8.63903,769.876,1.30069,3.87819,3079.2,13.0238,False,69.0|274,411
14|783|sample|3|71,7.33896,771.092,0.31999,3.87983,3068.14,13.0243,7.33896,771.092,0.319969,3.87818,3079.2,13.0238,True,6.0|71,783
