id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,-1.52451e-07,-8.00946e-08,0,0,0,0,-1.36539e-09,-2.13186e-09,0,0,0,0,True,70.0|274,411
9|411|sample|3|274,1.93501e-07,-3.65528e-08,0,0,0,0,2.90559e-11,3.16356e-09,0,0,0,0,True,70.0|274,411
9|411|sample|5|274,-1.09082e-07,6.19351e-08,0,0,0,0,1.03393e-10,1.92063e-09,0,0,0,0,True,70.0|274,411
9|411|sample|6|274,-6.57186e-09,-4.39204e-07,0,0,0,0,5.95435e-11,3.0368e-09,0,0,0,0,True,70.0|274,411
9|411|sample|8|274,-5.28127e-08,2.36128e-07,0,0,0,0,1.55365e-09,-2.39106e-09,0,0,0,0,True,70.0|274,411
9|411|sample|7|274,-1.74373e-07,-4.82965e-08,0,0,0,0,1.59434e-09,8.98808e-10,0,0,0,0,True,70.0|274,411
9|411|sample|9|274,-7.37472e-08,2.03251e-07,0,0,0,0,1.17439e-09,-1.55467e-09,0,0,0,0,True,70.0|274,411
9|411|sample|10|274,1.7787e-07,2.2814e-07,0,0,0,0,-1.40471e-09,-2.1148e-09,0,0,0,0,True,70.0|274,411
9|411|sample|12|274,1.41141e-08,-1.66766e-07,0,0,0,0,-1.16288e-09,1.54455e-09,0,0,0,0,True,70.0|274,411
9|411|sample|11|274,-1.59533e-07,-2.04007e-07,0,0,0,0,3.36093e-10,1.7767e-09,0,0,0,0,True,70.0|274,411
9|411|cc|1|1|274,-1.62513e-07,-9.10793e-08,0,0,0,0,-8.74295e-10,1.91358e-09,0,0,0,0,False,69.0|274,411
9|411|cc|2|1|274,2.61744e-08,1.98568e-07,0,0,0,0,1.13066e-09,-3.28066e-09,0,0,0,0,False,69.0|274,411
9|411|cc|3|1|274,2.20303e-07,3.52417e-07,0,0,0,0,9.16134e-10,2.83831e-09,0,0,0,0,False,69.0|274,411
9|411|cc|4|1|274,1.85981e-07,2.08443e-07,0,0,0,0,2.13514e-09,1.16256e-09,0,0,0,0,False,69.0|274,411
9|411|cc|5|1|274,-6.19588e-08,-3.73401e-08,0,0,0,0,-2.2026e-09,-1.57729e-09,0,0,0,0,False,69.0|274,411
9|411|cc|6|1|274,4.05746e-08,-5.92319e-08,0,0,0,0,-3.59444e-09,3.67015e-09,0,0,0,0,False,69.0|274,411
9|411|cc|7|1|274,8.52905e-09,-1.49438e-07,0,0,0,0,-3.32701e-10,2.30784e-09,0,0,0,0,False,69.0|274,411
9|411|cc|8|1|274,-1.01944e-08,-6.04631e-07,0,0,0,0,1.80865e-09,5.41149e-10,0,0,0,0,False,69.0|274,411
9|411|vc|1|2|274,-2.54604e-07,1.04035e-07,0,0,0,0,1.89425e-09,3.61752e-10,0,0,0,0,False,69.0|274,411
9|411|vc|2|2|274,-7.6306e-08,1.81535e-07,0,0,0,0,4.56941e-10,-4.16708e-09,0,0,0,0,False,69.0|274,411
9|411|vc|3|2|274,-2.48979e-07,-3.47818e-07,0,0,0,0,1.30718e-09,-3.12502e-09,0,0,0,0,False,69.0|274,411
9|411|vc|4|2|274,-5.06359e-08,2.70833e-07,0,0,0,0,-1.885e-09,-9.2632e-10,0,0,0,0,False,69.0|274,411
9|411|vc|5|2|274,4.96554e-08,1.42832e-07,0,0,0,0,-3.17735e-09,-3.13889e-09,0,0,0,0,False,69.0|274,411
9|411|vc|6|2|274,-2.68897e-07,-3.73976e-07,0,0,0,0,-3.69994e-10,2.45848e-09,0,0,0,0,False,69.0|274,411
9|411|vc|7|2|274,2.1823e-07,4.6988e-07,0,0,0,0,3.22578e-10,3.69016e-09,0,0,0,0,False,69.0|274,411
9|411|vc|8|2|274,3.35951e-07,9.93035e-08,0,0,0,0,1.04245e-09,2.5193e-10,0,0,0,0,False,69.0|274,411
