id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0806549,0,0,0.0861636,0,0,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.288419,0,0,-0.330588,0,0,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.166104,0,0,0.16679,0,0,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.227313,0,0,0.215925,0,0,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.102294,0,0,-0.108933,0,0,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.138943,0,0,-0.162656,0,0,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0921172,0,0,0.0944722,0,0,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.217413,0,0,0.212439,0,0,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.187772,0,0,-0.186793,0,0,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0729584,0,0,-0.0894094,0,0,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.00814084,0,0,-2.21474e-07,0,0,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0203927,0,0,4.80735e-08,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0280017,0,0,2.12862e-07,0,0,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.00143559,0,0,3.64597e-07,0,0,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.0133941,0,0,-2.94027e-07,0,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.0120607,0,0,2.48648e-08,0,0,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.00404918,0,0,-2.86627e-07,0,0,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0108851,0,0,1.02102e-07,0,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.00423632,0,0,-2.08986e-07,0,0,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.0117737,0,0,3.26101e-07,0,0,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.00458259,0,0,-1.35214e-07,0,0,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.0100115,0,0,1.28531e-07,0,0,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.00666752,0,0,-1.17308e-08,0,0,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.00714855,0,0,4.89519e-08,0,0,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.0186012,0,0,-2.73676e-07,0,0,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.00314309,0,0,1.88467e-07,0,0,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.0316016,0,0,-0.0292009,0,0,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.0576297,0,0,0.0428089,0,0,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.0287291,0,0,0.0142573,0,0,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-0.0481596,0,0,-0.0574217,0,0,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-0.0912637,0,0,-0.11794,0,0,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.00511599,0,0,-0.000788958,0,0,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-0.00523839,0,0,-0.0133632,0,0,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.101108,0,0,0.0995799,0,0,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-0.0478405,0,0,-0.0315475,0,0,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.0527373,0,0,0.0459565,0,0,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.00670394,0,0,4.0364e-07,0,0,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,-0.00291665,0,0,3.32295e-07,0,0,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,-0.00516797,0,0,3.59458e-07,0,0,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,-0.00288046,0,0,-5.18423e-08,0,0,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,-0.00755634,0,0,-2.78272e-07,0,0,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.0121059,0,0,-4.7425e-07,0,0,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.00286871,0,0,1.06791e-07,0,0,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.00101418,0,0,-1.83164e-07,0,0,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.00592279,0,0,-1.73588e-07,0,0,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.0135886,0,0,-4.52784e-07,0,0,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,-0.00517121,0,0,1.52605e-08,0,0,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,-0.0139624,0,0,3.86782e-07,0,0,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,-0.0108936,0,0,-1.99116e-07,0,0,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.00202785,0,0,-2.58174e-07,0,0,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.0108255,0,0,-2.07657e-07,0,0,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.0238284,0,0,3.88927e-07,0,0,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.0133249,0,0,0.0166403,0,0,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.00592654,0,0,-0.00216211,0,0,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.00615824,0,0,0.011825,0,0,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,-0.0217112,0,0,-0.0250287,0,0,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,-0.294754,0,0,-0.304599,0,0,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,-0.17176,0,0,-0.162358,0,0,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.164623,0,0,0.159235,0,0,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.250029,0,0,0.2225,0,0,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.026671,0,0,0.023071,0,0,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,-0.0262686,0,0,-0.0443016,0,0,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.00859526,0,0,-2.81247e-07,0,0,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,-1.33732e-05,0,0,-2.57643e-07,0,0,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0.0165397,0,0,-7.26918e-08,0,0,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0.00693105,0,0,-1.80257e-07,0,0,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,-0.0101643,0,0,-7.49231e-08,0,0,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,-0.0211464,0,0,1.49134e-07,0,0,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,0.00308221,0,0,-2.02958e-07,0,0,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,0.0212507,0,0,4.8547e-08,0,0,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,-0.00634177,0,0,-1.88182e-07,0,0,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,-0.0108503,0,0,5.22726e-10,0,0,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,0.00633653,0,0,-2.09883e-07,0,0,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,-0.0234712,0,0,1.98318e-07,0,0,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,-0.0059682,0,0,-1.2368e-07,0,0,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,-0.00691615,0,0,-2.61209e-09,0,0,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,0.0129839,0,0,2.46586e-07,0,0,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,0.000455039,0,0,1.91295e-07,0,0,69.0|276,1056
8|462|8|462|sample|6|292|6|292|55.0,-0.0368464,0,0,-0.0646874,0,0,55.0|292,462
8|462|8|462|sample|5|292|5|292|55.0,0.0269324,0,0,0.0132681,0,0,55.0|292,462
8|462|8|462|sample|4|292|4|292|55.0,-0.0233158,0,0,-0.0210955,0,0,55.0|292,462
8|462|8|462|sample|3|292|3|292|55.0,-0.0106409,0,0,0.00310468,0,0,55.0|292,462
8|462|8|462|sample|9|292|9|292|32.0,-0.0788693,0,0,-0.076538,0,0,32.0|292,462
8|462|8|462|sample|10|292|10|292|32.0,-0.0342729,0,0,-0.0504172,0,0,32.0|292,462
8|462|8|462|sample|7|292|7|292|32.0,0.0399405,0,0,0.0429548,0,0,32.0|292,462
8|462|8|462|sample|8|292|8|292|32.0,0.063985,0,0,0.0602877,0,0,32.0|292,462
8|462|8|462|sample|11|292|11|292|22.0,-0.0879954,0,0,-0.0835947,0,0,22.0|292,462
8|462|8|462|sample|12|292|12|292|22.0,-0.0613843,0,0,-0.0688025,0,0,22.0|292,462
8|462|8|462|cc|1|1|292|1|292|69.0,-0.00123695,0,0,-3.26942e-07,0,0,69.0|292,462
8|462|8|462|cc|2|1|292|1|292|69.0,0.00778027,0,0,5.75227e-08,0,0,69.0|292,462
8|462|8|462|cc|3|1|292|1|292|69.0,0.00212499,0,0,1.38745e-07,0,0,69.0|292,462
8|462|8|462|cc|4|1|292|1|292|69.0,-0.0110659,0,0,-3.85149e-07,0,0,69.0|292,462
8|462|8|462|cc|5|1|292|1|292|69.0,-0.0106904,0,0,6.4531e-08,0,0,69.0|292,462
8|462|8|462|cc|6|1|292|1|292|69.0,0.0159006,0,0,1.26349e-08,0,0,69.0|292,462
8|462|8|462|cc|7|1|292|1|292|69.0,-0.00253756,0,0,3.70707e-07,0,0,69.0|292,462
8|462|8|462|cc|8|1|292|1|292|69.0,0.000376204,0,0,3.56358e-08,0,0,69.0|292,462
8|462|8|462|vc|1|2|292|2|292|69.0,0.00633079,0,0,3.01169e-07,0,0,69.0|292,462
8|462|8|462|vc|2|2|292|2|292|69.0,-0.0199154,0,0,7.6652e-08,0,0,69.0|292,462
8|462|8|462|vc|3|2|292|2|292|69.0,0.0119149,0,0,1.99612e-07,0,0,69.0|292,462
8|462|8|462|vc|4|2|292|2|292|69.0,-0.00482872,0,0,-1.04453e-07,0,0,69.0|292,462
8|462|8|462|vc|5|2|292|2|292|69.0,-0.000273072,0,0,-8.11647e-08,0,0,69.0|292,462
8|462|8|462|vc|6|2|292|2|292|69.0,-0.00423986,0,0,-1.81523e-08,0,0,69.0|292,462
8|462|8|462|vc|7|2|292|2|292|69.0,-0.00765477,0,0,-2.42822e-07,0,0,69.0|292,462
8|462|8|462|vc|8|2|292|2|292|69.0,0.00324679,0,0,-2.36555e-07,0,0,69.0|292,462
8|1159|8|1159|sample|8|292|8|292|65.0,-0.0332016,0,0,-0.03061,0,0,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,0.0561993,0,0,0.041629,0,0,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,-0.0129919,0,0,-0.00553042,0,0,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,-0.0179212,0,0,-0.0051954,0,0,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,-0.171026,0,0,-0.179969,0,0,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,-0.295236,0,0,-0.302576,0,0,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,0.237115,0,0,0.254768,0,0,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,0.226908,0,0,0.226456,0,0,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,0.105762,0,0,0.106742,0,0,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,0.0639374,0,0,0.0626582,0,0,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,0.00424946,0,0,4.37221e-07,0,0,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,0.00546479,0,0,-2.51799e-07,0,0,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,-0.00263775,0,0,3.34244e-07,0,0,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,0.0124212,0,0,-3.14156e-07,0,0,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,-0.00984707,0,0,3.58492e-07,0,0,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,-0.0189577,0,0,2.5052e-07,0,0,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,0.0105368,0,0,3.07103e-07,0,0,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,0.00656231,0,0,4.55399e-07,0,0,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,-0.00888359,0,0,2.56344e-08,0,0,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,0.00505386,0,0,-8.74087e-08,0,0,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,0.0126521,0,0,3.65315e-07,0,0,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,-0.00731226,0,0,1.80073e-07,0,0,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,-0.000943679,0,0,3.15264e-07,0,0,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,-0.000500736,0,0,2.43031e-07,0,0,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,0.0251437,0,0,1.10478e-07,0,0,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,-0.0212628,0,0,4.47298e-07,0,0,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,0.0242698,0,0,0.0106344,0,0,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,0.0151103,0,0,0.0142207,0,0,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,-0.037079,0,0,-0.0573887,0,0,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,0.000990117,0,0,0.00255318,0,0,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,-0.0701943,0,0,-0.0894508,0,0,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,0.0999893,0,0,0.0801411,0,0,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,0.111818,0,0,0.10817,0,0,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,0.0454303,0,0,0.0311364,0,0,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,-0.0338781,0,0,-0.0462842,0,0,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,-0.114114,0,0,-0.140215,0,0,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,-0.00271305,0,0,-1.14247e-07,0,0,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,0.0031201,0,0,-2.26066e-07,0,0,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,0.00422188,0,0,-1.48026e-07,0,0,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,-0.00287381,0,0,1.99088e-07,0,0,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,0.000745918,0,0,-1.82462e-07,0,0,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,0.00256088,0,0,2.28275e-07,0,0,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,-0.000817855,0,0,-2.68517e-07,0,0,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,-0.0115406,0,0,-8.54993e-09,0,0,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,-0.0253472,0,0,1.10812e-07,0,0,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,-0.030686,0,0,1.4076e-08,0,0,69.0|103,1197
