id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.00001,0.00372206,4.30296,2.37504,0.278457,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.39311,0.126415,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.00001,0.00372206,4.30296,2.2132,0.389887,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.58067,0.0925091,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.00001,0.00372206,4.30296,1.68614,0.364721,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.13654,0.0987935,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.00001,0.00372206,4.30296,1.69072,4.21121,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.27087,0.119653,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.00001,0.00372206,4.30296,2.69654,0.28881,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.4792,0.106252,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.00001,0.00372206,4.30296,2.45094,0.382256,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.52187,0.107143,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.00001,0.00372206,4.30296,1.84127,0.533878,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.29913,0.117668,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.00001,0.00372206,4.30296,1.77953,0.503738,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.18307,0.11044,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.00001,0.00372206,4.30296,2.3895,0.371866,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.50087,0.0857374,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.00001,0.00372206,4.30296,2.53264,0.189221,3.24708e-06,9.35502e-10,1.00001,0.00294167,4.30296,1.52224,0.10139,3.23368e-06,9.41165e-10,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.00001,0.00372206,7.81288,0.290718,6.04311,3.24708e-06,9.35502e-10,1.00001,0.00294167,7.81288,2.09635e-07,1,3.23368e-06,9.41165e-10,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.00001,0.00372206,7.81288,0.271531,14.9227,3.24708e-06,9.35502e-10,1.00001,0.00294167,7.81288,-7.6302e-08,1,3.23368e-06,9.41165e-10,False,69.0|274,411
