id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.20271,1.53375,8.08577,0.200825,1.53075,8.09845,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.20271,1.53375,4.30461,0.200825,1.53075,5.07899,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.20271,1.53375,9.2147,0.200825,1.53075,9.02567,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.20271,1.53375,9.06456,0.200825,1.53075,8.91726,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.20271,1.53375,5.95994,0.200825,1.53075,6.63824,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.20271,1.53375,5.28393,0.200825,1.53075,6.08443,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.20271,1.53375,8.74777,0.200825,1.53075,8.73061,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.20271,1.53375,9.01195,0.200825,1.53075,9.1065,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.20271,1.53375,5.4861,0.200825,1.53075,5.98088,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.20271,1.53375,6.52309,0.200825,1.53075,6.81432,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.20271,1.53375,7.09011,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.20271,1.53375,7.03533,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.20271,1.53375,6.98319,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.20271,1.53375,6.74906,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.20271,1.53375,6.90261,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.20271,1.53375,6.5699,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.20271,1.53375,7.08148,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.20271,1.53375,7.21579,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.20271,1.53375,7.43065,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.20271,1.53375,6.85078,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.20271,1.53375,7.04035,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.20271,1.53375,7.31055,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.20271,1.53375,7.22379,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.20271,1.53375,7.28443,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.20271,1.53375,6.84837,0.200825,1.53075,7.26656,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.20271,1.53375,6.96868,0.200825,1.53075,7.26656,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.20271,1.53375,3.22746,0.200825,1.53075,4.27282,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.20271,1.53375,4.06877,0.200825,1.53075,5.40389,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.20271,1.53375,6.31822,0.200825,1.53075,6.63052,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.20271,1.53375,4.79861,0.200825,1.53075,6.19821,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.20271,1.53375,2.65033,0.200825,1.53075,3.22338,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.20271,1.53375,2.40076,0.200825,1.53075,3.21861,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.20271,1.53375,2.82183,0.200825,1.53075,3.48249,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.20271,1.53375,2.72755,0.200825,1.53075,3.43724,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.20271,1.53375,4.28264,0.200825,1.53075,5.39958,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.20271,1.53375,3.87175,0.200825,1.53075,5.25912,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.20271,1.53375,3.9955,0.200825,1.53075,3.95341,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.20271,1.53375,3.85693,0.200825,1.53075,3.95341,69.0|322,152
