id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,634.052,0.807699,0.0323054,25.8165,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|cc|2|1|162,634.052,0.790079,0.0364103,23.548,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|cc|3|1|162,634.052,0.834546,0.0300145,27.2995,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|cc|4|1|162,634.052,0.812923,0.0364416,25.9884,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|cc|5|1|162,634.052,0.814619,0.031939,24.0147,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|cc|6|1|162,634.052,0.812187,0.0265412,32.4555,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|cc|7|1|162,634.052,0.799955,0.0397876,28.607,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|cc|8|1|162,634.052,0.828087,0.0305602,31.5991,-1.13934e-05,1.69288e-06,636.506,0.81008,0.0106121,19.5297,-1.16194e-05,1.64514e-06,False,69.0|162,84
8|84|sample|10|162,634.052,0.922404,0.84829,3.3158,-1.13934e-05,1.69288e-06,636.506,0.91686,0.968534,2.42903,-1.16194e-05,1.64514e-06,True,32.0|162,84
8|84|sample|11|162,634.052,0.878677,0.267941,6.18042,-1.13934e-05,1.69288e-06,636.506,0.923259,0.449198,3.20524,-1.16194e-05,1.64514e-06,True,22.0|162,84
8|84|sample|12|162,634.052,0.717775,0.244678,5.5364,-1.13934e-05,1.69288e-06,636.506,0.728348,0.538318,3.31301,-1.16194e-05,1.64514e-06,True,22.0|162,84
8|84|sample|3|162,634.052,1.01733,0.834956,1.33633,-1.13934e-05,1.69288e-06,636.506,0.929542,0.540954,1.43358,-1.16194e-05,1.64514e-06,True,55.0|162,84
