rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,22434.6,0.603684,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|cc|2|1|162,22434.6,0.603648,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|cc|3|1|162,22434.6,0.603735,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|cc|4|1|162,22434.6,0.60366,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|cc|5|1|162,22434.6,0.603752,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|cc|6|1|162,22434.6,0.603751,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|cc|7|1|162,22434.6,0.603787,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|cc|8|1|162,22434.6,0.603749,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|sample|10|162,22434.6,10.1394,23.3213,29011.3,11.7979,True,32.0|162,84
1,8|84|sample|11|162,22434.6,0.893479,23.3213,29011.3,11.7979,True,22.0|162,84
1,8|84|sample|12|162,22434.6,0.893517,23.3213,29011.3,11.7979,True,22.0|162,84
1,8|84|sample|3|162,22434.6,6.1882,23.3213,29011.3,11.7979,True,55.0|162,84
1,8|84|sample|4|162,22434.6,6.18816,23.3213,29011.3,11.7979,True,55.0|162,84
1,8|84|sample|5|162,22434.6,6.1882,23.3213,29011.3,11.7979,True,55.0|162,84
1,8|84|sample|6|162,22434.6,6.18821,23.3213,29011.3,11.7979,True,55.0|162,84
1,8|84|sample|7|162,22434.6,10.1393,23.3213,29011.3,11.7979,True,32.0|162,84
1,8|84|sample|8|162,22434.6,10.1393,23.3213,29011.3,11.7979,True,32.0|162,84
1,8|84|sample|9|162,22434.6,10.1394,23.3213,29011.3,11.7979,True,32.0|162,84
1,8|84|vc|1|2|162,22434.6,0.603686,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|vc|2|2|162,22434.6,0.603757,23.3213,29011.3,11.7979,False,69.0|162,84
1,8|84|vc|3|2|162,22434.6,0.603656,23.3213,29011.3,11.7979,False,69.0|162,84
