rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,271.538,2.3178,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|cc|2|1|162,271.538,2.3178,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|cc|3|1|162,271.538,2.31782,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|cc|4|1|162,271.538,2.31782,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|cc|5|1|162,271.538,2.31782,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|cc|6|1|162,271.538,2.3178,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|cc|7|1|162,271.538,2.31779,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|cc|8|1|162,271.538,2.31781,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|sample|10|162,270.161,0.80452,9.59622,218866,1117.97,True,32.0|162,84
1,8|84|sample|11|162,271.824,0.707481,9.59622,218866,1117.97,True,22.0|162,84
1,8|84|sample|12|162,271.824,0.707464,9.59622,218866,1117.97,True,22.0|162,84
1,8|84|sample|3|162,277.147,0.406673,9.59622,218866,1117.97,True,55.0|162,84
1,8|84|sample|4|162,277.147,0.406661,9.59622,218866,1117.97,True,55.0|162,84
1,8|84|sample|5|162,277.147,0.406641,9.59622,218866,1117.97,True,55.0|162,84
1,8|84|sample|6|162,277.147,0.406654,9.59622,218866,1117.97,True,55.0|162,84
1,8|84|sample|7|162,270.161,0.804517,9.59622,218866,1117.97,True,32.0|162,84
1,8|84|sample|8|162,270.161,0.804518,9.59622,218866,1117.97,True,32.0|162,84
1,8|84|sample|9|162,270.161,0.804527,9.59622,218866,1117.97,True,32.0|162,84
1,8|84|vc|1|2|162,271.538,2.3178,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|vc|2|2|162,271.538,2.31779,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|vc|3|2|162,271.538,2.3178,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|vc|4|2|162,271.538,2.31781,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|vc|5|2|162,271.538,2.31781,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|vc|6|2|162,271.538,2.31781,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|vc|7|2|162,271.538,2.31781,9.59625,218866,1117.97,False,69.0|162,84
1,8|84|vc|8|2|162,271.538,2.3178,9.59625,218866,1117.97,False,69.0|162,84
1,8|719|cc|1|1|274,272.69,2.7925,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|cc|2|1|274,272.69,2.7925,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|cc|3|1|274,272.69,2.7925,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|cc|4|1|274,272.69,2.79251,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|cc|5|1|274,272.69,2.79251,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|cc|6|1|274,272.69,2.79252,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|cc|7|1|274,272.69,2.79249,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|cc|8|1|274,272.69,2.79251,9.59625,218866,1117.97,False,69.0|274,719
1,8|719|sample|10|274,272.459,1.26835,9.59622,218866,1117.97,True,32.0|274,719
1,8|719|sample|11|274,269.231,1.42387,9.59622,218866,1117.97,True,22.0|274,719
1,8|719|sample|12|274,269.231,1.42388,9.59622,218866,1117.97,True,22.0|274,719
1,8|719|sample|3|274,270.034,0.382178,9.59622,218866,1117.97,True,55.0|274,719
1,8|719|sample|4|274,270.034,0.382162,9.59622,218866,1117.97,True,55.0|274,719
1,8|719|sample|5|274,270.034,0.382187,9.59622,218866,1117.97,True,55.0|274,719
1,8|719|sample|6|274,270.034,0.382175,9.59622,218866,1117.97,True,55.0|274,719
1,8|719|sample|7|274,272.459,1.26836,9.59622,218866,1117.97,True,32.0|274,719
1,8|719|sample|8|274,272.459,1.26836,9.59622,218866,1117.97,True,32.0|274,719
1,8|719|sample|9|274,272.459,1.26834,9.59622,218866,1117.97,True,32.0|274,719
