id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0595868,0,-0.0887239,0.0627206,0,-0.00723263,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.230221,0,0.203306,-0.230206,0,-0.016055,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.136517,0,0.662494,0.127584,0,0.00377843,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.148556,0,0.619007,0.166698,0,0.0120001,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0751597,0,0.0714437,-0.085581,0,-0.0210227,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.137191,0,-0.808035,-0.123842,0,-0.017617,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0682127,0,0.343833,0.0704168,0,0.00603062,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.171265,0,0.656397,0.164562,0,0.00510587,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.136618,0,-0.159074,-0.137403,0,-0.0168536,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0479945,0,-0.105287,-0.0701495,0,-0.0125478,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0251407,0,0.0983525,4.48026e-09,0,-6.81785e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.00259859,0,0.536148,-3.62168e-08,0,-3.32863e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.00637885,0,-0.252303,-2.78223e-08,0,3.87495e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0105754,0,-0.117157,1.12177e-09,0,3.38141e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.00168136,0,0.2495,-5.59579e-10,0,-3.08158e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0106562,0,0.290447,-5.74031e-09,0,3.81079e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0138112,0,0.306599,4.10748e-09,0,-4.49854e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.00443619,0,-0.134736,-1.23173e-10,0,-2.79817e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.00962631,0,-0.730709,-2.29185e-08,0,5.42107e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.00353311,0,0.121488,1.72537e-08,0,5.30346e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.00568925,0,-0.167006,-1.03288e-08,0,3.71769e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.00869767,0,-0.0257401,3.92554e-09,0,2.5223e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.0135019,0,0.0810825,2.06491e-08,0,5.58031e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0126732,0,0.00764948,-1.35337e-08,0,3.03614e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.0140765,0,0.343492,-1.17165e-08,0,-2.42401e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.0246972,0,-0.0874579,1.27763e-08,0,-6.07422e-08,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.0332272,0,-0.878654,-0.0351513,0,-0.129945,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.0308919,0,-0.679006,0.0169795,0,0.93018,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.0172964,0,2.19356,-0.03269,0,3.28115,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-0.024413,0,0.414363,-0.081545,0,3.03433,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-0.0349953,0,-1.21088,-0.0457399,0,-0.0577709,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-0.00832601,0,-1.1093,-0.00511065,0,0.0215982,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-0.0494576,0,-0.0194306,-0.0559538,0,1.99774,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0837646,0,-0.750583,0.0873383,0,1.55517,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-0.0364483,0,1.58488,-0.0633795,0,2.9044,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.0530369,0,0.296548,0.0213354,0,2.55349,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.00150222,0,-0.311634,3.54912e-09,0,-2.49125e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.0315756,0,0.150609,8.63185e-09,0,1.59692e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,-0.0100137,0,-0.0991731,-1.57987e-08,0,-1.60272e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,-0.025249,0,0.447734,3.62587e-09,0,3.8014e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,-0.0163858,0,0.104744,1.60559e-08,0,1.14524e-08,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,-0.00222954,0,-0.176029,2.17553e-08,0,6.5099e-09,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.014857,0,0.0471137,8.06197e-09,0,-3.8495e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.0135669,0,0.201675,5.44018e-09,0,-2.37362e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,-0.0102439,0,0.0204751,1.08062e-08,0,-1.48056e-07,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.0162181,0,-0.28263,-5.50436e-09,0,-3.32197e-07,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,-0.0135313,0,-0.295511,-4.58377e-09,0,-2.15634e-07,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,-0.00306325,0,-0.0988506,-2.35112e-08,0,1.59903e-07,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.0154384,0,0.1207,2.13328e-10,0,-2.17131e-07,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,-0.00560776,0,-0.258653,1.26326e-08,0,7.23764e-08,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.0024833,0,0.139181,6.57161e-09,0,4.58399e-07,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.00822773,0,-0.244523,2.36823e-10,0,-2.33058e-07,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.00715571,0,-0.49629,0.000258534,0,-0.000195409,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,-0.00694097,0,-0.337764,-0.0110731,0,1.57244e-05,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.000259421,0,0.128781,0.00560758,0,-0.000170295,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,-0.0111587,0,-0.278911,-0.0144056,0,-0.00014787,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,-0.203469,0,0.0941363,-0.199034,0,-0.000315852,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,-0.11702,0,0.0952901,-0.105789,0,-0.00017308,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.129828,0,0.380939,0.14287,0,-0.0001724,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.190098,0,0.65012,0.195676,0,-0.000164492,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.0214424,0,-0.432465,0.0255933,0,-6.68669e-05,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,-0.0149442,0,0.309104,-0.0254748,0,-0.0001647,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,-0.00453194,0,0.131395,8.96648e-09,0,1.75359e-07,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,-0.00457768,0,0.405744,-9.08925e-09,0,3.13098e-07,69.0|276,1056
