id,importanceSampling
411|4,161.168229
411|3,160.517811
411|5,169.367585
411|6,168.920698
411|8,127.038998
411|7,160.363287
411|9,168.515951
411|10,169.426513
411|12,160.077873
411|11,160.298314
411|1,83.979891
411|2,143.763844
783|3,275.880791
783|4,234.410705
783|5,219.173084
783|6,214.867820
783|7,172.125319
783|8,171.325217
783|10,272.646132
783|9,275.096620
783|12,176.949548
783|11,177.201716
783|1,81.777440
783|2,147.215661
491|10,184.409865
491|9,184.808767
491|12,174.558883
491|11,176.033321
491|4,166.975464
491|3,166.735555
491|6,167.939055
491|5,167.554931
491|7,190.485707
491|8,189.097797
491|1,64.237887
491|2,155.901714
433|4,193.096825
433|3,186.672585
433|6,171.909982
433|5,174.629783
433|8,188.139326
433|7,188.159998
433|10,176.777502
433|9,176.745794
433|11,168.091088
433|12,171.811547
433|1,64.687993
433|2,148.321554
297|3,170.746868
297|4,171.296604
297|5,183.122885
297|6,182.766848
297|8,176.772223
297|7,177.146923
297|9,180.739282
297|10,180.537694
297|12,179.396873
297|11,189.347431
297|1,67.962785
297|2,146.284641
183|4,157.590762
183|3,157.527752
183|6,158.495955
183|5,158.486800
183|7,157.405487
183|8,157.406195
183|10,158.880016
183|9,158.568463
183|12,156.197147
183|11,156.792047
183|1,88.154743
183|2,120.905792
705|3,164.772938
705|4,165.513439
705|5,131.950775
705|6,165.799072
705|7,165.790087
705|8,165.599673
705|10,158.151703
705|9,158.076595
705|12,156.309109
705|11,157.188001
705|1,67.312154
705|2,125.783714
555|4,163.962350
555|3,164.111188
555|5,164.451904
555|6,164.335006
555|7,163.019161
555|8,163.311918
555|9,130.407724
555|10,164.495730
555|12,164.255594
555|11,165.213451
555|1,80.116017
555|2,132.276514
394|5,171.621312
394|6,169.675477
394|7,215.066898
394|8,221.163114
394|10,167.364704
394|9,165.464907
394|12,137.426033
394|11,173.296676
394|3,170.413276
394|4,170.197662
394|1,63.396138
394|2,137.524275
1099|3,154.775856
1099|4,154.868284
1099|5,155.937630
1099|6,155.918359
1099|8,157.527949
1099|7,156.502182
1099|9,154.961956
1099|10,121.486384
1099|11,156.851613
1099|12,156.677012
1099|1,67.598386
1099|2,120.363554
611|4,161.992789
611|3,163.200035
611|5,159.710715
611|6,160.589815
611|7,128.788244
611|8,164.822179
611|9,155.959583
611|10,122.881144
611|12,161.915333
611|11,163.134235
611|1,67.807566
611|2,125.057191
84|5,173.179107
84|6,174.541691
84|4,176.535253
84|3,176.211367
84|9,169.655854
84|10,169.839663
84|7,173.862910
84|8,139.972375
84|12,168.566355
84|11,170.639497
84|1,76.841930
84|2,148.857820
1042|8,168.142344
1042|7,168.054626
1042|6,171.240907
1042|5,170.579108
1042|12,166.802574
1042|11,166.855664
1042|9,170.465033
1042|10,169.688040
1042|4,169.802301
1042|3,169.079221
1042|1,82.919571
1042|2,149.156037
719|5,152.107626
