rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,1.6808e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,-9.28879e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,-4.54331e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,1.83363e-09,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,4.13813e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,-3.76473e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,2.02231e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,-1.917e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,-6.56632e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,-3.58277e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-5.32138e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,2.52278e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,4.68364e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,3.044e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-7.29778e-09,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-5.67622e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,3.47303e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-1.86811e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-2.33685e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,3.17677e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-7.73911e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,1.43829e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-4.502e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,-7.70014e-09,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-2.53371e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,4.36158e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,3.67432e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,2.02576e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,-2.60271e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,2.35272e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,2.29754e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,3.62989e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,-5.30598e-09,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,4.3441e-08,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,-1.48002e-08,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,-2.0473e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,1.99906e-08,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,1.18233e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,1.47165e-08,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,4.522e-09,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,-1.0361e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,-3.44457e-09,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,-5.5692e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,3.41757e-08,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,5.22263e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,-3.41038e-08,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,2.02173e-08,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,1.40696e-08,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,0,3.09241e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,0,-2.25438e-08,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,0,-5.61592e-09,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,0,1.83501e-08,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,0,-4.11649e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,0,2.53691e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,0,1.84106e-08,65.0|276,1056
