rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-1.73595e-08,1.44587e-09,-1.85e-08,1.59979,7.07933e-08,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,-2.37754e-08,1.70895e-08,5.38714e-08,1.11552,2.67767e-08,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,1.75109e-09,6.51179e-09,-6.84235e-08,-4.17789,-9.61871e-09,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,-1.09627e-09,-2.46157e-08,5.99791e-08,1.71946,-2.95313e-08,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,1.57599e-08,-3.57995e-08,-2.33778e-09,-1.31513,1.42504e-07,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,2.86782e-09,-4.12805e-08,5.86256e-08,-0.892393,-7.49447e-08,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,2.34575e-08,1.70131e-08,-8.41383e-08,-3.198,-3.1551e-08,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,-4.61211e-09,1.9026e-08,-6.22333e-08,3.73659,-2.25498e-08,0,0,False,69.0|162,84
1,8|84|sample|10|162,1.97509e-08,-4.98346e-08,5.16076e-08,-1.30206,1.21183e-07,0,0,True,32.0|162,84
1,8|84|sample|11|162,-4.37816e-08,-1.42536e-08,3.41488e-08,-2.00666,8.71107e-08,0,0,True,22.0|162,84
1,8|84|sample|12|162,-6.2083e-08,-3.49953e-08,-5.40541e-08,-1.52474,-1.13427e-08,0,0,True,22.0|162,84
1,8|84|sample|3|162,-3.61494e-08,3.07083e-08,9.76248e-08,-3.89645,-2.17489e-09,0,0,True,55.0|162,84
1,8|84|sample|4|162,1.28893e-08,-1.97921e-08,3.42975e-08,-3.4866,-1.49857e-07,0,0,True,55.0|162,84
1,8|84|sample|5|162,-9.35457e-08,4.08016e-08,2.073e-08,-3.57445,3.76119e-08,0,0,True,55.0|162,84
1,8|84|sample|6|162,-3.37987e-08,-1.09558e-08,-1.4984e-07,-3.92083,2.61201e-09,0,0,True,55.0|162,84
1,8|84|sample|7|162,-4.67412e-08,-2.58785e-08,1.00049e-07,-1.56735,-1.81223e-08,0,0,True,32.0|162,84
1,8|84|sample|8|162,-1.40641e-08,-4.63447e-09,6.81348e-08,-1.37222,6.09761e-08,0,0,True,32.0|162,84
1,8|84|sample|9|162,4.24218e-10,-5.84542e-08,2.96767e-08,-1.30349,-6.6837e-08,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,3.45958e-08,1.08631e-08,-7.36498e-08,0.813671,2.55135e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,-1.70373e-08,2.15498e-09,4.84633e-08,0.826926,-1.99515e-07,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,5.26016e-08,-3.17275e-08,8.30157e-08,-5.08018,-1.41977e-07,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,1.21363e-08,3.18707e-08,-1.89036e-08,-0.777546,8.54688e-08,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,-6.14329e-08,5.5735e-09,-1.97389e-08,-2.08664,6.79827e-08,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,-1.74298e-08,1.42961e-08,2.31286e-08,-1.69273,7.09495e-08,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,-5.58631e-09,-2.56787e-08,7.94922e-08,-0.715943,-1.04171e-07,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,1.60197e-08,-4.95471e-08,-1.1649e-07,-0.566973,4.94715e-08,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,1.06263e-08,1.89059e-08,2.26456e-08,-0.63884,8.5672e-08,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,-2.21356e-08,-7.46236e-08,-7.46078e-09,0.544017,3.59287e-08,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,-1.59267e-08,-1.9241e-09,-8.89535e-09,1.59443,3.51052e-08,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,-5.52704e-08,6.88441e-09,5.46633e-08,2.92026,-1.24931e-08,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,4.61627e-08,2.99213e-08,7.62168e-09,-0.316915,-4.19722e-08,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,-1.20005e-07,-2.86638e-08,-6.2115e-09,-0.522573,1.14305e-07,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,5.36582e-08,1.44992e-08,-1.73676e-08,-2.18546,-6.76623e-08,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,2.06326e-08,1.63055e-08,-1.83469e-08,0.64517,8.49608e-08,0,0,False,69.0|274,719
1,8|719|sample|10|274,-6.88204e-08,1.66704e-08,-4.15859e-08,-1.13714,-9.44177e-08,0,0,True,32.0|274,719
1,8|719|sample|11|274,-5.37258e-08,5.88217e-09,-8.27978e-09,-0.0350559,5.32238e-08,0,0,True,22.0|274,719
1,8|719|sample|12|274,-7.18821e-08,-2.69941e-10,3.99406e-08,0.0937404,5.06159e-08,0,0,True,22.0|274,719
1,8|719|sample|3|274,-2.45835e-09,8.60269e-09,-1.10041e-09,-2.73286,-7.07927e-09,0,0,True,55.0|274,719
1,8|719|sample|4|274,6.79827e-09,1.32904e-08,1.11425e-07,-3.01181,4.92082e-08,0,0,True,55.0|274,719
1,8|719|sample|5|274,6.6753e-09,-1.28252e-08,-3.14934e-08,-2.90368,-4.23236e-08,0,0,True,55.0|274,719
1,8|719|sample|6|274,4.85224e-08,-2.85717e-08,-3.62728e-08,-2.77956,8.57632e-08,0,0,True,55.0|274,719
1,8|719|sample|7|274,5.79894e-08,3.06958e-08,-8.62206e-08,-1.10832,-1.68348e-07,0,0,True,32.0|274,719
1,8|719|sample|8|274,5.02302e-08,3.42997e-08,5.29292e-08,-1.00274,9.86475e-08,0,0,True,32.0|274,719
1,8|719|sample|9|274,-1.81926e-08,4.09392e-08,1.23848e-08,-1.13917,-3.08579e-08,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,-3.65054e-08,-2.78402e-08,1.98436e-08,-0.536158,-1.59973e-08,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,6.05646e-08,-2.31701e-08,6.27957e-08,0.974696,3.01142e-08,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,-8.20442e-09,-9.9973e-09,8.83601e-08,2.99584,-7.35719e-09,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,1.59404e-08,-1.26866e-08,-1.94671e-08,-2.28781,2.48402e-08,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,7.69658e-08,-1.98527e-08,-1.0915e-08,-2.78247,4.69044e-09,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,-5.86113e-09,-1.11162e-08,-6.0581e-08,-1.27204,1.34996e-07,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,4.15356e-08,4.36149e-08,-2.84802e-08,-3.51537,1.35628e-07,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,-7.23795e-08,1.13743e-08,-2.95257e-08,0.233003,5.80688e-08,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,-2.4754e-08,-1.37912e-08,5.20553e-08,-1.64268,1.57522e-07,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,-4.5428e-09,6.17226e-09,-9.08982e-09,-0.0238304,-8.47532e-08,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,-5.23978e-08,2.9565e-08,-2.17891e-08,-0.304404,9.70386e-08,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,3.46498e-09,-4.84486e-09,-1.63441e-08,1.35865,-5.51503e-08,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,-1.80016e-08,2.62382e-08,-1.66825e-07,2.37321,1.25115e-07,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,2.83302e-08,1.12778e-08,8.29791e-08,-0.116856,-2.2042e-08,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,-4.84614e-09,3.09548e-08,-8.49167e-09,1.13663,-1.48026e-10,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,-4.47961e-08,2.89821e-08,-2.21335e-08,3.95732,-1.80709e-08,0,0,False,69.0|322,488
1,8|488|sample|10|322,-6.03333e-08,-1.4766e-08,2.2929e-08,1.41083,-3.8822e-08,0,0,True,32.0|322,488
1,8|488|sample|11|322,-1.21997e-08,2.09852e-08,4.6929e-08,-0.135413,2.31433e-07,0,0,True,22.0|322,488
1,8|488|sample|12|322,4.31836e-08,3.66622e-08,-3.9696e-08,0.0894692,-1.35887e-07,0,0,True,22.0|322,488
1,8|488|sample|3|322,2.66467e-08,-8.0774e-09,9.74438e-08,-2.27243,9.45855e-09,0,0,True,55.0|322,488
1,8|488|sample|4|322,6.57715e-08,2.91635e-08,-4.91779e-08,-2.34541,-2.38414e-08,0,0,True,55.0|322,488
1,8|488|sample|5|322,-4.04813e-08,4.85374e-08,-5.21661e-08,-4.05661,-6.43753e-08,0,0,True,55.0|322,488
1,8|488|sample|6|322,-2.78801e-08,-1.55284e-08,-5.54197e-08,-4.0461,2.24808e-07,0,0,True,55.0|322,488
1,8|488|sample|7|322,-1.67141e-08,-2.81539e-08,1.95711e-08,1.07493,2.98351e-08,0,0,True,32.0|322,488
1,8|488|sample|8|322,2.39331e-08,3.59168e-09,-2.84532e-08,1.25679,-8.3065e-08,0,0,True,32.0|322,488
1,8|488|sample|9|322,-6.83842e-08,1.19169e-08,1.47949e-07,1.30907,-5.21094e-08,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,8.04002e-09,3.58476e-08,-8.47953e-09,1.5368,1.14328e-07,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,6.2916e-09,-1.776e-08,-7.13556e-08,-0.278928,1.19267e-07,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,3.19128e-10,3.0714e-08,-5.43772e-08,0.895868,-3.22894e-08,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,-2.29342e-08,1.7703e-10,-3.67789e-08,-1.00251,7.34529e-08,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,-3.98113e-08,5.11253e-08,-8.86385e-08,-1.42486,-5.0531e-08,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,-3.26579e-08,7.78814e-09,2.70672e-08,-0.36252,-1.54709e-10,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,3.86486e-08,9.75414e-09,2.71022e-08,-0.14307,2.7232e-08,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,3.09229e-09,1.11856e-08,-6.20051e-08,0.477349,5.94503e-08,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,-7.8849e-09,-8.49579e-09,-2.71649e-09,-2.76557,4.08766e-08,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,9.56044e-09,2.64452e-09,6.70048e-09,0.738072,1.3818e-07,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,-6.00061e-08,2.43467e-08,5.17149e-08,-0.431997,-1.84133e-07,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,3.63628e-08,-2.19162e-08,-2.0581e-08,-1.81311,-3.84261e-08,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,4.69943e-08,-1.84629e-08,-2.2992e-08,-2.10833,-4.23659e-08,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,4.54119e-08,-2.70682e-08,5.14842e-08,-0.117315,-8.58012e-08,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,-5.03317e-09,-1.68401e-08,2.72222e-08,0.549918,-1.92291e-07,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,4.22433e-08,-7.01297e-09,6.35486e-08,1.92015,-2.04178e-08,0,0,False,69.0|69,847
1,8|847|sample|10|69,-5.88194e-09,-1.88957e-08,4.24914e-08,1.03889,-1.11872e-07,0,0,True,32.0|69,847
1,8|847|sample|11|69,4.85575e-08,-1.79967e-08,-1.26219e-08,-0.910335,-9.15963e-09,0,0,True,22.0|69,847
1,8|847|sample|12|69,-5.93177e-08,-1.37772e-08,1.8921e-08,-0.866689,5.77056e-08,0,0,True,22.0|69,847
1,8|847|sample|3|69,3.07704e-08,6.22732e-09,-1.44423e-07,-2.67418,2.96264e-08,0,0,True,55.0|69,847
1,8|847|sample|4|69,-3.14897e-08,-1.09986e-08,-5.13455e-08,-2.17444,8.72298e-08,0,0,True,55.0|69,847
1,8|847|sample|5|69,-2.80482e-08,2.67556e-08,1.38524e-07,-2.43499,4.22045e-08,0,0,True,55.0|69,847
1,8|847|sample|6|69,-2.23534e-08,-1.68328e-10,-1.298e-07,-2.3118,2.18464e-08,0,0,True,55.0|69,847
1,8|847|sample|7|69,1.24602e-08,4.58068e-08,5.51368e-08,0.684193,-3.53951e-08,0,0,True,32.0|69,847
1,8|847|sample|8|69,-2.01566e-08,6.84743e-09,-1.37367e-07,0.756271,-3.60645e-08,0,0,True,32.0|69,847
1,8|847|sample|9|69,5.27325e-08,2.38464e-08,-5.95342e-09,0.944679,-9.03792e-08,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,4.66188e-08,-1.63791e-08,-3.06064e-09,1.96145,1.78658e-08,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,-9.82723e-09,2.4551e-09,-1.45291e-08,0.685585,6.47392e-08,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,6.79454e-08,-4.87291e-08,-4.57343e-08,3.24586,-3.88678e-08,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,5.06907e-08,2.63121e-08,9.57388e-08,3.15796,1.63058e-08,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,2.62144e-08,7.86096e-09,-6.9313e-08,3.33633,-1.62698e-08,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,2.84733e-08,-2.71912e-10,-2.65657e-08,-0.0526707,-1.16975e-07,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,-7.15377e-08,1.70309e-08,-8.60909e-08,-0.440392,3.50627e-08,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,9.17543e-09,-1.15337e-09,3.40117e-08,1.33551,1.62515e-07,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,6.95896e-09,2.11377e-08,-9.98018e-09,2.27566,-2.0333e-08,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,-2.0648e-08,-8.90558e-09,-5.3494e-09,1.61588,-3.19233e-08,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,-5.0329e-08,3.04877e-08,4.80223e-08,1.36215,-8.71197e-09,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,6.97072e-08,2.91782e-08,-3.7911e-08,2.74339,2.91665e-08,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,7.75349e-08,-1.43224e-08,5.99174e-08,-1.06266,-3.31123e-08,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,6.72856e-08,5.3419e-08,-2.03568e-08,1.28571,1.36212e-07,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,-3.04092e-09,-1.08156e-08,-5.2414e-08,-0.57096,-6.59603e-09,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,2.96426e-08,7.81559e-09,1.55407e-07,0.0531653,8.65409e-08,0,0,False,69.0|276,474
1,8|474|sample|10|276,-8.59196e-08,-1.75598e-08,8.94805e-08,1.98872,1.15722e-07,0,0,True,32.0|276,474
1,8|474|sample|11|276,-2.87072e-08,-1.49083e-08,1.00288e-08,1.32269,-6.14718e-08,0,0,True,22.0|276,474
1,8|474|sample|12|276,1.58307e-08,1.5675e-08,-8.33983e-08,1.33773,4.12576e-08,0,0,True,22.0|276,474
1,8|474|sample|3|276,6.70325e-08,1.93145e-08,-1.54785e-07,-0.95536,-1.71726e-08,0,0,True,55.0|276,474
1,8|474|sample|4|276,8.09335e-09,-3.02659e-09,5.67251e-09,-0.817332,3.5492e-08,0,0,True,55.0|276,474
1,8|474|sample|5|276,6.92423e-08,-1.22142e-08,1.87509e-08,-0.803421,3.3725e-08,0,0,True,55.0|276,474
1,8|474|sample|6|276,1.52495e-08,4.58133e-08,-3.10986e-08,-0.820555,8.9472e-08,0,0,True,55.0|276,474
1,8|474|sample|7|276,5.52785e-08,1.94455e-08,1.52552e-08,1.96717,-6.37857e-08,0,0,True,32.0|276,474
1,8|474|sample|8|276,-2.34515e-08,-3.84028e-08,-1.72948e-08,1.86271,-1.07274e-07,0,0,True,32.0|276,474
1,8|474|sample|9|276,-5.7602e-09,-6.13327e-09,-5.35013e-09,2.08546,3.60695e-08,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,5.22048e-08,2.32031e-08,4.94477e-08,3.07205,-2.15621e-08,0,0,False,69.0|276,474
