id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
8|1159|8|1159|vc|5|2|292|2|292|69.0,-3.44785e-09,-1.2383e-09,1.21914e-08,0.33448,0,0,3.41061e-13,-1.02141e-14,1.55429e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,2.10114e-08,-2.17777e-09,-3.0561e-09,-0.0172043,0,0,-3.41061e-12,-4.53748e-12,-0.0172415,0,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,4.24936e-09,-4.60044e-10,3.46576e-09,0.176366,0,0,2.38742e-12,-1.77636e-15,-3.26772e-08,0,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,5.23257e-10,2.17043e-09,-1.64773e-09,0.0870042,0,5.82077e-11,1.08002e-11,-1.34626e-11,0.0876671,0,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,-6.70238e-09,-1.13406e-08,-1.57102e-08,-2.69068,0,1.45519e-11,0,2.13163e-14,-2.79852,0,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,-1.66883e-08,4.94565e-09,4.07236e-09,-2.57433,0,0,1.13687e-13,-2.1938e-13,-2.79208,0,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,-1.73657e-08,5.25708e-09,6.92087e-09,-2.8185,0,0,0,1.28786e-14,-2.91202,0,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,-3.57392e-09,1.21949e-09,-1.01367e-09,-2.77377,0,0,0,1.76303e-13,-2.84256,0,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,-8.20776e-09,-3.69739e-09,-1.18111e-09,-3.40052,0,0,0,2.13163e-14,-3.5648,0,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,-2.39437e-08,9.94873e-09,-9.37644e-09,-3.05838,0,7.27596e-12,2.04636e-12,-4.34319e-13,-3.16076,0,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,-1.69269e-08,5.88238e-09,9.76427e-09,-3.01806,0,0,0,-5.63993e-14,-3.12507,0,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,-1.35346e-09,-1.47636e-09,-8.67014e-09,-2.70095,0,0,-1.13687e-13,-1.77636e-15,-2.83586,0,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,-4.34551e-09,-5.73694e-09,-6.17456e-09,-2.74728,0,0,-4.54747e-13,2.48779e-12,-2.91199,0,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,-3.86299e-09,-1.26791e-08,-1.15776e-08,-3.39793,0,0,0,-4.08562e-14,-3.44541,0,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,4.32838e-09,7.78795e-10,-2.25477e-09,-0.331522,0,0,0,8.88178e-16,2.07649e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,-4.49396e-09,-5.8618e-09,6.69462e-09,-0.0116497,0,0,9.09495e-13,-7.02771e-13,-0.0121685,0,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,-1.17195e-08,-1.79282e-10,5.54011e-09,0.336557,0,0,0,1.4877e-14,1.12022e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,-1.97291e-08,-1.88023e-09,1.0828e-09,0.124584,0,0,0,3.55271e-15,-3.6357e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,2.71018e-08,1.02117e-09,4.61135e-09,-0.277109,0,0,0,1.11022e-15,5.31619e-08,0,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,1.55812e-08,4.27233e-10,-1.05562e-09,-0.547032,0,0,0,-1.55431e-15,-3.63813e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,6.24848e-10,6.19337e-10,-4.53218e-09,0.408551,0,0,0,-1.59872e-14,-1.46304e-06,0,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,8.87592e-09,6.7469e-10,-3.9437e-10,-0.325617,0,0,0,8.88178e-16,3.68397e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,6.45309e-09,4.07131e-09,-8.31992e-10,0.217453,0,0,0,-1.08802e-14,-9.64156e-08,0,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,7.70483e-09,-1.00823e-09,3.59075e-09,0.235137,0,0,0,-1.88738e-14,-2.59044e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,8.08964e-09,4.87214e-09,5.42754e-09,0.16016,0,0,0,7.99361e-15,1.62465e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,2.35702e-08,5.68035e-10,-3.14064e-09,-0.194721,0,0,0,1.11022e-15,-3.78615e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,1.60235e-08,2.30029e-09,4.3097e-09,-0.0259961,0,0,-2.50111e-12,1.84075e-12,-0.026189,0,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,5.88557e-09,-2.05295e-09,-4.83441e-09,-0.0188769,0,7.27596e-12,1.36424e-12,-2.82641e-12,-0.0194282,0,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,2.35374e-09,2.78538e-09,1.09696e-09,0.04802,0,0,0,8.88178e-16,2.11703e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,1.25932e-08,-5.61264e-09,2.4875e-09,0.209609,0,0,1.13687e-13,-4.15223e-14,1.75128e-05,0,False,69.0|103,1197
