id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.493287,1.40714,-85.6623,0.0327879,0.493965,1.41476,-84.4561,0.0326645,70.0|274,411
411|3,0.283571,1.40714,-85.6623,0.0327879,0.282247,1.41476,-84.4561,0.0326645,70.0|274,411
411|5,0.563547,1.40714,-85.6623,0.0327879,0.5605,1.41476,-84.4561,0.0326645,70.0|274,411
411|6,0.598216,1.40714,-85.6623,0.0327879,0.592631,1.41476,-84.4561,0.0326645,70.0|274,411
411|8,0.384976,1.40714,-85.6623,0.0327879,0.38049,1.41476,-84.4561,0.0326645,70.0|274,411
411|7,0.355956,1.40714,-85.6623,0.0327879,0.355821,1.41476,-84.4561,0.0326645,70.0|274,411
411|9,0.492673,1.40714,-85.6623,0.0327879,0.508068,1.41476,-84.4561,0.0326645,70.0|274,411
411|10,0.605098,1.40714,-85.6623,0.0327879,0.596859,1.41476,-84.4561,0.0326645,70.0|274,411
411|12,0.34479,1.40714,-85.6623,0.0327879,0.344257,1.41476,-84.4561,0.0326645,70.0|274,411
411|11,0.39494,1.40714,-85.6623,0.0327879,0.391972,1.41476,-84.4561,0.0326645,70.0|274,411
411|1,0.207948,1.79229,-85.6623,0.0327879,0.113458,1.79201,-84.4561,0.0326645,69.0|274,411
411|2,0.191188,1.79229,-85.6623,0.0327879,0.113458,1.79201,-84.4561,0.0326645,69.0|274,411
152|8,0.189145,1.14743,-80.942,0.0327808,0.187606,1.14133,-79.9461,0.0326567,65.0|322,152
152|7,0.209971,1.14743,-80.942,0.0327808,0.209147,1.14133,-79.9461,0.0326567,65.0|322,152
152|6,0.209271,1.14743,-80.942,0.0327808,0.203919,1.14133,-79.9461,0.0326567,65.0|322,152
152|5,0.187517,1.14743,-80.942,0.0327808,0.182379,1.14133,-79.9461,0.0326567,65.0|322,152
152|12,0.0577972,1.09925,-80.942,0.0327808,0.0568482,1.10491,-79.9461,0.0326567,28.0|322,152
152|11,0.0677284,1.09925,-80.942,0.0327808,0.0666607,1.10491,-79.9461,0.0326567,28.0|322,152
