id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,6.36416e-09,0.0158611,-1.77323,0,0,0,0,-2.84217e-14,-0.00118268,-1.20807,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,1.02563e-08,-0.0469357,-1.57474,0,0,0,0,-2.30926e-14,-0.0559811,-1.22744,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,3.19683e-09,0.2174,-2.55764,0,0,0,0,0,0.294169,-2.34653,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,-2.65399e-09,0.149827,-2.03418,0,0,0,0,4.26326e-14,0.259392,-2.2006,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-9.77079e-09,0.0205866,-2.71162,0,0,0,0,2.30926e-14,0.0104736,-1.62732,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-1.56232e-08,-0.00299868,-2.31271,0,0,0,0,-2.4869e-14,0.00899123,-1.72265,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,1.0039e-08,0.138948,-1.60765,0,0,0,0,1.42109e-14,0.169725,-1.74214,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,1.25268e-08,0.0589391,-0.702286,0,0,0,0,-1.42109e-14,0.0748337,-1.12619,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,5.27291e-09,0.0150844,-0.858454,0,0,0,0,1.77636e-15,-0.0404611,-0.101218,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,-2.03005e-08,-0.012211,-0.894949,0,0,0,0,3.90799e-14,-0.0564473,-0.610989,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,5.4984e-09,0.0926047,0.0583954,0,0,0,0,-3.55271e-15,-2.9702e-08,-3.68099e-08,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,6.49859e-09,0.0191462,0.385659,0,0,0,0,0,6.79859e-08,2.44934e-09,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,1.51717e-08,0.118137,-0.168702,0,0,0,0,0,5.36708e-08,-1.97492e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-2.15466e-10,0.0321406,0.205108,0,0,0,0,3.55271e-15,-3.05338e-08,-3.77667e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-3.71422e-09,0.0262673,-0.189472,0,0,0,0,-3.55271e-15,8.133e-09,-1.702e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-1.83609e-09,-0.00750162,0.245966,0,0,0,0,-3.55271e-15,-4.78119e-09,5.4851e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-9.42147e-09,0.0413851,0.50127,0,0,0,0,-7.10543e-15,2.18381e-08,3.92443e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-1.02116e-08,0.0208723,0.0757863,0,0,0,0,-7.10543e-15,2.68436e-08,8.83846e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-1.53413e-09,-0.0206771,-0.457079,0,0,0,0,-7.10543e-15,4.95128e-08,9.17496e-08,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-3.98339e-09,0.0169204,-0.681408,0,0,0,0,-5.32907e-15,3.55715e-08,4.34644e-08,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-8.9846e-09,0.00598456,0.465553,0,0,0,0,-7.10543e-15,-6.40009e-10,-3.62717e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,4.35765e-09,-0.0243182,0.135156,0,0,0,0,-3.55271e-15,1.66731e-08,2.65554e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-9.76704e-10,0.0741097,-0.252329,0,0,0,0,-7.10543e-15,3.72273e-08,4.60693e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,3.63991e-09,0.0379025,0.231594,0,0,0,0,-3.55271e-15,6.49123e-08,4.13299e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,1.22271e-09,-0.0105997,-0.191436,0,0,0,0,7.10543e-15,7.20337e-08,-2.95575e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,3.15976e-09,0.0199277,0.454178,0,0,0,0,-1.77636e-15,4.34548e-08,-4.782e-08,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,1.25826e-08,0.158619,2.18928,0,0,0,0,-1.77636e-14,0.0940752,1.92591,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,-1.16901e-09,0.255962,1.39987,0,0,0,0,1.77636e-14,0.223008,1.00383,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,-1.02865e-09,0.206306,-0.598482,0,0,0,0,7.10543e-15,0.3152,-0.51689,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,1.7097e-08,0.215904,-0.616589,0,0,0,0,3.01981e-14,0.329588,-0.760366,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,1.03037e-08,-0.0724387,-3.72448,0,0,0,0,-3.73035e-14,0.045188,-3.81359,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,0,-1.19623e-08,-0.0518769,-4.1775,0,0,0,0,3.55271e-15,0.0345226,-3.57488,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,0,7.88774e-09,0.109257,2.78837,0,0,0,0,-1.06581e-14,0.0872746,1.87031,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,0,-1.54652e-09,0.123389,1.22967,0,0,0,0,2.13163e-14,0.214959,1.15441,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,0,-1.03223e-08,0.0145734,-1.8001,0,0,0,0,1.06581e-14,-0.0298855,-2.37901,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,0,-8.33482e-09,-0.0626281,-3.05586,0,0,0,0,-3.19744e-14,-0.0506073,-3.1762,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,0,-1.65582e-08,0.0268548,-0.3269,0,0,0,0,3.55271e-15,2.63589e-08,1.16765e-07,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,0,1.46604e-08,0.0535421,0.0716696,0,0,0,0,8.88178e-15,-6.39341e-08,-7.78351e-08,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,0,-5.65596e-09,0.0447714,-0.14886,0,0,0,0,0,3.42172e-09,-2.31097e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,0,-2.61896e-09,-0.00953377,-0.222401,0,0,0,0,0,-3.55233e-08,-5.24438e-07,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,0,-1.45378e-08,-0.0462756,0.30515,0,0,0,0,1.77636e-15,-5.42578e-08,4.70364e-07,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,0,1.33406e-08,-0.059829,0.0882513,0,0,0,0,-5.32907e-15,-2.22853e-09,2.33298e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,0,-2.98516e-10,0.0170952,-0.0106671,0,0,0,0,7.10543e-15,-7.02789e-08,2.94353e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,0,-2.29838e-09,-0.0394647,1.06434,0,0,0,0,3.55271e-15,4.56048e-08,-5.24984e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,0,-5.4185e-09,-0.0425987,-0.736811,0,0,0,0,0,1.45912e-08,2.26419e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,0,7.01017e-09,-0.00885073,-0.141492,0,0,0,0,-3.55271e-15,-3.12285e-08,4.00221e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,0,-4.55692e-09,-0.0407881,-0.266768,0,0,0,0,3.55271e-15,-3.21111e-08,5.92128e-07,0,0,False,69.0|71,783
