rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.05961e-07,-2.93596e-09,3.16044e-08,-0.691944,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,3.01297e-08,-4.58908e-09,-1.1435e-09,-1.10309,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.04585e-07,-1.78281e-08,2.6679e-08,-0.748112,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-1.58725e-07,-1.41068e-08,8.53123e-09,0.0441391,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.70665e-07,-4.51276e-08,-1.38735e-08,-0.798051,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-3.56958e-08,-2.20333e-08,2.73988e-08,-0.983474,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,7.28833e-08,-8.62326e-09,6.73401e-08,-0.635106,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-1.20242e-07,-4.47045e-08,2.91745e-08,-0.0125284,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,9.9637e-08,1.96906e-10,1.72987e-08,-0.942048,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,4.38522e-08,1.00301e-08,-5.15397e-08,-0.777149,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.20388e-07,7.18069e-09,2.72603e-09,0.603594,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-9.09495e-10,-2.04475e-08,-5.05591e-08,-2.07041,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-2.79251e-08,-6.97923e-10,-1.56192e-08,-3.4897,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.45418e-08,3.03933e-08,5.69239e-10,2.50512,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.11468e-07,-2.00465e-08,-2.69124e-08,5.9211,0,False,69.0|274,411
