rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,3.07311e-08,-1.62694e-08,1.68427e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,6.04231e-08,1.6961e-08,-4.69182e-08,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,-2.44341e-08,4.0427e-09,-5.17681e-09,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,3.11097e-08,8.82147e-09,1.66914e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0,-1.52073e-08,3.27333e-09,2.91265e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0,2.00582e-08,3.6268e-09,3.08202e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0,-6.29583e-08,-5.57364e-09,3.28806e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0,2.72323e-08,-1.96878e-08,-7.32586e-09,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0,5.12697e-08,1.49522e-08,-1.89723e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0,-5.33846e-08,-1.26247e-08,-4.19287e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0,-1.37024e-07,8.88125e-09,-2.03491e-08,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0,1.04716e-08,1.30593e-08,-3.84011e-09,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,0,8.19925e-08,-8.4316e-09,-5.11327e-09,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,0,2.98871e-09,9.37849e-09,-1.4122e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,0,2.32258e-08,-4.95911e-09,-3.01703e-09,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,0,4.7698e-08,-2.00615e-08,-1.74813e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,0,7.20999e-08,1.59675e-08,5.58495e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,0,3.10798e-08,1.84155e-08,4.79763e-09,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,0,1.45423e-08,1.60081e-08,-3.37518e-08,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,0,-1.25842e-08,-1.89739e-08,5.28462e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,0,-1.42078e-08,7.38715e-09,3.05653e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,0,-1.31948e-08,5.1439e-08,8.72842e-10,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,0,4.16026e-09,1.72578e-09,-2.87959e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,0,-4.51607e-08,3.43206e-08,2.29643e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,0,-7.26608e-08,3.64609e-08,2.53521e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,0,4.06235e-08,-1.48645e-08,-7.89974e-09,0,0,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,0,-6.72378e-08,3.92075e-08,2.90121e-08,0,0,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,0,3.60654e-08,2.93664e-08,7.16519e-09,0,0,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,0,1.92445e-08,-1.64845e-08,5.15565e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,0,1.706e-08,-1.66864e-08,2.72079e-09,0,0,True,6.0|99,491
1,14|491|14|491|sample|12|99|12|99|6.0,0,5.45983e-08,1.33981e-08,-6.80805e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|11|99|11|99|6.0,0,-9.45067e-09,-4.09603e-08,1.12431e-08,0,0,True,6.0|99,491
1,14|491|14|491|sample|4|99|4|99|44.0,0,-1.52048e-08,5.40864e-08,-6.2444e-09,0,0,True,44.0|99,491
1,14|491|14|491|sample|3|99|3|99|44.0,0,-8.78015e-09,6.62409e-09,-4.28813e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|6|99|6|99|44.0,0,6.03732e-08,-9.14156e-09,-1.17765e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|5|99|5|99|44.0,0,1.04526e-08,1.3175e-09,4.76597e-08,0,0,True,44.0|99,491
1,14|491|14|491|sample|7|99|7|99|63.0,0,-3.63483e-08,-1.93043e-08,5.94983e-09,0,0,True,63.0|99,491
1,14|491|14|491|sample|8|99|8|99|63.0,0,6.60523e-08,-2.02775e-08,2.73877e-08,0,0,True,63.0|99,491
1,14|491|14|491|cc|1|1|99|1|99|69.0,0,-2.2506e-08,-8.9628e-10,1.63475e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|2|1|99|1|99|69.0,0,2.5677e-08,3.9543e-08,-9.75892e-09,0,0,False,69.0|99,491
1,14|491|14|491|cc|3|1|99|1|99|69.0,0,-4.77941e-08,1.91404e-08,-3.19387e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|4|1|99|1|99|69.0,0,6.94365e-09,-2.10086e-08,-7.07757e-09,0,0,False,69.0|99,491
1,14|491|14|491|cc|5|1|99|1|99|69.0,0,-3.25628e-08,-4.46529e-09,1.67506e-09,0,0,False,69.0|99,491
1,14|491|14|491|cc|6|1|99|1|99|69.0,0,-4.78254e-08,8.11164e-09,3.52197e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|7|1|99|1|99|69.0,0,-2.73543e-08,1.77858e-09,4.78921e-08,0,0,False,69.0|99,491
1,14|491|14|491|cc|8|1|99|1|99|69.0,0,3.31784e-08,1.33389e-08,3.68391e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|1|2|99|2|99|69.0,0,-1.50949e-08,2.66509e-10,1.48726e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|2|2|99|2|99|69.0,0,-1.39378e-08,5.78239e-08,-2.78001e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|3|2|99|2|99|69.0,0,-1.02799e-08,1.97502e-08,1.22659e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|4|2|99|2|99|69.0,0,8.76946e-09,2.43082e-08,-1.24443e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|5|2|99|2|99|69.0,0,9.96579e-09,-2.74909e-08,-1.8514e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|6|2|99|2|99|69.0,0,-1.49032e-08,3.48391e-08,-7.80426e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|7|2|99|2|99|69.0,0,-4.97106e-08,7.14699e-09,8.21418e-08,0,0,False,69.0|99,491
1,14|491|14|491|vc|8|2|99|2|99|69.0,0,4.248e-08,-4.95264e-09,-2.02127e-08,0,0,False,69.0|99,491
1,14|433|14|433|sample|4|99|4|99|6.0,0,3.8159e-08,7.34899e-09,-2.89733e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|3|99|3|99|6.0,0,-3.66231e-08,4.86153e-09,2.48592e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|6|99|6|99|6.0,0,-8.96948e-08,4.5655e-09,1.9049e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|5|99|5|99|6.0,0,1.46572e-08,-1.81344e-09,-1.63712e-09,0,0,True,6.0|99,433
1,14|433|14|433|sample|8|99|8|99|6.0,0,-1.36679e-08,-5.69538e-09,3.26218e-09,0,0,True,6.0|99,433
1,14|433|14|433|sample|7|99|7|99|6.0,0,-7.23421e-08,3.62799e-08,-1.87771e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|10|99|10|99|6.0,0,-1.50675e-08,-1.61843e-08,2.23432e-09,0,0,True,6.0|99,433
1,14|433|14|433|sample|9|99|9|99|6.0,0,6.45344e-08,2.74756e-08,-1.34295e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|11|99|11|99|6.0,0,-3.66962e-08,7.55561e-09,-1.64064e-08,0,0,True,6.0|99,433
1,14|433|14|433|sample|12|99|12|99|6.0,0,-3.35227e-08,-7.26312e-09,4.04674e-08,0,0,True,6.0|99,433
1,14|433|14|433|cc|1|1|99|1|99|69.0,0,1.14503e-07,2.14647e-08,4.87058e-09,0,0,False,69.0|99,433
1,14|433|14|433|cc|2|1|99|1|99|69.0,0,-3.74475e-08,-4.2438e-09,6.51442e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|3|1|99|1|99|69.0,0,-2.87716e-08,1.29e-08,-4.0785e-09,0,0,False,69.0|99,433
1,14|433|14|433|cc|4|1|99|1|99|69.0,0,1.17709e-08,-1.92089e-08,-1.50926e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|5|1|99|1|99|69.0,0,4.17973e-08,4.52763e-08,-5.87055e-09,0,0,False,69.0|99,433
1,14|433|14|433|cc|6|1|99|1|99|69.0,0,-1.78984e-08,-9.30775e-09,-2.61979e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|7|1|99|1|99|69.0,0,-5.02388e-08,-1.84511e-08,-2.60198e-08,0,0,False,69.0|99,433
1,14|433|14|433|cc|8|1|99|1|99|69.0,0,4.6557e-09,-7.95353e-09,3.8772e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|1|2|99|2|99|69.0,0,-2.38742e-09,1.51061e-08,-3.46346e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|2|2|99|2|99|69.0,0,3.06133e-08,-2.80388e-08,-2.66785e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|3|2|99|2|99|69.0,0,-3.82015e-08,4.31609e-08,-2.17462e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|4|2|99|2|99|69.0,0,-2.08036e-09,1.44849e-08,2.42639e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|5|2|99|2|99|69.0,0,4.00972e-08,1.50056e-08,3.14446e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|6|2|99|2|99|69.0,0,-1.15077e-07,-2.11458e-10,7.71739e-09,0,0,False,69.0|99,433
1,14|433|14|433|vc|7|2|99|2|99|69.0,0,1.03095e-07,1.92385e-08,4.24019e-08,0,0,False,69.0|99,433
1,14|433|14|433|vc|8|2|99|2|99|69.0,0,-4.79963e-08,1.23808e-08,-3.0261e-08,0,0,False,69.0|99,433
1,14|297|14|297|sample|3|71|3|71|6.0,0,-1.77643e-08,1.30393e-09,2.4763e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|4|71|4|71|6.0,0,1.29442e-08,4.47654e-08,-8.17718e-09,0,0,True,6.0|71,297
1,14|297|14|297|sample|5|71|5|71|6.0,0,3.56288e-08,1.91595e-09,-1.91411e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|6|71|6|71|6.0,0,-7.48586e-08,-8.89893e-09,7.26893e-09,0,0,True,6.0|71,297
1,14|297|14|297|sample|8|71|8|71|6.0,0,2.96111e-08,1.99248e-08,-2.05525e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|7|71|7|71|6.0,0,-1.46948e-08,5.89222e-10,-6.76573e-09,0,0,True,6.0|71,297
1,14|297|14|297|sample|9|71|9|71|6.0,0,4.85772e-08,-7.54488e-10,-8.00491e-09,0,0,True,6.0|71,297
1,14|297|14|297|sample|10|71|10|71|6.0,0,8.53095e-09,-6.01068e-08,1.88405e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|12|71|12|71|6.0,0,-5.29367e-08,1.87331e-08,1.13225e-08,0,0,True,6.0|71,297
1,14|297|14|297|sample|11|71|11|71|6.0,0,1.42136e-08,-2.67499e-09,-1.51548e-08,0,0,True,6.0|71,297
1,14|297|14|297|cc|1|1|71|1|71|69.0,0,2.17036e-08,1.94408e-08,3.03463e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|2|1|71|1|71|69.0,0,-5.36471e-08,-3.39089e-08,-1.12685e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|3|1|71|1|71|69.0,0,-8.1692e-08,-4.81959e-08,-4.82281e-09,0,0,False,69.0|71,297
1,14|297|14|297|cc|4|1|71|1|71|69.0,0,-3.40577e-08,-6.97355e-09,2.43987e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|5|1|71|1|71|69.0,0,6.45095e-08,6.29628e-09,-1.87616e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|6|1|71|1|71|69.0,0,1.06958e-08,-3.29447e-08,3.17267e-08,0,0,False,69.0|71,297
1,14|297|14|297|cc|7|1|71|1|71|69.0,0,-4.21838e-08,-2.12436e-08,-1.30245e-09,0,0,False,69.0|71,297
1,14|297|14|297|cc|8|1|71|1|71|69.0,0,-2.69081e-08,-2.89734e-08,8.35633e-10,0,0,False,69.0|71,297
1,14|297|14|297|vc|1|2|71|2|71|69.0,0,8.11835e-08,6.20014e-09,2.91709e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|2|2|71|2|71|69.0,0,-8.45108e-08,-2.20988e-08,3.43032e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|3|2|71|2|71|69.0,0,1.77909e-09,-4.61136e-08,2.93387e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|4|2|71|2|71|69.0,0,-6.60793e-08,5.96009e-09,7.96644e-10,0,0,False,69.0|71,297
1,14|297|14|297|vc|5|2|71|2|71|69.0,0,-2.59603e-08,1.21771e-08,-2.26869e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|6|2|71|2|71|69.0,0,-2.63308e-08,-4.01273e-08,-1.02785e-08,0,0,False,69.0|71,297
1,14|297|14|297|vc|7|2|71|2|71|69.0,0,1.3328e-07,4.65277e-08,-2.36558e-09,0,0,False,69.0|71,297
1,14|297|14|297|vc|8|2|71|2|71|69.0,0,1.63851e-08,-3.98173e-08,-1.06353e-08,0,0,False,69.0|71,297
1,14|183|14|183|sample|4|233|4|233|6.0,0,8.17671e-08,-1.16158e-08,-5.06778e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|3|233|3|233|6.0,0,2.01829e-08,-9.15121e-09,-2.1279e-09,0,0,True,6.0|233,183
1,14|183|14|183|sample|6|233|6|233|6.0,0,3.11136e-08,3.57538e-08,-9.10456e-09,0,0,True,6.0|233,183
1,14|183|14|183|sample|5|233|5|233|6.0,0,-6.41492e-08,2.52448e-08,2.22094e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|7|233|7|233|6.0,0,1.79001e-08,-3.10501e-09,4.17815e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|8|233|8|233|6.0,0,-4.10126e-08,-2.26146e-08,1.58226e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|10|233|10|233|6.0,0,1.01755e-08,-2.29317e-08,3.13706e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|9|233|9|233|6.0,0,-3.08193e-08,1.69309e-08,3.01846e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|12|233|12|233|6.0,0,-7.83613e-08,1.10616e-08,2.93738e-08,0,0,True,6.0|233,183
1,14|183|14|183|sample|11|233|11|233|6.0,0,-1.94146e-08,7.88984e-09,3.52929e-08,0,0,True,6.0|233,183
1,14|183|14|183|cc|1|1|233|1|233|69.0,0,-2.33612e-08,2.8042e-09,-1.08006e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|2|1|233|1|233|69.0,0,4.30539e-08,-6.79697e-09,-1.84973e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|3|1|233|1|233|69.0,0,3.88241e-08,1.55121e-08,-1.62589e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|4|1|233|1|233|69.0,0,1.69539e-08,-3.432e-08,3.40311e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|5|1|233|1|233|69.0,0,-8.27158e-08,-1.96469e-09,-1.96847e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|6|1|233|1|233|69.0,0,-8.36928e-09,-9.86813e-09,4.53871e-09,0,0,False,69.0|233,183
1,14|183|14|183|cc|7|1|233|1|233|69.0,0,-9.92837e-08,-1.68521e-08,1.31905e-08,0,0,False,69.0|233,183
1,14|183|14|183|cc|8|1|233|1|233|69.0,0,-2.71781e-08,2.40297e-08,1.51177e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|1|2|233|2|233|69.0,0,6.22672e-08,1.86915e-08,3.47684e-09,0,0,False,69.0|233,183
1,14|183|14|183|vc|2|2|233|2|233|69.0,0,-1.46545e-08,2.93609e-08,-3.1894e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|3|2|233|2|233|69.0,0,4.30089e-09,3.24779e-09,-4.27209e-09,0,0,False,69.0|233,183
1,14|183|14|183|vc|4|2|233|2|233|69.0,0,-1.43132e-08,-3.83912e-08,2.24062e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|5|2|233|2|233|69.0,0,-1.25031e-07,3.66958e-08,-1.46599e-09,0,0,False,69.0|233,183
1,14|183|14|183|vc|6|2|233|2|233|69.0,0,-5.39685e-08,1.13924e-08,3.12975e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|7|2|233|2|233|69.0,0,2.27503e-08,2.0712e-09,-1.19829e-08,0,0,False,69.0|233,183
1,14|183|14|183|vc|8|2|233|2|233|69.0,0,9.49482e-08,3.17253e-09,-1.82049e-08,0,0,False,69.0|233,183
1,14|705|14|705|sample|3|233|3|233|6.0,0,2.83372e-08,3.40446e-08,5.05188e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,0,-2.4563e-08,2.29857e-08,1.53447e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,0,2.64035e-08,4.21795e-08,1.87028e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,0,-1.58932e-08,3.03673e-08,-5.75522e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,0,-5.22916e-08,2.60366e-08,-4.76075e-09,0,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,0,-6.32066e-08,1.2408e-08,-2.69223e-08,0,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,0,9.19462e-08,3.84449e-09,-5.96017e-09,0,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,0,1.0604e-08,6.78401e-09,7.85386e-09,0,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,0,-3.27556e-08,3.23872e-09,-4.04004e-08,0,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,0,2.37196e-09,2.01597e-08,3.20873e-08,0,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,0,3.38348e-08,1.13665e-08,-1.87377e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,0,-7.78724e-08,3.55835e-08,2.49565e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,0,3.42342e-08,1.1845e-08,-2.21456e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,0,9.86993e-08,1.81754e-08,-1.05847e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,0,-1.84485e-08,7.49121e-09,3.94177e-08,0,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,0,-8.46443e-08,-1.87229e-08,-8.47905e-09,0,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,0,3.82291e-08,-2.83217e-08,-9.63761e-09,0,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,0,1.6635e-08,-5.15228e-09,1.00753e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,0,4.01774e-08,-1.84902e-08,1.86225e-09,0,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,0,-5.13414e-08,1.14569e-09,1.03295e-09,0,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,0,-6.73384e-08,1.04607e-08,-3.07428e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,0,1.03873e-08,1.17202e-08,8.7159e-09,0,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,0,-9.78409e-08,-1.30082e-08,7.41072e-10,0,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,0,4.74907e-08,-8.93044e-10,-1.11541e-08,0,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,0,2.9097e-08,-3.70949e-09,-2.63691e-09,0,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,0,-2.15623e-08,-1.40412e-08,-8.20861e-09,0,0,False,69.0|233,705
1,14|555|14|555|sample|4|233|4|233|6.0,0,-9.72068e-09,-3.1908e-08,-1.69642e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|3|233|3|233|6.0,0,3.76156e-09,-7.27677e-09,6.18807e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|5|233|5|233|6.0,0,4.14758e-08,2.85906e-08,1.46886e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|6|233|6|233|6.0,0,2.66585e-08,-1.52743e-08,8.87509e-09,0,0,True,6.0|233,555
1,14|555|14|555|sample|7|233|7|233|6.0,0,3.35931e-08,5.47359e-08,2.71908e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|8|233|8|233|6.0,0,8.04749e-08,-5.87963e-09,8.66342e-09,0,0,True,6.0|233,555
1,14|555|14|555|sample|9|233|9|233|6.0,0,-5.5073e-08,-3.1067e-08,-5.05477e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|10|233|10|233|6.0,0,4.87153e-08,-4.74701e-08,6.52675e-09,0,0,True,6.0|233,555
1,14|555|14|555|sample|12|233|12|233|6.0,0,-1.77365e-08,1.18008e-08,4.87711e-08,0,0,True,6.0|233,555
1,14|555|14|555|sample|11|233|11|233|6.0,0,5.97015e-08,1.75053e-08,-1.16335e-08,0,0,True,6.0|233,555
1,14|555|14|555|cc|1|1|233|1|233|69.0,0,2.39538e-10,-1.82822e-08,-3.61348e-09,0,0,False,69.0|233,555
1,14|555|14|555|cc|2|1|233|1|233|69.0,0,-2.41198e-08,4.3378e-08,2.21423e-12,0,0,False,69.0|233,555
1,14|555|14|555|cc|3|1|233|1|233|69.0,0,2.36572e-08,2.5432e-09,1.48028e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|4|1|233|1|233|69.0,0,5.88986e-08,2.81741e-08,-3.48808e-09,0,0,False,69.0|233,555
1,14|555|14|555|cc|5|1|233|1|233|69.0,0,2.98602e-08,1.17198e-08,-1.09409e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|6|1|233|1|233|69.0,0,-1.13677e-08,3.61181e-08,5.76967e-08,0,0,False,69.0|233,555
1,14|555|14|555|cc|7|1|233|1|233|69.0,0,3.00021e-08,-6.50258e-09,-3.66849e-09,0,0,False,69.0|233,555
1,14|555|14|555|cc|8|1|233|1|233|69.0,0,-2.83296e-08,-3.10015e-08,2.09364e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|1|2|233|2|233|69.0,0,-9.58794e-08,1.73693e-08,2.18421e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|2|2|233|2|233|69.0,0,1.52281e-08,-4.34787e-08,3.53521e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|3|2|233|2|233|69.0,0,-2.072e-08,7.11365e-09,-1.74435e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|4|2|233|2|233|69.0,0,-1.35739e-08,-6.31459e-09,2.46183e-08,0,0,False,69.0|233,555
1,14|555|14|555|vc|5|2|233|2|233|69.0,0,-4.56865e-08,-1.91825e-08,5.30551e-08,0,0,False,69.0|233,555
