id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-1.62233e-09,-1.50885e-09,-2.75565e-09,0,0,0,-9.54969e-12,2.45186e-11,-6.02718e-12,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,2.95724e-09,1.02111e-09,-4.49554e-10,0,0,0,-9.54969e-12,1.08179e-11,1.15081e-11,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,4.58181e-09,-1.22889e-09,2.35417e-09,0,0,0,1.47793e-11,4.0401e-12,2.40314e-11,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-2.31569e-09,-1.89362e-10,5.9608e-10,0,0,0,-7.95808e-12,7.11292e-12,1.88933e-11,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,3.12093e-09,-7.56998e-10,9.49234e-10,0,0,0,2.54659e-11,-7.60336e-12,-1.20739e-11,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-7.15248e-10,-1.749e-09,-8.92586e-10,0,0,0,4.66116e-11,-5.10397e-12,-4.92406e-12,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,1.97416e-10,1.61115e-09,-1.25724e-09,0,0,0,-3.41061e-11,-7.73936e-12,-1.77858e-11,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-5.74358e-09,2.8997e-10,3.85944e-10,0,0,0,-2.70575e-11,1.24176e-11,-2.72316e-12,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,6.773e-10,-1.71994e-09,2.98254e-09,0,0,0,-5.77529e-11,-5.47773e-12,-1.34133e-11,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,2.11966e-09,-1.45186e-09,1.6196e-09,0,0,0,9.29958e-11,7.88636e-12,2.05853e-11,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,2.07474e-09,1.38019e-09,-4.95921e-09,0,0,0,1.80762e-11,3.02021e-11,-3.16813e-11,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,2.24671e-09,3.56067e-10,1.03019e-09,0,0,0,-2.50111e-11,-3.88267e-12,9.52971e-12,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-8.82241e-09,-1.83178e-09,4.26933e-10,0,0,0,-3.41061e-12,7.94476e-12,-2.21501e-11,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,-8.34404e-10,-1.23776e-10,-1.8974e-09,0,0,0,2.88765e-11,-1.42109e-13,-3.08864e-11,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,3.30317e-09,2.13216e-09,-2.77351e-09,0,0,0,-1.02318e-11,-3.87235e-11,-1.26033e-12,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,4.27251e-09,-1.43328e-09,2.48555e-09,0,0,0,-1.36424e-11,2.02691e-11,-2.27649e-11,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,8.15926e-10,2.96549e-09,4.81702e-10,0,0,0,2.27374e-11,7.44449e-12,1.25155e-11,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,2.88186e-09,1.5348e-09,-2.39096e-09,0,0,0,-5.6275e-11,-7.55973e-12,-2.79268e-11,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-2.36397e-09,1.30367e-09,-2.40019e-09,0,0,0,-3.29692e-12,7.18758e-12,-2.22089e-11,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-6.45772e-09,1.08752e-09,2.52885e-09,0,0,0,-3.33102e-11,-4.31717e-11,1.88223e-11,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,6.7676e-10,1.67325e-09,3.16127e-09,0,0,0,8.52651e-12,-1.76703e-12,-1.53149e-11,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-2.08219e-10,-9.87735e-11,1.53595e-09,0,0,0,-3.61524e-11,-4.65095e-12,-2.19469e-12,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,4.14876e-09,-1.44144e-09,-2.72469e-09,0,0,0,-4.54747e-13,-9.63851e-12,1.35916e-11,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,9.33011e-10,1.02264e-09,1.05953e-09,0,0,0,-3.75167e-11,-1.24878e-12,3.01092e-12,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,4.89155e-10,4.87386e-10,1.55641e-09,0,0,0,2.33058e-11,-1.49991e-12,1.9331e-11,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,6.96973e-10,-2.68821e-09,-2.74638e-10,0,0,0,3.5925e-11,-2.82396e-12,-5.18918e-12,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,-2.61764e-09,2.19833e-09,3.56416e-10,0,0,0,-7.75344e-11,-4.71301e-12,1.72236e-11,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,1.67578e-09,-2.90623e-10,2.43258e-09,0,0,0,-3.22871e-11,-6.91229e-11,2.21583e-11,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,1.06001e-09,-1.24002e-09,-5.22951e-10,0,0,0,-3.68345e-11,4.90763e-12,-2.91678e-12,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,8.24443e-10,1.68335e-09,7.65413e-10,0,0,0,3.53566e-11,1.70348e-11,1.47544e-11,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,2.00234e-09,-3.43777e-10,3.79579e-09,0,0,0,4.29736e-11,-1.41975e-12,-2.28084e-12,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,-5.89917e-09,1.75131e-09,5.03896e-09,0,0,0,-3.39924e-11,4.49851e-12,-1.86446e-11,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,1.01882e-09,-1.29826e-09,1.19847e-09,0,0,0,-9.32232e-12,8.91576e-12,5.72342e-12,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,2.28035e-09,3.02311e-09,-1.75039e-09,0,0,0,-2.7967e-11,3.72435e-12,-2.91127e-11,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,-9.40318e-09,5.09511e-11,4.55115e-10,0,0,0,1.04592e-11,-2.08467e-11,-7.10543e-13,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,6.60065e-09,3.52805e-11,-2.83002e-10,0,0,0,1.13687e-12,1.02569e-11,1.01927e-11,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,-5.1925e-10,-1.03105e-09,2.19638e-09,0,0,0,3.06954e-11,-3.95639e-12,7.95097e-12,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,-3.83767e-09,-1.44798e-09,1.13043e-09,0,0,0,3.06954e-11,1.35496e-11,9.19531e-12,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,-3.67122e-09,-2.82606e-09,-5.29784e-09,0,0,0,-6.59384e-12,-3.98495e-11,3.18829e-11,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,3.7691e-09,1.57204e-09,2.39404e-09,0,0,0,-1.71667e-11,1.35203e-11,-2.11084e-11,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,-1.20367e-09,3.19478e-10,1.84776e-09,0,0,0,2.27374e-12,7.02682e-12,1.72502e-11,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,-4.60388e-09,2.48694e-10,7.62811e-10,0,0,0,-3.13776e-11,2.60014e-12,3.73213e-12,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,-4.04008e-09,-3.05402e-09,-2.10688e-09,0,0,0,-3.70619e-11,-1.35545e-11,1.61862e-11,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,9.41952e-10,-1.39506e-09,-7.85614e-10,0,0,0,3.7403e-11,-1.74425e-11,-1.19451e-11,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,-1.63723e-10,-3.01055e-09,3.61989e-09,0,0,0,-4.88853e-11,-1.54747e-11,-7.85061e-12,0,0,False,69.0|71,783
