rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,623.949,0.412177,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|cc|2|1|162,623.949,0.958405,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|cc|3|1|162,623.949,0.526019,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|cc|4|1|162,623.949,1.29998,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|cc|5|1|162,623.949,0.969305,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|cc|6|1|162,623.949,1.13545,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|cc|7|1|162,623.949,0.752008,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|cc|8|1|162,623.949,0.971871,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|sample|10|162,623.949,0.789719,0.000616247,541.911,0.0399273,0.0022388,True,32.0|162,84
1,8|84|sample|11|162,623.949,0.87683,0.000616247,538.095,0.0399273,0.0022388,True,22.0|162,84
1,8|84|sample|12|162,623.949,0.800316,0.000616247,538.095,0.0399273,0.0022388,True,22.0|162,84
1,8|84|sample|3|162,623.949,0.977052,0.000616247,538.345,0.0399273,0.0022388,True,55.0|162,84
1,8|84|sample|4|162,623.949,0.99625,0.000616247,538.345,0.0399273,0.0022388,True,55.0|162,84
1,8|84|sample|5|162,623.949,1.46632,0.000616247,538.345,0.0399273,0.0022388,True,55.0|162,84
1,8|84|sample|6|162,623.949,1.43068,0.000616247,538.345,0.0399273,0.0022388,True,55.0|162,84
1,8|84|sample|7|162,623.949,0.844643,0.000616247,541.911,0.0399273,0.0022388,True,32.0|162,84
1,8|84|sample|8|162,623.949,0.813212,0.000616247,541.911,0.0399273,0.0022388,True,32.0|162,84
1,8|84|sample|9|162,623.949,0.786656,0.000616247,541.911,0.0399273,0.0022388,True,32.0|162,84
1,8|84|vc|1|2|162,623.949,1.17552,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|vc|2|2|162,623.949,0.863016,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|vc|3|2|162,623.949,0.660705,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|vc|4|2|162,623.949,0.820858,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|vc|5|2|162,623.949,1.206,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|vc|6|2|162,623.949,0.920148,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|vc|7|2|162,623.949,0.673339,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|84|vc|8|2|162,623.949,1.34104,0.000616352,538.09,0.0399273,0.0022388,False,69.0|162,84
1,8|719|cc|1|1|274,623.949,1.17778,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|cc|2|1|274,623.949,1.04261,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|cc|3|1|274,623.949,0.742643,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|cc|4|1|274,623.949,1.22732,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|cc|5|1|274,623.949,0.430127,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|cc|6|1|274,623.949,1.07435,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|cc|7|1|274,623.949,1.12463,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|cc|8|1|274,623.949,0.777179,0.000616352,538.078,-0.0128624,0.00224898,False,69.0|274,719
1,8|719|sample|10|274,623.949,0.715993,0.000616247,537.941,-0.0128624,0.00224898,True,32.0|274,719
