id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.14103,0.814167,-353.672,0.140117,0.806499,-365.049,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.14103,1.00385,-353.672,0.140117,1.06641,-365.049,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.14103,0.565721,-353.672,0.140117,0.611197,-365.049,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.14103,0.629973,-353.672,0.140117,0.6542,-365.049,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.14103,0.859375,-353.672,0.140117,0.919735,-365.049,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.14103,0.943323,-353.672,0.140117,0.94838,-365.049,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.14103,0.634809,-353.672,0.140117,0.6934,-365.049,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.14103,0.596586,-353.672,0.140117,0.600038,-365.049,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.14103,0.968313,-353.672,0.140117,0.975937,-365.049,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.14103,0.854987,-353.672,0.140117,0.916629,-365.049,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.14103,2.86494,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.14103,2.99073,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.14103,3.21649,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.14103,2.85211,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.14103,3.03901,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.14103,2.99172,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.14103,2.87972,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.14103,3.01905,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.14103,2.93677,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.14103,3.29022,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.14103,3.58037,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.14103,2.99745,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.14103,3.31874,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.14103,3.27475,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.14103,2.62835,-353.672,0.140117,3.15846,-365.049,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.14103,2.94243,-353.672,0.140117,3.15846,-365.049,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.14103,1.06068,-353.672,0.140117,1.08044,-365.049,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.14103,1.03105,-353.672,0.140117,1.02928,-365.049,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.14103,1.06017,-353.672,0.140117,1.01943,-365.049,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.14103,1.06471,-353.672,0.140117,1.06627,-365.049,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.14103,1.51797,-353.672,0.140117,1.5689,-365.049,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.14103,1.47219,-353.672,0.140117,1.52715,-365.049,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.14103,1.53278,-353.672,0.140117,1.51345,-365.049,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.14103,1.42259,-353.672,0.140117,1.41956,-365.049,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.14103,1.11254,-353.672,0.140117,1.11484,-365.049,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.14103,1.11653,-353.672,0.140117,1.10182,-365.049,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.14103,3.32803,-353.672,0.140117,3.15846,-365.049,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.14103,3.13087,-353.672,0.140117,3.15846,-365.049,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.14103,3.24911,-353.672,0.140117,3.15846,-365.049,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.14103,2.90661,-353.672,0.140117,3.15846,-365.049,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.14103,3.16946,-353.672,0.140117,3.15846,-365.049,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.14103,2.95282,-353.672,0.140117,3.15846,-365.049,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.14103,2.87686,-353.672,0.140117,3.15846,-365.049,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.14103,2.9536,-353.672,0.140117,3.15846,-365.049,69.0|322,152
