id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,272.998,2.6491,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|cc|2|1|162,273.123,2.61659,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|cc|3|1|162,272.994,2.77909,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|cc|4|1|162,272.85,2.37402,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|cc|5|1|162,272.984,2.60153,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|cc|6|1|162,272.931,2.60168,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|cc|7|1|162,273.091,2.74991,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|cc|8|1|162,273.13,2.48322,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|sample|10|162,272.709,0.913394,7.69953,51722.8,13.5548,272.985,0.904849,7.68468,52512.2,13.5695,True,32.0|162,84
8|84|sample|11|162,272.718,1.96373,1.55733,51722.8,13.5548,272.99,1.83785,1.56121,52512.2,13.5695,True,22.0|162,84
8|84|sample|12|162,272.72,2.14938,1.55733,51722.8,13.5548,272.993,1.97929,1.56121,52512.2,13.5695,True,22.0|162,84
8|84|sample|3|162,273.057,0.372522,7.69902,51722.8,13.5548,272.992,0.371542,7.6842,52512.2,13.5695,True,55.0|162,84
8|84|sample|4|162,273.306,0.343181,7.69902,51722.8,13.5548,272.991,0.389853,7.6842,52512.2,13.5695,True,55.0|162,84
8|84|sample|5|162,273.222,0.442364,7.69902,51722.8,13.5548,272.991,0.449531,7.6842,52512.2,13.5695,True,55.0|162,84
8|84|sample|6|162,273.141,0.438637,7.69902,51722.8,13.5548,272.991,0.416295,7.6842,52512.2,13.5695,True,55.0|162,84
8|84|sample|7|162,273.238,0.765465,7.69953,51722.8,13.5548,272.989,0.787613,7.68468,52512.2,13.5695,True,32.0|162,84
8|84|sample|8|162,272.702,0.800535,7.69953,51722.8,13.5548,272.989,0.822262,7.68468,52512.2,13.5695,True,32.0|162,84
8|84|sample|9|162,272.674,0.89878,7.69953,51722.8,13.5548,272.986,0.909834,7.68468,52512.2,13.5695,True,32.0|162,84
8|84|vc|1|2|162,272.93,2.85711,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|vc|2|2|162,273.072,2.75499,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|vc|3|2|162,273.052,2.60813,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|vc|4|2|162,273.025,2.733,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|vc|5|2|162,272.754,2.86181,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|vc|6|2|162,272.864,2.6744,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|vc|7|2|162,273.223,2.76954,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|84|vc|8|2|162,272.869,2.77103,7.6995,51722.8,13.5548,272.989,2.56016,7.68466,52512.2,13.5695,False,69.0|162,84
8|719|cc|1|1|274,272.876,2.37479,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|cc|2|1|274,272.728,2.48376,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|cc|3|1|274,272.67,2.35417,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|cc|4|1|274,273.254,2.65921,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|cc|5|1|274,272.986,2.49351,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|cc|6|1|274,273.243,2.54214,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|cc|7|1|274,272.913,2.61731,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|cc|8|1|274,273.076,2.70073,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|sample|10|274,273.001,1.48342,7.69952,51722.8,13.5548,272.99,1.4512,7.68468,52512.2,13.5695,True,32.0|274,719
8|719|sample|11|274,272.581,1.73735,7.69972,51722.8,13.5548,272.993,1.75343,7.68487,52512.2,13.5695,True,22.0|274,719
8|719|sample|12|274,272.913,1.94524,7.69972,51722.8,13.5548,272.993,1.87673,7.68487,52512.2,13.5695,True,22.0|274,719
8|719|sample|3|274,273.273,1.2503,0.897199,51722.8,13.5548,272.99,1.32771,0.915843,52512.2,13.5695,True,55.0|274,719
8|719|sample|4|274,272.957,1.16519,0.897199,51722.8,13.5548,272.989,1.28841,0.915843,52512.2,13.5695,True,55.0|274,719
8|719|sample|5|274,273.119,1.32942,0.897199,51722.8,13.5548,272.99,1.37249,0.915843,52512.2,13.5695,True,55.0|274,719
8|719|sample|6|274,272.956,1.52154,0.897199,51722.8,13.5548,272.991,1.53275,0.915843,52512.2,13.5695,True,55.0|274,719
8|719|sample|7|274,272.63,1.39369,7.69952,51722.8,13.5548,272.988,1.41301,7.68468,52512.2,13.5695,True,32.0|274,719
8|719|sample|8|274,273.331,1.41155,7.69952,51722.8,13.5548,272.989,1.42089,7.68468,52512.2,13.5695,True,32.0|274,719
8|719|sample|9|274,273.196,1.45028,7.69952,51722.8,13.5548,272.991,1.46301,7.68468,52512.2,13.5695,True,32.0|274,719
8|719|vc|1|2|274,272.943,2.84624,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|vc|2|2|274,272.917,2.76084,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|vc|3|2|274,273.307,2.95741,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|vc|4|2|274,272.798,2.97796,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|vc|5|2|274,273.31,2.80538,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|vc|6|2|274,272.895,2.86219,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|vc|7|2|274,272.966,2.77221,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|719|vc|8|2|274,272.755,2.8618,7.6989,51722.8,13.5548,272.989,2.56016,7.68406,52512.2,13.5695,False,69.0|274,719
8|488|cc|1|1|322,272.699,2.55683,7.69936,51722.8,13.5548,272.989,2.56016,7.68451,52512.2,13.5694,False,69.0|322,488
8|488|cc|2|1|322,272.95,2.51432,7.69936,51722.8,13.5548,272.989,2.56016,7.68451,52512.2,13.5694,False,69.0|322,488
