rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-1.408,0,-5.21187e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,-3.32782,0,-1.35037e-05,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0.714249,0,2.31791e-07,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,-3.02212,0,-5.29221e-06,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,1.06096,0,4.53329e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,-1.15968,0,-1.62094e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,-2.16535,0,4.71537e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,-3.50133,0,6.97373e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,1.49914,0,-8.45748e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,-5.81832,0,2.50138e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,5.947,0,-1.64379e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,1.45566,0,8.02707e-07,0,0,True,55.0|162,84
1,8|84|sample|4|162,1.91877,0,-6.01598e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,0.0745243,0,8.36155e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,6.18295,0,-5.42314e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0.578538,0,-2.48131e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,-2.9252,0,1.17072e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,-0.723641,0,1.07061e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,-1.52599,0,1.74983e-06,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,5.31382,0,-1.28502e-08,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,-3.07398,0,-2.19075e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,1.22894,0,3.05903e-06,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,4.89768,0,4.31121e-06,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,-3.67184,0,-2.57507e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,-7.27595,0,-8.09445e-06,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,1.42062,0,-1.12858e-05,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,1.42407,0,-6.07198e-06,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,-0.110627,0,-8.31647e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,-0.103291,0,2.91448e-06,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,1.18247,0,1.43559e-07,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,-4.2617,0,-4.81246e-06,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,1.87114,0,-2.03024e-06,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,-0.152063,0,-1.04563e-05,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,2.41311,0,4.29303e-06,0,0,False,69.0|274,719
1,8|719|sample|10|274,-0.427646,0,1.39659e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,2.12679,0,6.11345e-06,0,0,True,22.0|274,719
1,8|719|sample|12|274,0.290174,0,-2.01094e-05,0,0,True,22.0|274,719
1,8|719|sample|3|274,-3.12421,0,2.52591e-06,0,0,True,55.0|274,719
1,8|719|sample|4|274,-3.9205,0,-5.26753e-07,0,0,True,55.0|274,719
1,8|719|sample|5|274,5.36185,0,-6.13942e-06,0,0,True,55.0|274,719
1,8|719|sample|6|274,4.19265,0,-8.36473e-06,0,0,True,55.0|274,719
1,8|719|sample|7|274,-3.4925,0,8.71565e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,6.80983,0,5.17883e-06,0,0,True,32.0|274,719
1,8|719|sample|9|274,0.178236,0,-6.77096e-06,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,-3.57698,0,-4.02215e-06,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,-1.25168,0,-1.25913e-05,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,1.13005,0,3.50511e-06,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0.208187,0,2.43076e-05,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,-1.59996,0,2.66786e-06,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,-0.77428,0,-1.52965e-05,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,-6.15675,0,1.71725e-05,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,3.56928,0,-1.42808e-05,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,1.35173,0,-1.06319e-05,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,1.67653,0,-3.70415e-06,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,-0.126406,0,-6.68648e-06,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,4.62862,0,2.47504e-06,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,2.86869,0,-7.47461e-06,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,1.84285,0,2.75074e-06,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,6.80307,0,8.51342e-07,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,3.0248,0,2.349e-06,0,0,False,69.0|322,488
1,8|488|sample|10|322,2.18579,0,-3.43015e-06,0,0,True,32.0|322,488
1,8|488|sample|11|322,3.85285,0,-6.09461e-06,0,0,True,22.0|322,488
1,8|488|sample|12|322,2.81909,0,1.29116e-05,0,0,True,22.0|322,488
1,8|488|sample|3|322,4.36649,0,-8.42067e-06,0,0,True,55.0|322,488
1,8|488|sample|4|322,0.349573,0,-1.90285e-05,0,0,True,55.0|322,488
1,8|488|sample|5|322,0.28062,0,2.66453e-06,0,0,True,55.0|322,488
1,8|488|sample|6|322,-2.18885,0,-3.85979e-07,0,0,True,55.0|322,488
1,8|488|sample|7|322,-1.70898,0,-9.74134e-06,0,0,True,32.0|322,488
1,8|488|sample|8|322,4.34168,0,7.9786e-06,0,0,True,32.0|322,488
1,8|488|sample|9|322,-8.79663,0,-2.09966e-05,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,5.60144,0,-1.44052e-06,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,-5.89274,0,-6.96781e-06,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,1.54485,0,1.52781e-05,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,-5.15738,0,-2.1066e-05,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,4.92714,0,-1.08161e-05,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,-0.887325,0,3.17702e-06,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,-3.05845,0,-6.97108e-06,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,-0.999389,0,-7.03913e-06,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,-1.68092,0,-1.666e-05,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,-0.768707,0,-8.87749e-06,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,-2.4013,0,-1.53985e-05,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,5.24745,0,-4.60632e-06,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,-0.643575,0,6.69188e-06,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,-3.49789,0,-1.83059e-05,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,-5.62115,0,1.28279e-05,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,-1.90349,0,-1.46099e-05,0,0,False,69.0|69,847
1,8|847|sample|10|69,-2.65144,0,1.099e-05,0,0,True,32.0|69,847
1,8|847|sample|11|69,1.16147,0,-9.31112e-06,0,0,True,22.0|69,847
1,8|847|sample|12|69,0.499091,0,2.64844e-06,0,0,True,22.0|69,847
1,8|847|sample|3|69,2.44673,0,9.28568e-06,0,0,True,55.0|69,847
1,8|847|sample|4|69,-0.94239,0,-5.32182e-06,0,0,True,55.0|69,847
1,8|847|sample|5|69,0.0512014,0,-2.5538e-06,0,0,True,55.0|69,847
1,8|847|sample|6|69,-3.01024,0,-1.15165e-05,0,0,True,55.0|69,847
1,8|847|sample|7|69,0.36373,0,-1.16119e-06,0,0,True,32.0|69,847
1,8|847|sample|8|69,-1.62768,0,1.39481e-05,0,0,True,32.0|69,847
