id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,659.716,0.891459,1.23179,167.453,15.2723,6.0352,661.562,0.895209,0.481556,88.7859,15.3175,6.04209,False,69.0|162,84
8|84|cc|2|1|162,659.716,0.891459,2.07334,144.222,15.2723,6.0352,661.562,0.895209,0.481556,88.7859,15.3175,6.04209,False,69.0|162,84
8|84|cc|3|1|162,659.716,0.891459,2.07436,176.387,15.2723,6.0352,661.562,0.895209,0.481556,88.7859,15.3175,6.04209,False,69.0|162,84
8|84|cc|4|1|162,659.716,0.891459,2.56243,174.214,15.2723,6.0352,661.562,0.895209,0.481556,88.7858,15.3175,6.04209,False,69.0|162,84
8|84|cc|5|1|162,659.716,0.891459,2.37907,145.648,15.2723,6.0352,661.562,0.895209,0.481556,88.7859,15.3175,6.04209,False,69.0|162,84
8|84|cc|6|1|162,659.716,0.891459,1.90166,147.022,15.2723,6.0352,661.562,0.895209,0.481556,88.7859,15.3175,6.04209,False,69.0|162,84
8|84|cc|7|1|162,659.716,0.891459,1.44381,191.621,15.2723,6.0352,661.562,0.895209,0.481556,88.7859,15.3175,6.04209,False,69.0|162,84
8|84|cc|8|1|162,659.716,0.891459,1.24056,164.17,15.2723,6.0352,661.562,0.895209,0.481556,88.7858,15.3175,6.04209,False,69.0|162,84
8|84|sample|10|162,659.716,0.891461,0.504653,4.21729,15.2723,6.0352,661.562,0.895211,0.831062,2.68061,15.3175,6.04209,True,32.0|162,84
8|84|sample|11|162,659.716,0.891461,0.27915,4.82801,15.2723,6.0352,661.562,0.895211,0.352148,3.76563,15.3175,6.04209,True,22.0|162,84
8|84|sample|12|162,659.716,0.891461,0.550766,3.66299,15.2723,6.0352,661.562,0.895211,0.765249,2.63149,15.3175,6.04209,True,22.0|162,84
